#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NC_016856.1:4084746-4086116|- -            457 47034at91347         -            399  1.6e-197  654.4   0.7   1   1  4.5e-200  1.9e-197  654.1   0.7     1   394     7   443     7   454 0.92 NC_016856.1_3845 # 4084746 # 4086116 # -1 # ID=1_3845;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.527
NC_016856.1:1710042-1711022|+ -            327 47034at91347         -            399    0.0091   13.1   0.7   1   2   0.00039      0.17    8.9   0.1   222   285    67   126    51   195 0.70 NC_016856.1_1616 # 1710042 # 1711022 # 1 # ID=1_1616;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.515
NC_016856.1:1710042-1711022|+ -            327 47034at91347         -            399    0.0091   13.1   0.7   2   2     0.032        13    2.6   0.1   232   278   236   284   221   300 0.64 NC_016856.1_1616 # 1710042 # 1711022 # 1 # ID=1_1616;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.515
NC_016856.1:4215780-4216364|- -            195 47034at91347         -            399     0.014   12.4   0.0   1   1   3.8e-05     0.016   12.2   0.0     3    39    10    45     8   125 0.67 NC_016856.1_3959 # 4215780 # 4216364 # -1 # ID=1_3959;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.554
NC_016856.1:2230509-2231402|- -            298 47034at91347         -            399     0.015   12.3   0.2   1   3    0.0022      0.94    6.4   0.2     3    37     7    44     5    67 0.77 NC_016856.1_2145 # 2230509 # 2231402 # -1 # ID=1_2145;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.519
NC_016856.1:2230509-2231402|- -            298 47034at91347         -            399     0.015   12.3   0.2   2   3     0.061        26    1.7   0.0    53    87    99   133    87   152 0.86 NC_016856.1_2145 # 2230509 # 2231402 # -1 # ID=1_2145;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.519
NC_016856.1:2230509-2231402|- -            298 47034at91347         -            399     0.015   12.3   0.2   3   3      0.17        71    0.2   0.0   117   152   184   219   160   258 0.66 NC_016856.1_2145 # 2230509 # 2231402 # -1 # ID=1_2145;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.519
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /Users/dizzler/Projects/School/BIOL4600-Capstone/databases/lineages/enterobacterales_odb10/hmms/47034at91347.hmm
# Target file:     /Users/dizzler/Projects/School/BIOL4600-Capstone/reports/busco-results/GCF_000022165.1_ASM2216v1_genomic.fna/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout /Users/dizzler/Projects/School/BIOL4600-Capstone/reports/busco-results/GCF_000022165.1_ASM2216v1_genomic.fna/run_enterobacterales_odb10/hmmer_output/47034at91347.out --cpu 1 /Users/dizzler/Projects/School/BIOL4600-Capstone/databases/lineages/enterobacterales_odb10/hmms/47034at91347.hmm /Users/dizzler/Projects/School/BIOL4600-Capstone/reports/busco-results/GCF_000022165.1_ASM2216v1_genomic.fna/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /Users/dizzler/Projects/School/BIOL4600-Capstone
# Date:            Wed Feb 25 22:55:28 2026
# [ok]
