# BUSCO version is: 6.0.0 
# The lineage dataset is: enterobacterales_odb10 (Creation date: 2024-01-08, number of genomes: 212, number of BUSCOs: 440)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4673at91347	Complete	NC_011205.1	2380283	2382316	+	1002.6	554	https://v10-1.orthodb.org/?query=4673at91347	Methionine--tRNA ligase
4867at91347	Complete	NC_011205.1	2502552	2504837	+	1323.6	662	https://v10-1.orthodb.org/?query=4867at91347	Ribonucleoside-diphosphate reductase
5022at91347	Complete	NC_011205.1	4074315	4071901	-	1231.1	610	https://v10-1.orthodb.org/?query=5022at91347	DNA gyrase subunit B
5062at91347	Complete	NC_011205.1	53853	56687	+	1254.0	783	https://v10-1.orthodb.org/?query=5062at91347	Isoleucine--tRNA ligase
5072at91347	Complete	NC_011205.1	826678	829479	+	1217.8	721	https://v10-1.orthodb.org/?query=5072at91347	2-oxoglutarate dehydrogenase E1 component
5392at91347	Complete	NC_011205.1	3805757	3803715	-	1055.4	608	https://v10-1.orthodb.org/?query=5392at91347	Oligopeptidase A
5537at91347	Complete	NC_011205.1	4196819	4199083	+	1079.7	614	https://v10-1.orthodb.org/?query=5537at91347	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
6335at91347	Complete	NC_011205.1	500492	498501	-	1078.4	552	https://v10-1.orthodb.org/?query=6335at91347	Cytochrome c oxidase subunit I
6493at91347	Complete	NC_011205.1	3094770	3097337	+	1271.4	687	https://v10-1.orthodb.org/?query=6493at91347	DNA mismatch repair protein MutS
6639at91347	Complete	NC_011205.1	3497415	3494737	-	1161.2	664	https://v10-1.orthodb.org/?query=6639at91347	Translation initiation factor IF-2
6839at91347	Complete	NC_011205.1	3507476	3505533	-	974.8	506	https://v10-1.orthodb.org/?query=6839at91347	Peptidase M41
6990at91347	Complete	NC_011205.1	218576	221098	+	1034.6	589	https://v10-1.orthodb.org/?query=6990at91347	Penicillin-binding protein 1B
7453at91347	Complete	NC_011205.1	3018389	3015759	-	1191.0	738	https://v10-1.orthodb.org/?query=7453at91347	Alanine--tRNA ligase
7906at91347	Complete	NC_011205.1	2559443	2557641	-	1067.9	503	https://v10-1.orthodb.org/?query=7906at91347	NADH-quinone oxidoreductase subunit C/D
8198at91347	Complete	NC_011205.1	4233082	4235868	+	1203.5	760	https://v10-1.orthodb.org/?query=8198at91347	DNA polymerase I
8345at91347	Complete	NC_011205.1	1945436	1943508	-	1024.2	563	https://v10-1.orthodb.org/?query=8345at91347	Threonine--tRNA ligase
8636at91347	Complete	NC_011205.1	784824	786491	+	829.5	470	https://v10-1.orthodb.org/?query=8636at91347	Glutamine--tRNA ligase
8822at91347	Complete	NC_011205.1	1940961	1938574	-	886.4	643	https://v10-1.orthodb.org/?query=8822at91347	Phenylalanine--tRNA ligase beta subunit
9070at91347	Complete	NC_011205.1	4424491	4422902	-	737.4	435	https://v10-1.orthodb.org/?query=9070at91347	Methylglyoxal synthase-like domain
9079at91347	Complete	NC_011205.1	285019	283301	-	792.5	487	https://v10-1.orthodb.org/?query=9079at91347	Proline--tRNA ligase
9375at91347	Complete	NC_011205.1	2753469	2751892	-	782.6	437	https://v10-1.orthodb.org/?query=9375at91347	GMP synthase
9490at91347	Complete	NC_011205.1	3141864	3140227	-	844.6	448	https://v10-1.orthodb.org/?query=9490at91347	CTP synthase
9913at91347	Complete	NC_011205.1	4244335	4246158	+	968.4	518	https://v10-1.orthodb.org/?query=9913at91347	Transcription factor, GTP-binding domain
10523at91347	Complete	NC_011205.1	1050408	1052156	+	978.6	509	https://v10-1.orthodb.org/?query=10523at91347	ABC transporter type 1, transmembrane domain
10905at91347	Complete	NC_011205.1	1338225	1339700	+	710.3	419	https://v10-1.orthodb.org/?query=10905at91347	glucose-6-phosphate dehydrogenase
11158at91347	Complete	NC_011205.1	3423313	3425295	+	1110.6	546	https://v10-1.orthodb.org/?query=11158at91347	RNA polymerase sigma-70
11276at91347	Complete	NC_011205.1	3492539	3490374	-	1120.1	588	https://v10-1.orthodb.org/?query=11276at91347	Polyribonucleotide nucleotidyltransferase
11342at91347	Complete	NC_011205.1	2856112	2854313	-	920.5	517	https://v10-1.orthodb.org/?query=11342at91347	Elongation factor 4
11564at91347	Complete	NC_011205.1	1574261	1572327	-	880.8	534	https://v10-1.orthodb.org/?query=11564at91347	Exoribonuclease 2
12067at91347	Complete	NC_011205.1	1045764	1047437	+	910.5	439	https://v10-1.orthodb.org/?query=12067at91347	S1 domain
12072at91347	Complete	NC_011205.1	3489201	3487312	-	833.6	455	https://v10-1.orthodb.org/?query=12072at91347	ATP-dependent RNA helicase DeaD
12374at91347	Complete	NC_011205.1	479816	477954	-	971.7	523	https://v10-1.orthodb.org/?query=12374at91347	1-deoxy-D-xylulose-5-phosphate synthase
12745at91347	Complete	NC_011205.1	544223	546151	+	806.5	500	https://v10-1.orthodb.org/?query=12745at91347	DNA polymerase III subunit gamma/tau
12922at91347	Complete	NC_011205.1	2550655	2548814	-	768.5	497	https://v10-1.orthodb.org/?query=12922at91347	NADH-plastoquinone oxidoreductase, chain 5
13022at91347	Complete	NC_011205.1	2274706	2276136	+	615.1	381	https://v10-1.orthodb.org/?query=13022at91347	Exodeoxyribonuclease I
13051at91347	Complete	NC_011205.1	4587624	4589270	+	1007.3	495	https://v10-1.orthodb.org/?query=13051at91347	GroEL-like apical domain superfamily
13068at91347	Complete	NC_011205.1	263218	265632	+	861.6	632	https://v10-1.orthodb.org/?query=13068at91347	Outer membrane protein assembly factor BamA
13089at91347	Complete	NC_011205.1	129354	127783	-	805.5	442	https://v10-1.orthodb.org/?query=13089at91347	2-isopropylmalate synthase
13521at91347	Complete	NC_011205.1	1550057	1548495	-	742.9	414	https://v10-1.orthodb.org/?query=13521at91347	anthranilate synthase component I
13589at91347	Complete	NC_011205.1	4112343	4110454	-	966.5	522	https://v10-1.orthodb.org/?query=13589at91347	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
13669at91347	Complete	NC_011205.1	2780607	2779135	-	508.7	358	https://v10-1.orthodb.org/?query=13669at91347	GTPase Der
14646at91347	Complete	NC_011205.1	4140580	4142430	+	1011.8	523	https://v10-1.orthodb.org/?query=14646at91347	Dihydroxy-acid dehydratase
15307at91347	Complete	NC_011205.1	2046144	2047514	+	751.2	404	https://v10-1.orthodb.org/?query=15307at91347	Adenylosuccinate lyase
15629at91347	Complete	NC_011205.1	3203830	3200459	-	1264.5	911	https://v10-1.orthodb.org/?query=15629at91347	exonuclease V subunit gamma
15960at91347	Complete	NC_011205.1	4099422	4097593	-	854.0	495	https://v10-1.orthodb.org/?query=15960at91347	Glutamine--fructose-6-phosphate aminotransferase 
16772at91347	Complete	NC_011205.1	4106533	4104992	-	864.0	433	https://v10-1.orthodb.org/?query=16772at91347	ATP synthase subunit alpha
16784at91347	Complete	NC_011205.1	3013152	3011596	-	717.7	408	https://v10-1.orthodb.org/?query=16784at91347	Glutamate--cysteine ligase
16910at91347	Complete	NC_011205.1	4621611	4622909	+	594.6	351	https://v10-1.orthodb.org/?query=16910at91347	Adenylosuccinate synthetase
17229at91347	Complete	NC_011205.1	3221704	3220442	-	587.8	347	https://v10-1.orthodb.org/?query=17229at91347	Diaminopimelate decarboxylase
17277at91347	Complete	NC_011205.1	507398	508669	+	628.2	344	https://v10-1.orthodb.org/?query=17277at91347	Zinc finger, ClpX C4-type
17608at91347	Complete	NC_011205.1	4078070	4076670	-	711.3	386	https://v10-1.orthodb.org/?query=17608at91347	Chromosomal replication initiator protein DnaA
17649at91347	Complete	NC_011205.1	4104051	4102669	-	808.7	399	https://v10-1.orthodb.org/?query=17649at91347	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
17778at91347	Complete	NC_011205.1	4372492	4373868	+	812.1	419	https://v10-1.orthodb.org/?query=17778at91347	Argininosuccinate lyase
17858at91347	Complete	NC_011205.1	4455620	4457269	+	863.8	473	https://v10-1.orthodb.org/?query=17858at91347	Glucose-6-phosphate isomerase
18389at91347	Complete	NC_011205.1	2570381	2572525	+	830.0	546	https://v10-1.orthodb.org/?query=18389at91347	Phosphate acetyltransferase
18497at91347	Complete	NC_011205.1	1535739	1534279	-	777.6	436	https://v10-1.orthodb.org/?query=18497at91347	Cardiolipin synthase A
18548at91347	Complete	NC_011205.1	2783821	2782547	-	599.4	363	https://v10-1.orthodb.org/?query=18548at91347	Histidine--tRNA ligase
18659at91347	Complete	NC_011205.1	4154195	4155454	+	851.4	389	https://v10-1.orthodb.org/?query=18659at91347	Transcription termination factor Rho
18707at91347	Complete	NC_011205.1	3498942	3497440	-	676.6	394	https://v10-1.orthodb.org/?query=18707at91347	Transcription termination/antitermination protein NusA
19149at91347	Complete	NC_011205.1	464145	465272	+	677.4	341	https://v10-1.orthodb.org/?query=19149at91347	Queuine tRNA-ribosyltransferase
19201at91347	Complete	NC_011205.1	146759	148234	+	691.2	405	https://v10-1.orthodb.org/?query=19201at91347	UDP-N-acetylmuramate--L-alanine ligase
19461at91347	Complete	NC_011205.1	602553	603938	+	649.4	392	https://v10-1.orthodb.org/?query=19461at91347	Cysteine--tRNA ligase
19548at91347	Complete	NC_011205.1	2822475	2821222	-	735.9	367	https://v10-1.orthodb.org/?query=19548at91347	Serine hydroxymethyltransferase
19553at91347	Complete	NC_011205.1	149913	151175	+	580.8	336	https://v10-1.orthodb.org/?query=19553at91347	Cell division protein FtsA
19608at91347	Complete	NC_011205.1	547242	549116	+	1006.1	546	https://v10-1.orthodb.org/?query=19608at91347	Histidine kinase/HSP90-like ATPase
19761at91347	Complete	NC_011205.1	3628157	3626826	-	667.0	371	https://v10-1.orthodb.org/?query=19761at91347	Protein translocase subunit SecY
19976at91347	Complete	NC_011205.1	1321544	1323316	+	831.0	505	https://v10-1.orthodb.org/?query=19976at91347	Aspartate--tRNA ligase
20568at91347	Complete	NC_011205.1	4079471	4081117	+	620.7	400	https://v10-1.orthodb.org/?query=20568at91347	Membrane protein insertase YidC
20637at91347	Complete	NC_011205.1	3576614	3575169	-	768.2	424	https://v10-1.orthodb.org/?query=20637at91347	Metalloprotease TldD/PmbA
20863at91347	Complete	NC_011205.1	3298750	3299904	+	666.2	334	https://v10-1.orthodb.org/?query=20863at91347	S-adenosylmethionine synthetase
20969at91347	Complete	NC_011205.1	3959039	3960316	+	620.1	367	https://v10-1.orthodb.org/?query=20969at91347	3-deoxy-D-manno-octulosonic-acid transferase, N-terminal
21870at91347	Complete	NC_011205.1	2112035	2110461	-	730.2	428	https://v10-1.orthodb.org/?query=21870at91347	Probable lipid II flippase MurJ
21912at91347	Complete	NC_011205.1	1072836	1071436	-	683.2	380	https://v10-1.orthodb.org/?query=21912at91347	Asparagine--tRNA ligase
22092at91347	Complete	NC_011205.1	3734	5020	+	641.0	363	https://v10-1.orthodb.org/?query=22092at91347	Threonine synthase
22118at91347	Complete	NC_011205.1	4327439	4326108	-	776.0	397	https://v10-1.orthodb.org/?query=22118at91347	ATP-dependent protease ATPase subunit HslU
22142at91347	Complete	NC_011205.1	1315830	1314097	-	842.5	492	https://v10-1.orthodb.org/?query=22142at91347	Arginine--tRNA ligase
22239at91347	Complete	NC_011205.1	773313	771889	-	731.9	409	https://v10-1.orthodb.org/?query=22239at91347	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
22268at91347	Complete	NC_011205.1	2897451	2896090	-	676.0	406	https://v10-1.orthodb.org/?query=22268at91347	Signal recognition particle protein
22626at91347	Complete	NC_011205.1	3882087	3880018	-	797.8	564	https://v10-1.orthodb.org/?query=22626at91347	Glycine--tRNA ligase beta subunit
23148at91347	Complete	NC_011205.1	511981	513852	+	694.3	526	https://v10-1.orthodb.org/?query=23148at91347	Peptidylprolyl isomerase
23303at91347	Complete	NC_011205.1	2504950	2506080	+	655.6	327	https://v10-1.orthodb.org/?query=23303at91347	Ribonucleotide reductase small subunit
23619at91347	Complete	NC_011205.1	884264	882966	-	662.4	365	https://v10-1.orthodb.org/?query=23619at91347	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
23866at91347	Complete	NC_011205.1	212944	211526	-	675.9	372	https://v10-1.orthodb.org/?query=23866at91347	Polymerase A arginine-rich C-terminal domain
24168at91347	Complete	NC_011205.1	4145970	4147445	+	781.9	418	https://v10-1.orthodb.org/?query=24168at91347	ketol-acid reductoisomerase
24492at91347	Complete	NC_011205.1	3247824	3246307	-	743.4	400	https://v10-1.orthodb.org/?query=24492at91347	Lysine--tRNA ligase
25024at91347	Complete	NC_011205.1	2671136	2672863	+	898.3	494	https://v10-1.orthodb.org/?query=25024at91347	PEP-utilising enzyme, C-terminal
25383at91347	Complete	NC_011205.1	178287	179711	+	690.1	399	https://v10-1.orthodb.org/?query=25383at91347	Dihydrolipoyl dehydrogenase
25899at91347	Complete	NC_011205.1	268622	269770	+	608.2	337	https://v10-1.orthodb.org/?query=25899at91347	Lipid-A-disaccharide synthase
26452at91347	Complete	NC_011205.1	493043	491679	-	574.9	382	https://v10-1.orthodb.org/?query=26452at91347	Major facilitator superfamily
26874at91347	Complete	NC_011205.1	4076665	4075565	-	380.0	292	https://v10-1.orthodb.org/?query=26874at91347	Beta sliding clamp
26959at91347	Complete	NC_011205.1	3278948	3277785	-	604.4	346	https://v10-1.orthodb.org/?query=26959at91347	Phosphoglycerate kinase
26964at91347	Complete	NC_011205.1	1023765	1025057	+	644.2	369	https://v10-1.orthodb.org/?query=26964at91347	Serine--tRNA ligase
27487at91347	Complete	NC_011205.1	4674175	4675527	+	728.9	413	https://v10-1.orthodb.org/?query=27487at91347	Metalloprotease TldD/PmbA
27549at91347	Complete	NC_011205.1	4482050	4483465	+	778.3	398	https://v10-1.orthodb.org/?query=27549at91347	DNA helicase, DnaB-like, N-terminal
27820at91347	Complete	NC_011205.1	2871704	2873059	+	652.3	386	https://v10-1.orthodb.org/?query=27820at91347	Phospholipase D-like domain
28109at91347	Complete	NC_011205.1	2657720	2656305	-	698.5	403	https://v10-1.orthodb.org/?query=28109at91347	Glutamate--tRNA ligase
29283at91347	Complete	NC_011205.1	733241	732276	-	524.1	285	https://v10-1.orthodb.org/?query=29283at91347	Lipoyl synthase
29509at91347	Complete	NC_011205.1	13596	14735	+	582.7	330	https://v10-1.orthodb.org/?query=29509at91347	Chaperone protein DnaJ
29648at91347	Complete	NC_011205.1	2667260	2665245	-	824.7	545	https://v10-1.orthodb.org/?query=29648at91347	DNA ligase
29797at91347	Complete	NC_011205.1	2887205	2888365	+	502.6	335	https://v10-1.orthodb.org/?query=29797at91347	Chorismate mutase
29906at91347	Complete	NC_011205.1	3585382	3584339	-	652.1	311	https://v10-1.orthodb.org/?query=29906at91347	rod shape-determining protein
30360at91347	Complete	NC_011205.1	3625089	3624100	-	516.7	265	https://v10-1.orthodb.org/?query=30360at91347	DNA-directed RNA polymerase subunit alpha
30417at91347	Complete	NC_011205.1	139095	140582	+	639.5	418	https://v10-1.orthodb.org/?query=30417at91347	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
30806at91347	Complete	NC_011205.1	3591399	3592748	+	704.9	367	https://v10-1.orthodb.org/?query=30806at91347	Acetyl-CoA carboxylase, biotin carboxylase
30873at91347	Complete	NC_011205.1	141931	143013	+	493.7	297	https://v10-1.orthodb.org/?query=30873at91347	Phospho-N-acetylmuramoyl-pentapeptide-transferase
30994at91347	Complete	NC_011205.1	4714405	4712894	-	737.9	427	https://v10-1.orthodb.org/?query=30994at91347	leucyl aminopeptidase
31386at91347	Complete	NC_011205.1	1997305	1998300	+	550.1	292	https://v10-1.orthodb.org/?query=31386at91347	Glyceraldehyde-3-phosphate dehydrogenase
31545at91347	Complete	NC_011205.1	3512233	3511061	-	491.2	292	https://v10-1.orthodb.org/?query=31545at91347	GTPase Obg
31561at91347	Complete	NC_011205.1	1982861	1984717	+	811.7	504	https://v10-1.orthodb.org/?query=31561at91347	Peptidase S49
31637at91347	Complete	NC_011205.1	2044306	2045412	+	583.9	325	https://v10-1.orthodb.org/?query=31637at91347	tRNA-specific 2-thiouridylase
31738at91347	Complete	NC_011205.1	2557141	2555804	-	722.9	375	https://v10-1.orthodb.org/?query=31738at91347	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
31787at91347	Complete	NC_011205.1	3682109	3681021	-	532.9	314	https://v10-1.orthodb.org/?query=31787at91347	3-dehydroquinate synthase
32356at91347	Complete	NC_011205.1	3516988	3515729	-	666.5	374	https://v10-1.orthodb.org/?query=32356at91347	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
32744at91347	Complete	NC_011205.1	57794	58744	+	439.1	260	https://v10-1.orthodb.org/?query=32744at91347	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
33151at91347	Complete	NC_011205.1	2291212	2289806	-	711.2	402	https://v10-1.orthodb.org/?query=33151at91347	6-phosphogluconate dehydrogenase
33224at91347	Complete	NC_011205.1	1545528	1544335	-	684.7	349	https://v10-1.orthodb.org/?query=33224at91347	Tryptophan synthase beta chain
33442at91347	Complete	NC_011205.1	1546896	1545538	-	637.3	398	https://v10-1.orthodb.org/?query=33442at91347	Indole-3-glycerol phosphate synthase
33787at91347	Complete	NC_011205.1	3504587	3503250	-	701.2	382	https://v10-1.orthodb.org/?query=33787at91347	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
34836at91347	Complete	NC_011205.1	266244	267269	+	515.8	291	https://v10-1.orthodb.org/?query=34836at91347	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
35016at91347	Complete	NC_011205.1	2616789	2615704	-	565.9	312	https://v10-1.orthodb.org/?query=35016at91347	Chorismate synthase
35495at91347	Complete	NC_011205.1	2852371	2851466	-	331.9	238	https://v10-1.orthodb.org/?query=35495at91347	GTPase Era
35539at91347	Complete	NC_011205.1	3883008	3882097	-	498.2	266	https://v10-1.orthodb.org/?query=35539at91347	Glycine--tRNA ligase alpha subunit
35630at91347	Complete	NC_011205.1	884351	885391	+	601.5	286	https://v10-1.orthodb.org/?query=35630at91347	Biotin synthase
35760at91347	Complete	NC_011205.1	4715900	4716982	+	489.3	310	https://v10-1.orthodb.org/?query=35760at91347	LPS export ABC transporter permease LptG
35816at91347	Complete	NC_011205.1	52870	53808	+	445.3	275	https://v10-1.orthodb.org/?query=35816at91347	Riboflavin kinase
35918at91347	Complete	NC_011205.1	152488	153405	+	503.0	257	https://v10-1.orthodb.org/?query=35918at91347	UDP-3-O-acyl-N-acetylglucosamine deacetylase
36137at91347	Complete	NC_011205.1	3935935	3934916	-	495.3	283	https://v10-1.orthodb.org/?query=36137at91347	Glycerol-3-phosphate dehydrogenase 
36271at91347	Complete	NC_011205.1	3193858	3192023	-	499.1	413	https://v10-1.orthodb.org/?query=36271at91347	exonuclease V subunit alpha
36292at91347	Complete	NC_011205.1	3277683	3276604	-	592.9	324	https://v10-1.orthodb.org/?query=36292at91347	class II fructose-bisphosphate aldolase
36653at91347	Complete	NC_011205.1	2281061	2282365	+	615.0	361	https://v10-1.orthodb.org/?query=36653at91347	Histidinol dehydrogenase
36667at91347	Complete	NC_011205.1	4299282	4300244	+	515.6	279	https://v10-1.orthodb.org/?query=36667at91347	ATP-dependent 6-phosphofructokinase
37096at91347	Complete	NC_011205.1	3416271	3417512	+	569.5	357	https://v10-1.orthodb.org/?query=37096at91347	Multifunctional CCA protein
37391at91347	Complete	NC_011205.1	2280059	2280958	+	459.8	250	https://v10-1.orthodb.org/?query=37391at91347	ATP phosphoribosyltransferase
38001at91347	Complete	NC_011205.1	151236	152387	+	647.5	322	https://v10-1.orthodb.org/?query=38001at91347	Cell division protein FtsZ
38133at91347	Complete	NC_011205.1	143016	144332	+	596.2	376	https://v10-1.orthodb.org/?query=38133at91347	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
38228at91347	Complete	NC_011205.1	3140144	3138846	-	700.6	374	https://v10-1.orthodb.org/?query=38228at91347	Enolase
38408at91347	Complete	NC_011205.1	1551928	1552803	+	372.0	235	https://v10-1.orthodb.org/?query=38408at91347	Pseudouridine synthase
38762at91347	Complete	NC_011205.1	2553050	2552073	-	530.2	274	https://v10-1.orthodb.org/?query=38762at91347	NADH-quinone oxidoreductase subunit H
38913at91347	Complete	NC_011205.1	2810357	2809143	-	605.0	329	https://v10-1.orthodb.org/?query=38913at91347	Pyridoxal phosphate-dependent transferase
39012at91347	Complete	NC_011205.1	258685	259881	+	588.3	350	https://v10-1.orthodb.org/?query=39012at91347	1-deoxy-D-xylulose 5-phosphate reductoisomerase
39499at91347	Complete	NC_011205.1	1490812	1489865	-	511.7	276	https://v10-1.orthodb.org/?query=39499at91347	Ribose-phosphate pyrophosphokinase
40340at91347	Complete	NC_011205.1	2283438	2284505	+	515.5	299	https://v10-1.orthodb.org/?query=40340at91347	Imidazoleglycerol-phosphate dehydratase
40851at91347	Complete	NC_011205.1	2787539	2786373	-	573.8	323	https://v10-1.orthodb.org/?query=40851at91347	Dual-specificity RNA methyltransferase RlmN
40895at91347	Complete	NC_011205.1	1336890	1335448	-	770.4	422	https://v10-1.orthodb.org/?query=40895at91347	Pyruvate kinase
40939at91347	Complete	NC_011205.1	1426763	1427644	+	437.4	248	https://v10-1.orthodb.org/?query=40939at91347	Protease HtpX
41092at91347	Complete	NC_011205.1	3207440	3206565	-	412.7	241	https://v10-1.orthodb.org/?query=41092at91347	Prolipoprotein diacylglyceryl transferase
41111at91347	Complete	NC_011205.1	2610999	2609785	-	650.5	358	https://v10-1.orthodb.org/?query=41111at91347	Beta-ketoacyl synthase, C-terminal
42181at91347	Complete	NC_011205.1	473165	474268	+	557.0	313	https://v10-1.orthodb.org/?query=42181at91347	Riboflavin biosynthesis protein RibD
42318at91347	Complete	NC_011205.1	3677190	3676186	-	521.7	296	https://v10-1.orthodb.org/?query=42318at91347	Tryptophan--tRNA ligase
43000at91347	Complete	NC_011205.1	4380971	4381822	+	371.0	234	https://v10-1.orthodb.org/?query=43000at91347	Glutamate racemase
43106at91347	Complete	NC_011205.1	145573	146640	+	480.1	293	https://v10-1.orthodb.org/?query=43106at91347	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
43407at91347	Complete	NC_011205.1	2785050	2783932	-	671.6	337	https://v10-1.orthodb.org/?query=43407at91347	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
43441at91347	Complete	NC_011205.1	2089688	2088735	-	473.5	273	https://v10-1.orthodb.org/?query=43441at91347	3-oxoacyl-
43537at91347	Complete	NC_011205.1	3421553	3423298	+	748.0	485	https://v10-1.orthodb.org/?query=43537at91347	DNA primase
43538at91347	Complete	NC_011205.1	3303998	3304945	+	419.8	253	https://v10-1.orthodb.org/?query=43538at91347	Glutathione synthetase
43976at91347	Complete	NC_011205.1	739422	738310	-	621.6	327	https://v10-1.orthodb.org/?query=43976at91347	Probable peptidoglycan glycosyltransferase FtsW/RodA
44171at91347	Complete	NC_011205.1	2282362	2283441	+	492.3	295	https://v10-1.orthodb.org/?query=44171at91347	Histidinol-phosphate aminotransferase
44707at91347	Complete	NC_011205.1	480739	479840	-	399.2	246	https://v10-1.orthodb.org/?query=44707at91347	Polyprenyl synthetase
44837at91347	Complete	NC_011205.1	1042607	1043890	+	624.4	365	https://v10-1.orthodb.org/?query=44837at91347	3-phosphoshikimate 1-carboxyvinyltransferase
45215at91347	Complete	NC_011205.1	1834553	1833279	-	571.6	354	https://v10-1.orthodb.org/?query=45215at91347	Tyrosine--tRNA ligase
46153at91347	Complete	NC_011205.1	127783	126692	-	609.2	324	https://v10-1.orthodb.org/?query=46153at91347	3-isopropylmalate dehydrogenase
46419at91347	Complete	NC_011205.1	4618966	4620225	+	584.0	309	https://v10-1.orthodb.org/?query=46419at91347	Protein HflK
46906at91347	Complete	NC_011205.1	770010	769132	-	433.3	245	https://v10-1.orthodb.org/?query=46906at91347	Transporter-associated domain
46945at91347	Complete	NC_011205.1	497556	496666	-	375.8	248	https://v10-1.orthodb.org/?query=46945at91347	Protoheme IX farnesyltransferase
46977at91347	Complete	NC_011205.1	3749489	3748383	-	515.4	306	https://v10-1.orthodb.org/?query=46977at91347	Aspartate-semialdehyde dehydrogenase
47034at91347	Complete	NC_011205.1	4100981	4099611	-	654.9	394	https://v10-1.orthodb.org/?query=47034at91347	Hexapeptide repeat
47740at91347	Complete	NC_011205.1	2894977	2894210	-	363.3	217	https://v10-1.orthodb.org/?query=47740at91347	tRNA (guanine-N1-)-methyltransferase, bacteria
47842at91347	Complete	NC_011205.1	3315746	3316798	+	449.0	289	https://v10-1.orthodb.org/?query=47842at91347	A/G-specific adenine glycosylase
48197at91347	Complete	NC_011205.1	2599785	2598517	-	565.3	360	https://v10-1.orthodb.org/?query=48197at91347	Mur ligase, C-terminal
48208at91347	Complete	NC_011205.1	3776559	3775705	-	485.3	247	https://v10-1.orthodb.org/?query=48208at91347	RNA polymerase sigma factor RpoH
48224at91347	Complete	NC_011205.1	4174619	4173657	-	444.4	269	https://v10-1.orthodb.org/?query=48224at91347	Porphobilinogen deaminase
48740at91347	Complete	NC_011205.1	2600767	2599853	-	551.9	269	https://v10-1.orthodb.org/?query=48740at91347	Acetyl-CoA carboxylase
49226at91347	Complete	NC_011205.1	3505428	3504580	-	415.0	245	https://v10-1.orthodb.org/?query=49226at91347	Dihydropteroate synthase
