# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_17	cds	7406	8860	-	PAPNPA_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FN72
contig_17	cds	9055	9381	-	PAPNPA_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A719E7H5
contig_17	cds	9375	9839	-	PAPNPA_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A633AUH3
contig_18	cds	281	835	+	PAPNPA_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0LIC3
contig_18	cds	811	1068	-	PAPNPA_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603C004
contig_18	cds	1065	1886	-	PAPNPA_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G5NIT5
contig_18	cds	1888	2460	-	PAPNPA_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z2QC25
contig_18	cds	2465	3007	-	PAPNPA_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM9
contig_18	cds	3034	3507	-	PAPNPA_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66822
contig_18	cds	3479	4603	-	PAPNPA_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z2N279
contig_18	cds	4735	5244	+	PAPNPA_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A622CNC9
contig_18	cds	5260	6207	+	PAPNPA_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM6
contig_18	cds	6259	7548	+	PAPNPA_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U3MFU1
contig_18	cds	7570	8946	+	PAPNPA_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2J9
contig_18	cds	9088	9501	+	PAPNPA_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1X8
contig_18	cds	9437	9706	-	PAPNPA_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A607GJB0
contig_18	cds	9764	10189	-	PAPNPA_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM3
contig_18	cds	10200	10568	-	PAPNPA_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM2
contig_19	cds	10	1050	-	PAPNPA_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1VKA3
contig_19	cds	1216	2589	-	PAPNPA_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKX4
contig_19	cds	2638	3456	-	PAPNPA_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A601EKF4
contig_19	cds	3518	5308	+	PAPNPA_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5EYZ1
contig_19	cds	5459	7288	-	PAPNPA_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5PKV9
contig_19	cds	7476	8846	-	PAPNPA_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FN29
contig_19	ncRNA	8930	9087	+	PAPNPA_00073	119.6	6.0e-16	-	-	-	RFAM:RF02060
contig_19	cds	9166	9864	-	PAPNPA_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W3GQ45
contig_19	cds	10094	10513	-	PAPNPA_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1B7
contig_19	cds	10534	10779	-	PAPNPA_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379TSR4
contig_20	cds	414	2060	+	PAPNPA_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5EYX5
contig_20	cds	2202	3566	+	PAPNPA_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57HZ6
contig_20	cds	3749	4936	+	PAPNPA_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A622GJS0
contig_20	cds	4905	5864	+	PAPNPA_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A610R250
contig_20	cds	6022	6777	+	PAPNPA_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPE8
contig_20	cds	6795	7361	+	PAPNPA_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V9IKP6
contig_20	cds	7406	8743	-	PAPNPA_00083	803.0	5.3e-296	1.0	1.0	0.964	BlastRules:WP_000019348
contig_20	cds	8912	9577	+	PAPNPA_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A632N2Z0
contig_20	cds	9672	10397	-	PAPNPA_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPE7
contig_20	cds	10412	11185	-	PAPNPA_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63365
contig_20	cds	11272	12162	-	PAPNPA_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKX6
contig_20	cds	12162	13121	-	PAPNPA_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPE6
contig_21	cds	220	1809	+	PAPNPA_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y9UHH1
contig_21	cds	1825	3114	+	PAPNPA_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A609C755
contig_21	cds	3111	4436	-	PAPNPA_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X3R9R7
contig_21	cds	4442	6028	-	PAPNPA_00092	997.0	0.0	1.0	0.953	0.983	UniRef:UniRef90_P37461
contig_21	cds	6093	6548	+	PAPNPA_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9L9I0
contig_21	cds	6590	7282	-	PAPNPA_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9I7G5
contig_21	cds	7294	7566	-	PAPNPA_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1R6
contig_21	cds	7753	8343	-	PAPNPA_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1U4
contig_21	cds	8385	9056	-	PAPNPA_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5QYF3
contig_21	cds	9066	10130	-	PAPNPA_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A633J8B3
contig_21	cds	10171	10944	-	PAPNPA_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617VVC1
contig_21	cds	11037	11525	+	PAPNPA_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FQE5
contig_21	cds	11889	13784	+	PAPNPA_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FQE4
contig_21	cds	13784	14419	+	PAPNPA_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FQG6
contig_21	cds	14412	15170	+	PAPNPA_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V1R4Y2
contig_21	cds	15353	16123	+	PAPNPA_00104	481.0	8.4e-175	1.0	1.0	0.984	BlastRules:WP_000944065
contig_21	cds	16120	17253	+	PAPNPA_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y9UK28
contig_21	cds	17474	18484	-	PAPNPA_00106	684.0	9.5e-253	1.0	1.0	0.991	VFDB:VFG004016
contig_21	cds	18792	18929	+	PAPNPA_00107	92.8	3.2e-24	1.0	1.0	0.911	UniRef:UniRef90_A0A379WGZ6
contig_21	cds	18883	19227	+	PAPNPA_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A621YIA0
contig_21	cds	19229	19510	-	PAPNPA_00109	153.0	1.0e-46	1.0	0.869	0.978	UniRef:UniRef90_A0A746F495
contig_21	cds	19597	22707	-	PAPNPA_00110	1999.0	0.0	1.0	0.997	1.0	UniRef:UniRef90_UPI0005C696A1
contig_22	cds	75	428	+	PAPNPA_00111	-	-	-	-	-	-
contig_22	cds	434	1297	-	PAPNPA_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW8
contig_22	cds	1348	2889	-	PAPNPA_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A610PU84
contig_22	cds	2902	3435	-	PAPNPA_00114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPE5
contig_22	cds	3450	3848	-	PAPNPA_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016BE543
contig_22	cds	4005	4229	-	PAPNPA_00116	120.0	2.7e-34	0.959	0.899	0.887	UniRef:UniRef90_A0A249DXA4
contig_22	cds	4276	5091	-	PAPNPA_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPE3
contig_22	cds	5100	5480	-	PAPNPA_00118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW7
contig_22	cds	6096	6719	-	PAPNPA_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A621YWG0
contig_22	cds	6822	8711	-	PAPNPA_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW6
contig_22	cds	9090	9533	-	PAPNPA_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A626B4Q8
contig_22	cds	9623	10081	-	PAPNPA_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW5
contig_22	cds	10232	11224	+	PAPNPA_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57HW6
contig_22	cds	11229	12680	-	PAPNPA_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW3
contig_22	cds	12674	14170	-	PAPNPA_00125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A610U8W4
contig_22	cds	14518	16386	+	PAPNPA_00126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW1
contig_22	cds	16583	17002	+	PAPNPA_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW0
contig_22	cds	17010	18515	+	PAPNPA_00128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T2I676
contig_22	cds	18521	19486	+	PAPNPA_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPD9
contig_22	cds	19511	20401	+	PAPNPA_00130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U3HRJ2
contig_22	cds	20534	21463	+	PAPNPA_00131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKV8
contig_22	cds	21476	22465	+	PAPNPA_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y0MSS4
contig_22	cds	22431	23858	-	PAPNPA_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X0DT70
contig_22	cds	23870	24574	-	PAPNPA_00134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617VU23
contig_23	cds	201	563	-	PAPNPA_00135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5R268
contig_23	cds	605	1861	-	PAPNPA_00136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM38
contig_23	cds	2078	3163	-	PAPNPA_00137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM39
contig_23	cds	3276	3551	-	PAPNPA_00138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V2AZ09
contig_23	cds	3579	4631	-	PAPNPA_00139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A639RV46
contig_23	cds	4786	5505	+	PAPNPA_00140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U3GFF9
contig_23	cds	5505	5831	+	PAPNPA_00141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V7P0H9
contig_23	cds	5881	6600	+	PAPNPA_00142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KIG6
contig_23	cds	6789	7835	+	PAPNPA_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPT7
contig_23	cds	7968	8975	+	PAPNPA_00144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y0CXH8
contig_23	cds	9067	10203	-	PAPNPA_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FS79
contig_23	cds	10196	10789	-	PAPNPA_00146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM45
contig_23	cds	10797	11087	-	PAPNPA_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FUW5
contig_23	cds	11084	11650	-	PAPNPA_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPT8
contig_23	cds	11669	12373	-	PAPNPA_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9MQS4
contig_23	cds	12391	13371	+	PAPNPA_00150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A610PTY9
contig_23	cds	13503	14189	+	PAPNPA_00151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A639RVI9
contig_23	cds	14236	14652	-	PAPNPA_00152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F5M2
contig_23	cds	14652	15215	-	PAPNPA_00153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F5M1
contig_23	cds	15431	16378	-	PAPNPA_00154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58580
contig_23	cds	16398	17129	-	PAPNPA_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F5L9
contig_23	cds	17206	17913	-	PAPNPA_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A622CC85
contig_23	cds	18008	18463	-	PAPNPA_00157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60190
contig_23	cds	18584	19978	-	PAPNPA_00158	882.0	0.0	1.0	1.0	0.974	BlastRules:WP_001112301
contig_23	cds	20471	21625	-	PAPNPA_00159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66764
contig_23	cds	22415	24391	+	PAPNPA_00160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60659
contig_23	cds	24536	25267	+	PAPNPA_00161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM56
contig_23	cds	25472	26221	+	PAPNPA_00162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM57
contig_23	cds	27453	28925	+	PAPNPA_00163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A638ZH71
contig_24	cds	1	1179	-	PAPNPA_00164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V3J2D5
contig_24	cds	1176	2492	-	PAPNPA_00165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A622LDC9
contig_24	cds	2518	3096	-	PAPNPA_00166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM71
contig_24	cds	3263	3592	+	PAPNPA_00167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPU9
contig_24	ncRNA	3634	3817	+	PAPNPA_00168	136.3	5.4e-25	-	-	-	RFAM:RF00013
contig_24	cds	3886	4434	+	PAPNPA_00169	370.0	2.2e-129	1.0	0.892	0.989	UniRef:UniRef90_Q8ZM70
contig_24	ncRNA	4449	4601	+	PAPNPA_00170	95.1	8.2e-15	-	-	-	RFAM:RF00113
contig_24	cds	4816	6048	-	PAPNPA_00171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZM69
contig_24	cds	6315	6974	-	PAPNPA_00172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66692
contig_24	cds	7128	8021	+	PAPNPA_00173	575.0	6.3e-211	1.0	1.0	0.973	BlastRules:WP_000828351
contig_24	cds	8287	9033	-	PAPNPA_00174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPU8
contig_24	cds	9127	9762	-	PAPNPA_00175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A622BL99
contig_24	cds	9963	10823	-	PAPNPA_00176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPU7
contig_24	cds	11056	12135	-	PAPNPA_00177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPU6
contig_24	cds	12237	13400	-	PAPNPA_00178	735.0	3.9e-271	1.0	1.0	1.0	BlastRules:WP_000111274
contig_24	cds	13422	14468	-	PAPNPA_00179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A620GCX4
contig_24	cds	14842	15267	+	PAPNPA_00180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V3J2U2
contig_24	cds	15293	15871	+	PAPNPA_00181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPU4
contig_24	cds	15872	16579	+	PAPNPA_00182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z2PJZ7
contig_24	cds	16567	17244	+	PAPNPA_00183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625KU07
contig_24	cds	17238	17927	+	PAPNPA_00184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A622CHK6
contig_24	cds	17896	18612	-	PAPNPA_00185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X3NB93
contig_24	cds	18609	19118	-	PAPNPA_00186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9MRE2
contig_24	cds	19332	20303	-	PAPNPA_00187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617VRN3
contig_24	cds	20300	21574	-	PAPNPA_00188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603N809
contig_24	cds	21598	22977	-	PAPNPA_00189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U3HXY3
contig_24	cds	23005	23448	-	PAPNPA_00190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KHV8
contig_24	cds	23763	25754	-	PAPNPA_00191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FSB5
contig_24	cds	26030	26788	+	PAPNPA_00192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0NJK0
contig_24	cds	26889	27809	-	PAPNPA_00193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60656
contig_24	cds	28014	28640	-	PAPNPA_00194	397.0	2.4e-139	1.0	0.904	0.957	UniRef:UniRef90_A0A5I8HY44
contig_24	cds	28900	29394	-	PAPNPA_00195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9I4E0
contig_24	cds	29433	30440	-	PAPNPA_00196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A624AYE8
contig_24	cds	30454	30999	-	PAPNPA_00197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002D9A46E
contig_25	cds	422	991	+	PAPNPA_00198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RTM1
contig_25	cds	1089	1775	+	PAPNPA_00199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60317
contig_25	cds	1795	3843	+	PAPNPA_00200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P43669
contig_25	cds	4037	4918	+	PAPNPA_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65817
contig_25	cds	4966	6339	-	PAPNPA_00202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T3EKQ3
contig_25	cds	6404	6511	+	PAPNPA_00203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RYX3
contig_25	cds	6515	7306	+	PAPNPA_00204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNZ7
contig_25	cds	7518	7757	-	PAPNPA_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A736DWD6
contig_25	cds	7915	8058	+	PAPNPA_00206	101.0	2.7e-31	1.0	1.0	1.0	BlastRules:WP_000714547
contig_25	cds	8129	8416	+	PAPNPA_00207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64501
contig_25	ncRNA-region	9045	9504	+	-	131.7	3.5e-15	-	-	-	RFAM:RF01766
contig_25	cds	9221	9430	+	PAPNPA_00208	120.0	3.9e-38	1.0	1.0	0.826	BlastRules:WP_000034825
contig_25	cds	9650	11395	+	PAPNPA_00209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQD7
contig_25	cds	11461	12270	+	PAPNPA_00210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4LC75
contig_25	cds	12267	12833	-	PAPNPA_00211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZP00
contig_25	ncRNA-region	12945	13036	-	-	46.6	1.2e-08	-	-	-	RFAM:RF00080
contig_25	cds	13243	13701	-	PAPNPA_00212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57NH8
contig_25	cds	13760	14611	-	PAPNPA_00213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016BE302
contig_25	cds	14624	15424	-	PAPNPA_00214	464.0	9.2e-168	1.0	1.0	0.944	BlastRules:WP_000406926
contig_25	cds	15477	16445	-	PAPNPA_00215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603NSJ6
contig_25	cds	16918	18477	+	PAPNPA_00216	969.0	0.0	1.0	1.0	1.0	BlastRules:WP_000421815
contig_25	cds	18499	20100	-	PAPNPA_00217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W3GJ13
