# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	17867	19966	+	AJBGEP_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS09
contig_1	cds	20058	23054	+	AJBGEP_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS08
contig_1	cds	23335	24039	+	AJBGEP_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS07
contig_1	cds	24469	25011	+	AJBGEP_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L412
contig_1	cds	25112	25798	+	AJBGEP_00023	435.0	9.5e-158	1.0	1.0	1.0	BlastRules:WP_000742551
contig_1	cds	25803	28424	+	AJBGEP_00024	1732.0	0.0	1.0	1.0	0.994	BlastRules:WP_001245864
contig_1	cds	28425	29432	+	AJBGEP_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS05
contig_1	cds	29433	29978	+	AJBGEP_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L408
contig_1	cds	29994	30512	+	AJBGEP_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4A8
contig_1	cds	30478	31209	+	AJBGEP_00028	510.0	8.0e-187	1.0	1.0	1.0	BlastRules:WP_001135039
contig_1	cds	31274	32119	+	AJBGEP_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS03
contig_1	cds	32158	32445	+	AJBGEP_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RH97
contig_1	cds	32545	32994	-	AJBGEP_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS02
contig_1	cds	33364	34368	+	AJBGEP_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6M3NYI5
contig_1	cds	34376	34816	-	AJBGEP_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z4QG96
contig_1	cds	35339	37057	+	AJBGEP_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ9
contig_1	cds	37103	38665	-	AJBGEP_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR96
contig_1	cds	38773	39534	-	AJBGEP_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ8
contig_1	cds	40131	41624	+	AJBGEP_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ7
contig_1	cds	41723	42913	+	AJBGEP_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ6
contig_1	cds	42938	44185	+	AJBGEP_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ5
contig_1	cds	44312	46027	+	AJBGEP_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ4
contig_1	cds	46190	47356	+	AJBGEP_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ3
contig_1	cds	47424	48317	+	AJBGEP_00042	561.0	2.9e-201	0.990	0.942	0.942	UniRef:UniRef90_P0A9G2
contig_1	cds	48372	50411	-	AJBGEP_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ2
contig_1	cds	50451	51824	-	AJBGEP_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ1
contig_1	cds	52319	52528	+	AJBGEP_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8D4Z1X2
contig_1	cds	52872	53810	+	AJBGEP_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR93
contig_1	cds	53855	56689	+	AJBGEP_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ0
contig_1	cds	56689	57189	+	AJBGEP_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY9
contig_1	cds	57344	57793	+	AJBGEP_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR92
contig_1	cds	57796	58746	+	AJBGEP_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58679
contig_1	ncRNA	58792	58923	+	AJBGEP_00051	170.4	9.1e-31	-	-	-	RFAM:RF02048
contig_1	cds	58946	60148	+	AJBGEP_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY8
contig_1	cds	60164	61084	+	AJBGEP_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY7
contig_1	cds	61106	61792	-	AJBGEP_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY6
contig_1	cds	61794	63452	-	AJBGEP_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E8XG75
contig_1	cds	63548	64849	-	AJBGEP_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY4
contig_1	cds	64862	66637	-	AJBGEP_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1ZYB7
contig_1	cds	66654	66893	-	AJBGEP_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58651
contig_1	cds	67052	68392	-	AJBGEP_00059	842.0	2.3e-311	1.0	1.0	1.0	BlastRules:WP_000183602
contig_1	cds	68712	69680	+	AJBGEP_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RYQ0
contig_1	cds	69710	70003	+	AJBGEP_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR91
contig_1	cds	70000	70869	+	AJBGEP_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0RUA6
contig_1	cds	70880	72400	+	AJBGEP_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY1
contig_1	cds	72400	72951	+	AJBGEP_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY0
contig_1	cds	72929	73837	+	AJBGEP_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX9
contig_1	cds	74017	74838	+	AJBGEP_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX8
contig_1	ncRNA-region	74844	74921	+	-	99.7	2.2e-16	-	-	-	RFAM:RF02551
contig_1	cds	74964	75239	-	AJBGEP_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455S0J2
contig_1	cds	75881	77029	+	AJBGEP_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P14845
contig_1	cds	77048	80275	+	AJBGEP_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P14846
contig_1	ncRNA	80366	80489	+	AJBGEP_00070	149.1	6.5e-24	-	-	-	RFAM:RF01405
contig_1	cds	80499	80957	+	AJBGEP_00071	325.0	8.3e-117	1.0	1.0	1.0	IS:IS200F
contig_1	cds	81260	81655	+	AJBGEP_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR90
contig_1	cds	81732	82328	-	AJBGEP_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX6
contig_1	cds	82437	83222	-	AJBGEP_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX5
contig_1	cds	83276	84829	-	AJBGEP_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX4
contig_1	cds	84892	86109	-	AJBGEP_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX3
contig_1	cds	86221	87363	-	AJBGEP_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX2
contig_1	cds	87398	88915	-	AJBGEP_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0E0Y1
contig_1	cds	89396	90166	+	AJBGEP_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX0
contig_1	cds	90182	91123	+	AJBGEP_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64095
contig_1	cds	91173	92459	+	AJBGEP_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6M3NT15
contig_1	cds	92456	92743	+	AJBGEP_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW8
contig_1	ncRNA	92768	92850	-	AJBGEP_00083	63.2	6.8e-09	-	-	-	RFAM:RF02564
contig_1	cds	92890	94230	+	AJBGEP_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW7
contig_1	cds	94319	94549	+	AJBGEP_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR89
contig_1	cds	94843	95259	+	AJBGEP_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW6
contig_1	ncRNA	95260	95482	+	AJBGEP_00087	264.6	2.7e-40	-	-	-	RFAM:RF02050
contig_1	cds	95483	95773	-	AJBGEP_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR88
contig_1	cds	96671	98560	+	AJBGEP_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW4
contig_1	cds	98967	99497	+	AJBGEP_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW3
contig_1	cds	99490	101352	+	AJBGEP_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW2
contig_1	cds	101551	102030	+	AJBGEP_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW1
contig_1	cds	102136	102984	-	AJBGEP_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1B1
contig_1	cds	102995	103372	-	AJBGEP_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q56017
contig_1	cds	103375	104196	-	AJBGEP_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F771
contig_1	cds	104193	105182	-	AJBGEP_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2DDG7
contig_1	cds	105182	106468	-	AJBGEP_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR87
contig_1	cds	106522	108882	-	AJBGEP_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V4UEK7
contig_1	cds	109136	109948	+	AJBGEP_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR86
contig_1	cds	110043	110702	-	AJBGEP_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV9
contig_1	cds	110714	113620	-	AJBGEP_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV8
contig_1	cds	113794	116145	-	AJBGEP_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV7
contig_1	cds	116189	116809	-	AJBGEP_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV6
contig_1	cds	117528	117947	+	AJBGEP_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV4
contig_1	cds	117953	118648	-	AJBGEP_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06190
contig_1	cds	118789	120291	-	AJBGEP_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06189
contig_1	cds	120302	122011	-	AJBGEP_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06188
contig_1	cds	122352	123197	+	AJBGEP_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03022
contig_1	cds	123316	124083	+	AJBGEP_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y4KTF0
contig_1	cds	124122	124829	-	AJBGEP_00110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV2
contig_1	cds	124813	126423	-	AJBGEP_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV1
contig_1	cds	126399	127382	-	AJBGEP_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR85
contig_1	ncRNA-region	127414	127513	-	-	68.5	5.5e-11	-	-	-	RFAM:RF00059
contig_1	cds	127560	129218	-	AJBGEP_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U1KT09
contig_1	ncRNA	129286	129524	+	AJBGEP_00114	199.1	2.8e-31	-	-	-	RFAM:RF00534
contig_1	cds	129311	129433	+	AJBGEP_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E8XH19
contig_1	cds	129769	130374	-	AJBGEP_00116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P04787
contig_1	cds	130385	131785	-	AJBGEP_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15717
contig_1	cds	131788	132879	-	AJBGEP_00118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37412
contig_1	cds	132879	134450	-	AJBGEP_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15875
contig_1	ncRNA-region	134491	134638	-	-	149.4	8.8e-26	-	-	-	RFAM:RF00512
contig_1	sorf	134538	134624	-	AJBGEP_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03062
contig_1	cds	135281	136225	+	AJBGEP_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46924
contig_1	cds	136547	138271	+	AJBGEP_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P40811
contig_1	cds	138271	138765	+	AJBGEP_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21622
contig_1	cds	139049	140053	+	AJBGEP_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2P8
contig_1	cds	140659	141117	+	AJBGEP_00125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU9
contig_1	cds	141119	142060	+	AJBGEP_00126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU8
contig_1	cds	142057	142422	+	AJBGEP_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR84
contig_1	cds	142438	144204	+	AJBGEP_00128	1119.0	0.0	1.0	1.0	0.963	BlastRules:WP_000642196
contig_1	cds	144191	145678	+	AJBGEP_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7T8J4S8
contig_1	cds	145675	147033	+	AJBGEP_00130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU6
contig_1	cds	147027	148109	+	AJBGEP_00131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU5
contig_1	cds	148112	149428	+	AJBGEP_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU4
contig_1	cds	149428	150672	+	AJBGEP_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR82
contig_1	cds	150669	151736	+	AJBGEP_00134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU3
contig_1	cds	151855	153330	+	AJBGEP_00135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU2
contig_1	cds	153323	154243	+	AJBGEP_00136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU1
contig_1	cds	154245	155075	+	AJBGEP_00137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR81
contig_1	cds	155072	156334	+	AJBGEP_00138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR80
contig_1	ncRNA	156314	156403	+	AJBGEP_00139	90.6	2.7e-14	-	-	-	RFAM:RF02797
contig_1	cds	156395	157546	+	AJBGEP_00140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU0
contig_1	cds	157647	158564	+	AJBGEP_00141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT9
contig_1	cds	158843	159340	+	AJBGEP_00142	322.0	3.7e-115	1.0	1.0	0.988	BlastRules:WP_000014335
contig_1	cds	159402	162107	+	AJBGEP_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT7
contig_1	ncRNA	162177	162244	+	AJBGEP_00144	59.9	3.9e-09	-	-	-	RFAM:RF02057
contig_1	cds	162259	162654	+	AJBGEP_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT6
contig_1	cds	162976	163167	-	AJBGEP_00146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67481
contig_1	cds	163177	163920	-	AJBGEP_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67693
contig_1	cds	163920	164540	-	AJBGEP_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63828
contig_1	cds	164766	165809	+	AJBGEP_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT5
contig_1	cds	165840	167042	-	AJBGEP_00150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT4
contig_1	cds	167032	168417	-	AJBGEP_00151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z8QQS2
contig_1	cds	168427	168864	-	AJBGEP_00152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR79
contig_1	cds	169086	169979	-	AJBGEP_00153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30012
contig_1	cds	170067	170630	+	AJBGEP_00154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E1W818
contig_1	cds	170627	171481	+	AJBGEP_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L469
contig_1	cds	171573	172523	-	AJBGEP_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4B4
contig_1	cds	172523	173929	-	AJBGEP_00157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7T8F7K6
contig_1	cds	174093	175463	-	AJBGEP_00158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CK99
contig_1	cds	176029	176793	+	AJBGEP_00159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL10
contig_1	ncRNA	176837	176949	-	AJBGEP_00160	113.7	8.5e-21	-	-	-	RFAM:RF02030
contig_1	cds	176953	179616	+	AJBGEP_00161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT2
contig_1	cds	179631	181520	+	AJBGEP_00162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT1
contig_1	cds	181720	183144	+	AJBGEP_00163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT0
contig_1	ncRNA	183171	183252	-	AJBGEP_00164	109.1	1.4e-18	-	-	-	RFAM:RF02059
contig_1	cds	183433	183717	+	AJBGEP_00165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR75
contig_1	cds	183755	184546	-	AJBGEP_00166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR74
contig_1	cds	184559	185332	-	AJBGEP_00167	354.0	3.0e-121	0.930	0.945	1.0	UniRef:UniRef90_A0A3S4ICH1
contig_1	cds	185316	186173	-	AJBGEP_00168	385.0	1.1e-131	1.011	0.857	0.740	UniRef:UniRef90_A0A447RZW5
contig_1	cds	186562	189159	+	AJBGEP_00169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS8
contig_1	cds	189220	190062	-	AJBGEP_00170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS7
contig_1	cds	190308	190670	+	AJBGEP_00171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS6
contig_1	cds	190905	191858	+	AJBGEP_00172	571.0	2.0e-208	1.0	1.0	1.0	BlastRules:WP_001022089
contig_1	cds	191855	193126	+	AJBGEP_00173	790.0	1.0e-291	1.0	1.0	1.0	BlastRules:WP_000782192
contig_1	cds	193116	194099	+	AJBGEP_00174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58718
contig_1	cds	194109	194876	+	AJBGEP_00175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR73
contig_1	cds	194906	195700	-	AJBGEP_00176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS4
contig_1	cds	195721	196581	-	AJBGEP_00177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS3
contig_1	cds	196688	197074	-	AJBGEP_00178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR72
contig_1	cds	197237	198847	+	AJBGEP_00179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS2
contig_1	cds	198925	201315	-	AJBGEP_00180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z9QNU3
contig_1	cds	201521	202057	+	AJBGEP_00181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O33799
contig_1	cds	202115	202777	-	AJBGEP_00182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS0
contig_1	cds	202886	203812	+	AJBGEP_00183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR9
contig_1	cds	203809	204579	+	AJBGEP_00184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0E3V7
contig_1	cds	204696	205775	-	AJBGEP_00185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR7
contig_1	cds	205784	208342	-	AJBGEP_00186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR6
contig_1	cds	208357	209040	-	AJBGEP_00187	459.0	3.1e-167	1.0	1.0	1.0	BlastRules:WP_001086408
contig_1	cds	209088	209627	-	AJBGEP_00188	-	-	1.0	1.0	1.0	NCBIProtein:AAL19141.1
contig_1	cds	209997	210437	+	AJBGEP_00189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR3
contig_1	cds	210499	211728	+	AJBGEP_00190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR2
contig_1	cds	211735	212115	-	AJBGEP_00191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65662
contig_1	cds	212210	213064	-	AJBGEP_00192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR1
contig_1	cds	213190	213981	-	AJBGEP_00193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR0
contig_1	cds	214102	214581	-	AJBGEP_00194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ9
contig_1	cds	214578	215996	-	AJBGEP_00195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z4WYH5
contig_1	cds	216137	217078	-	AJBGEP_00196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RTY5
contig_1	cds	217102	217557	-	AJBGEP_00197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1G5
contig_1	cds	217734	218438	-	AJBGEP_00198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ6
contig_1	cds	218455	218985	-	AJBGEP_00199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ5
contig_1	cds	219013	221487	+	AJBGEP_00200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ4
contig_1	cds	221628	224150	+	AJBGEP_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ3
contig_1	cds	224443	226632	+	AJBGEP_00202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ2
contig_1	cds	226681	227478	+	AJBGEP_00203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ1
contig_1	cds	227478	228368	+	AJBGEP_00204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ0
contig_1	cds	228365	230422	+	AJBGEP_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E8XHZ2
contig_1	cds	230459	230665	+	AJBGEP_00206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5AJ41
contig_1	cds	231361	231921	+	AJBGEP_00207	-	-	1.0	1.0	1.0	NCBIProtein:ELN2249909.1
contig_1	cds	232007	234664	+	AJBGEP_00208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4A4
contig_1	cds	234682	235434	+	AJBGEP_00209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L411
contig_1	cds	235453	235965	+	AJBGEP_00210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L409
contig_1	cds	235962	236438	+	AJBGEP_00211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4A9
contig_1	cds	236438	236968	+	AJBGEP_00212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRP9
contig_1	cds	236968	237807	+	AJBGEP_00213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O87663
contig_1	cds	237915	239195	-	AJBGEP_00214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL07
contig_1	cds	239365	240786	+	AJBGEP_00215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6M3NY23
contig_1	cds	240868	241212	+	AJBGEP_00216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR66
