# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	ncRNA-region	113856	113893	+	-	55.0	2.0e-11	-	-	-	RFAM:RF01707
contig_2	cds	113976	114608	+	ODDLKH_00116	377.0	1.8e-135	1.0	1.0	1.0	BlastRules:WP_000389233
contig_2	cds	114605	115993	+	ODDLKH_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKG8
contig_2	cds	115983	117302	+	ODDLKH_00118	833.0	4.3e-308	1.0	1.0	1.0	BlastRules:WP_001541306
contig_2	cds	117299	118576	+	ODDLKH_00119	794.0	5.1e-293	1.0	1.0	1.0	BlastRules:WP_001081935
contig_2	cds	118593	135272	+	ODDLKH_00120	10573.0	0.0	1.0	1.0	0.987	BlastRules:WP_000527217
contig_2	cds	135312	137378	+	ODDLKH_00121	1294.0	0.0	1.0	1.0	1.0	BlastRules:WP_000358566
contig_2	cds	137656	137937	-	ODDLKH_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPA9
contig_2	cds	138500	140101	+	ODDLKH_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKG4
contig_2	cds	140089	140412	-	ODDLKH_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q56143
contig_2	cds	140499	140957	+	ODDLKH_00125	307.0	1.2e-109	1.0	1.0	1.0	BlastRules:WP_000412686
contig_2	ncRNA	140989	141129	-	ODDLKH_00126	165.1	1.5e-26	-	-	-	RFAM:RF01408
contig_2	cds	141250	141918	+	ODDLKH_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKG3
contig_2	cds	142265	143614	+	ODDLKH_00128	803.0	5.1e-296	1.0	1.0	0.978	BlastRules:WP_000106882
contig_2	cds	143764	145410	+	ODDLKH_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKG1
contig_2	cds	145505	146392	-	ODDLKH_00130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKG0
contig_2	cds	146496	146906	+	ODDLKH_00131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPA8
contig_2	cds	146899	147588	+	ODDLKH_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF9
contig_2	cds	147627	149276	-	ODDLKH_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF8
contig_2	cds	149273	149587	-	ODDLKH_00134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF7
contig_2	cds	149833	151791	-	ODDLKH_00135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF6
contig_2	cds	152223	153659	+	ODDLKH_00136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF5
contig_2	cds	153771	154337	+	ODDLKH_00137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF4
contig_2	cds	154334	155005	+	ODDLKH_00138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF3
contig_2	cds	155002	155958	+	ODDLKH_00139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF2
contig_2	cds	155951	158173	+	ODDLKH_00140	1471.0	0.0	1.0	1.0	1.0	BlastRules:WP_000551709
contig_2	cds	158170	158790	+	ODDLKH_00141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKF0
contig_2	cds	159135	160445	+	ODDLKH_00142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKE9
contig_2	cds	160603	161292	-	ODDLKH_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y0C070
contig_2	cds	161469	163616	-	ODDLKH_00144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W3GLL4
contig_2	ncRNA-region	163150	163204	-	-	87.8	1.3e-14	-	-	-	RFAM:RF01988
contig_2	cds	163971	164879	-	ODDLKH_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V1G231
contig_2	cds	165137	165571	-	ODDLKH_00146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z7ZRG4
contig_2	cds	165723	166166	-	ODDLKH_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKE5
contig_2	cds	166286	166621	-	ODDLKH_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPA4
contig_2	cds	167089	168591	+	ODDLKH_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P40862
contig_2	ncRNA	168592	168757	+	ODDLKH_00150	175.8	1.3e-29	-	-	-	RFAM:RF02052
contig_2	cds	168661	168750	+	ODDLKH_00151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0M659
contig_2	cds	168758	169837	-	ODDLKH_00152	674.0	9.4e-248	0.992	1.0	1.0	VFDB:VFG052339
contig_2	cds	169838	170506	-	ODDLKH_00153	441.0	2.2e-160	1.0	1.0	1.0	VFDB:VFG052340
contig_2	cds	170503	172146	-	ODDLKH_00154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V9CWQ0
contig_2	cds	172280	173617	-	ODDLKH_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60066
contig_2	cds	173757	174518	-	ODDLKH_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0L6T8
contig_2	cds	174816	177083	-	ODDLKH_00157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X0R155
contig_2	cds	177316	178248	-	ODDLKH_00158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPA6
contig_2	cds	178520	179872	+	ODDLKH_00159	886.0	0.0	1.0	0.998	0.942	BlastRules:WP_000986601
contig_2	cds	179956	181386	+	ODDLKH_00160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A638XPP1
contig_2	cds	181475	183121	-	ODDLKH_00161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y0MM16
contig_2	cds	183217	184557	-	ODDLKH_00162	829.0	3.6e-306	1.0	1.0	0.978	BlastRules:WP_000899522
contig_2	cds	184704	184970	-	ODDLKH_00163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A628XE02
contig_2	cds	185287	186006	-	ODDLKH_00164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKD9
contig_2	cds	186003	187634	-	ODDLKH_00165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T6K3Q7
contig_2	cds	187990	190419	+	ODDLKH_00166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y9ML94
contig_2	cds	190433	191059	+	ODDLKH_00167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKD6
contig_2	cds	191052	191825	+	ODDLKH_00168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKD5
contig_2	cds	191901	192494	+	ODDLKH_00169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z3X779
contig_2	cds	192578	193978	-	ODDLKH_00170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3HVN4
contig_2	cds	194327	195187	+	ODDLKH_00171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKD2
contig_2	ncRNA	195303	195378	+	ODDLKH_00172	112.2	1.2e-21	-	-	-	RFAM:RF01404
contig_2	cds	195481	195843	-	ODDLKH_00173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKD1
contig_2	cds	195996	196268	-	ODDLKH_00174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617SM93
contig_2	cds	196280	197155	-	ODDLKH_00175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617SM93
contig_2	cds	197959	198252	+	ODDLKH_00176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DXX4
contig_2	cds	198249	198740	+	ODDLKH_00177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U8MFX6
contig_2	cds	198943	199410	+	ODDLKH_00178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0R9NT93
contig_2	cds	200288	200578	+	ODDLKH_00179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Q8P1V4
contig_2	cds	200613	201152	+	ODDLKH_00180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625KMH5
contig_2	cds	201162	203600	+	ODDLKH_00181	1310.0	0.0	0.985	0.985	0.835	BlastRules:WP_000761061
contig_2	cds	203617	204408	+	ODDLKH_00182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T4ALK1
contig_2	cds	204441	204935	+	ODDLKH_00183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379WG81
contig_2	cds	205153	205968	+	ODDLKH_00184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4S3EAY3
contig_2	cds	206201	206998	+	ODDLKH_00185	411.0	4.4e-147	1.0	1.0	0.770	BlastRules:WP_000704731
contig_2	cds	207026	207790	+	ODDLKH_00186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Q8NWT8
contig_2	cds	208099	208197	+	ODDLKH_00187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379V0D2
contig_2	cds	208223	208795	+	ODDLKH_00188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625LMM0
contig_2	cds	208868	209080	+	ODDLKH_00189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0L909
contig_2	cds	209356	209502	+	ODDLKH_00190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A755SYN3
contig_2	cds	209528	210376	+	ODDLKH_00191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I2F9U6
contig_2	cds	210521	211273	-	ODDLKH_00192	502.0	1.5e-183	1.0	1.0	0.976	BlastRules:WP_001785756
contig_2	tRNA	211984	212059	-	ODDLKH_00193	75.3	-	-	-	-	-
contig_2	cds	212175	212750	-	ODDLKH_00194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKC4
contig_2	cds	212787	214490	-	ODDLKH_00195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U2ZU81
contig_2	cds	214466	214813	-	ODDLKH_00196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPA2
contig_2	cds	214934	216235	-	ODDLKH_00197	750.0	1.6e-275	1.0	1.0	0.947	BlastRules:WP_000961959
contig_2	cds	216350	217786	-	ODDLKH_00198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPA1
contig_2	cds	218088	218603	+	ODDLKH_00199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKC1
contig_2	cds	218662	219924	-	ODDLKH_00200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKC0
contig_2	cds	220179	220472	+	ODDLKH_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1D5
contig_2	cds	220516	222162	+	ODDLKH_00202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1D3
contig_2	cds	222406	222759	+	ODDLKH_00203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPA0
contig_2	cds	222807	223664	-	ODDLKH_00204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKB9
contig_2	cds	223946	224974	-	ODDLKH_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKB8
contig_2	cds	225015	225581	+	ODDLKH_00206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64036
contig_2	cds	225603	225776	+	ODDLKH_00207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8D5D0U5
contig_2	cds	226061	226648	-	ODDLKH_00208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKB6
contig_2	ncRNA-region	226839	226883	+	-	42.1	1.6e-05	-	-	-	RFAM:RF01068
contig_2	cds	226905	227222	+	ODDLKH_00209	181.0	5.7e-61	1.0	1.0	0.895	BlastRules:WP_000118520
contig_2	cds	227239	227772	-	ODDLKH_00210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKB5
contig_2	cds	227884	228243	-	ODDLKH_00211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67645
contig_2	cds	228254	228649	-	ODDLKH_00212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67638
contig_2	cds	228660	229394	-	ODDLKH_00213	494.0	1.1e-180	1.0	1.0	0.959	BlastRules:WP_000829498
contig_2	cds	229387	231177	-	ODDLKH_00214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CP97
contig_2	cds	231500	232477	+	ODDLKH_00215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9ZJ12
contig_2	cds	232703	234205	+	ODDLKH_00216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4U8L0L2
