# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	16495	17028	-	HFCAGB_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS11
contig_1	cds	17045	17488	-	HFCAGB_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0L5G7
contig_1	cds	17869	19968	+	HFCAGB_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0Y1E6
contig_1	cds	20060	23056	+	HFCAGB_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z2MXQ8
contig_1	cds	23337	24041	+	HFCAGB_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS07
contig_1	cds	24471	25013	+	HFCAGB_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L412
contig_1	cds	25114	25800	+	HFCAGB_00024	435.0	9.5e-158	1.0	1.0	0.996	BlastRules:WP_000742551
contig_1	cds	25805	28426	+	HFCAGB_00025	1732.0	0.0	1.0	1.0	0.994	BlastRules:WP_001245864
contig_1	cds	28427	29434	+	HFCAGB_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2QQZ0
contig_1	cds	29435	29980	+	HFCAGB_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A659Q8F9
contig_1	cds	29996	30514	+	HFCAGB_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4A8
contig_1	cds	30480	31211	+	HFCAGB_00029	499.0	1.5e-182	1.0	1.0	0.984	BlastRules:WP_001135039
contig_1	cds	31275	32120	+	HFCAGB_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZS03
contig_1	cds	32159	32446	+	HFCAGB_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RH97
contig_1	cds	32546	32995	-	HFCAGB_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9F8F0
contig_1	cds	33365	34369	+	HFCAGB_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0E595
contig_1	cds	34377	34817	-	HFCAGB_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9F8S2
contig_1	cds	35340	37058	+	HFCAGB_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7XT51
contig_1	cds	37104	38666	-	HFCAGB_00036	982.0	0.0	1.0	0.979	0.998	UniRef:UniRef90_A9MR56
contig_1	cds	38774	39535	-	HFCAGB_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ8
contig_1	cds	40129	41622	+	HFCAGB_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2QR56
contig_1	cds	41721	42911	+	HFCAGB_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ6
contig_1	cds	42936	44183	+	HFCAGB_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y6DD55
contig_1	cds	44310	46025	+	HFCAGB_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A656ICX2
contig_1	cds	46188	47354	+	HFCAGB_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ3
contig_1	cds	47422	48315	+	HFCAGB_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y4H234
contig_1	cds	48370	50409	-	HFCAGB_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RH29
contig_1	cds	50449	50859	-	HFCAGB_00045	219.0	1.4e-71	0.882	0.805	0.858	UniRef:UniRef90_UPI00195529E0
contig_1	cds	50905	51822	-	HFCAGB_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379WF12
contig_1	cds	52317	52526	+	HFCAGB_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8D4Z1X2
contig_1	cds	52870	53808	+	HFCAGB_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H5GRA3
contig_1	cds	53853	56687	+	HFCAGB_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57TL5
contig_1	cds	56687	57187	+	HFCAGB_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F725
contig_1	cds	57342	57791	+	HFCAGB_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0Y1B5
contig_1	cds	57794	58744	+	HFCAGB_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F728
contig_1	ncRNA	58790	58921	+	HFCAGB_00053	170.4	9.1e-31	-	-	-	RFAM:RF02048
contig_1	cds	59187	60146	+	HFCAGB_00054	655.0	4.1e-238	1.0	1.0	0.972	UniRef:UniRef90_A0A6C6YX93
contig_1	cds	60162	61082	+	HFCAGB_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY7
contig_1	cds	61104	61790	-	HFCAGB_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY6
contig_1	cds	61792	63450	-	HFCAGB_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C6ZX32
contig_1	cds	63546	64847	-	HFCAGB_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y5E1M6
contig_1	cds	64860	66632	-	HFCAGB_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8X6ERC9
contig_1	cds	66648	66887	-	HFCAGB_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5PKI8
contig_1	cds	67046	68386	-	HFCAGB_00061	841.0	6.7e-311	1.0	1.0	0.998	BlastRules:WP_000183602
contig_1	cds	68706	69674	+	HFCAGB_00062	588.0	6.2e-211	0.994	0.922	0.900	UniRef:UniRef90_UPI002E312016
contig_1	cds	69704	69997	+	HFCAGB_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR91
contig_1	cds	69994	70863	+	HFCAGB_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY2
contig_1	cds	70874	72394	+	HFCAGB_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RHK7
contig_1	cds	72394	72945	+	HFCAGB_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2QMM8
contig_1	cds	72923	73831	+	HFCAGB_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX9
contig_1	cds	74011	74832	+	HFCAGB_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FHF8
contig_1	ncRNA-region	74838	74915	+	-	99.7	2.2e-16	-	-	-	RFAM:RF02551
contig_1	cds	75696	76844	+	HFCAGB_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z7BAX8
contig_1	cds	76863	80090	+	HFCAGB_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7DH59
contig_1	cds	80364	80759	+	HFCAGB_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A613V6T8
contig_1	cds	80836	81432	-	HFCAGB_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FHG3
contig_1	cds	81542	82327	-	HFCAGB_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FHG4
contig_1	cds	82381	83934	-	HFCAGB_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FHG5
contig_1	cds	83997	85214	-	HFCAGB_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX3
contig_1	cds	85326	86468	-	HFCAGB_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX2
contig_1	cds	86503	88020	-	HFCAGB_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX1
contig_1	cds	88501	89271	+	HFCAGB_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FHH0
contig_1	cds	89287	90228	+	HFCAGB_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2QMK3
contig_1	cds	90278	91564	+	HFCAGB_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0PFL1
contig_1	cds	91561	91848	+	HFCAGB_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW8
contig_1	ncRNA	91873	91955	-	HFCAGB_00082	63.2	6.8e-09	-	-	-	RFAM:RF02564
contig_1	cds	91995	93335	+	HFCAGB_00083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7REZ0
contig_1	cds	93424	93654	+	HFCAGB_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR89
contig_1	cds	93754	94284	+	HFCAGB_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FI28
contig_1	cds	94277	96139	+	HFCAGB_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FI29
contig_1	cds	96338	96817	+	HFCAGB_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW1
contig_1	cds	96923	97771	-	HFCAGB_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1B1
contig_1	cds	97782	98159	-	HFCAGB_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q56017
contig_1	cds	98162	98983	-	HFCAGB_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F771
contig_1	cds	98980	99969	-	HFCAGB_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58715
contig_1	cds	99969	101255	-	HFCAGB_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR87
contig_1	cds	101309	103669	-	HFCAGB_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2QML8
contig_1	cds	103923	104735	+	HFCAGB_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR86
contig_1	cds	104830	105489	-	HFCAGB_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0W1P0
contig_1	cds	105501	108407	-	HFCAGB_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F778
contig_1	cds	108581	110932	-	HFCAGB_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XXZ6
contig_1	cds	110976	111596	-	HFCAGB_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV6
contig_1	cds	112114	112359	+	HFCAGB_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RC02
contig_1	cds	112360	112539	-	HFCAGB_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7S7D2
contig_1	cds	112539	113234	-	HFCAGB_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0BVP3
contig_1	cds	113375	114877	-	HFCAGB_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FI45
contig_1	cds	114888	116597	-	HFCAGB_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FI46
contig_1	cds	116937	117782	+	HFCAGB_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03022
contig_1	cds	117901	118668	+	HFCAGB_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3GC50
contig_1	cds	118707	119414	-	HFCAGB_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A711GKZ9
contig_1	cds	119398	121008	-	HFCAGB_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0W1M9
contig_1	cds	120984	121967	-	HFCAGB_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR85
contig_1	ncRNA-region	121999	122098	-	-	68.5	5.5e-11	-	-	-	RFAM:RF00059
contig_1	cds	122145	123803	-	HFCAGB_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0SPB7
contig_1	ncRNA	123871	124109	+	HFCAGB_00110	199.3	2.6e-31	-	-	-	RFAM:RF00534
contig_1	cds	123896	124018	+	HFCAGB_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E8XH19
contig_1	cds	124338	124619	+	HFCAGB_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603NYU5
contig_1	cds	124673	125278	-	HFCAGB_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617VPM6
contig_1	cds	125289	126689	-	HFCAGB_00114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57TE8
contig_1	cds	126692	127783	-	HFCAGB_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37412
contig_1	cds	127783	129354	-	HFCAGB_00116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15875
contig_1	ncRNA-region	129395	129542	-	-	149.4	8.8e-26	-	-	-	RFAM:RF00512
contig_1	sorf	129442	129528	-	HFCAGB_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03062
contig_1	cds	130185	131129	+	HFCAGB_00118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RGU7
contig_1	cds	131451	133175	+	HFCAGB_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E7QU72
contig_1	cds	133175	133669	+	HFCAGB_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21622
contig_1	cds	133953	134957	+	HFCAGB_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2P8
contig_1	cds	135563	136021	+	HFCAGB_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU9
contig_1	cds	136023	136964	+	HFCAGB_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU8
contig_1	cds	136961	137326	+	HFCAGB_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR84
contig_1	cds	137342	139108	+	HFCAGB_00125	1118.0	0.0	1.0	1.0	0.961	BlastRules:WP_000642196
contig_1	cds	139095	140582	+	HFCAGB_00126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A719E0V0
contig_1	cds	140579	141937	+	HFCAGB_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU6
contig_1	cds	141931	143013	+	HFCAGB_00128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU5
contig_1	cds	143016	144332	+	HFCAGB_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU4
contig_1	cds	144332	145576	+	HFCAGB_00130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR82
contig_1	cds	145573	146640	+	HFCAGB_00131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FI72
contig_1	cds	146759	148234	+	HFCAGB_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F7W5
contig_1	cds	148227	149084	+	HFCAGB_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z2MVK6
contig_1	cds	149086	149916	+	HFCAGB_00134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2QMI6
contig_1	cds	149913	151175	+	HFCAGB_00135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR80
contig_1	ncRNA	151155	151244	+	HFCAGB_00136	90.6	2.7e-14	-	-	-	RFAM:RF02797
contig_1	cds	151236	152387	+	HFCAGB_00137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2K8R2
contig_1	cds	152488	153405	+	HFCAGB_00138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT9
contig_1	cds	153684	154181	+	HFCAGB_00139	322.0	3.7e-115	1.0	1.0	0.988	BlastRules:WP_000014335
contig_1	cds	154243	156948	+	HFCAGB_00140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT7
contig_1	ncRNA	157018	157085	+	HFCAGB_00141	59.9	3.9e-09	-	-	-	RFAM:RF02057
contig_1	cds	157100	157495	+	HFCAGB_00142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0VYR6
contig_1	cds	157529	158518	-	HFCAGB_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XXV4
contig_1	cds	158622	159545	+	HFCAGB_00144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603NBU9
contig_1	cds	159542	159733	-	HFCAGB_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67481
contig_1	cds	159743	160486	-	HFCAGB_00146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67693
contig_1	cds	160486	161106	-	HFCAGB_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A711GBW0
contig_1	cds	161332	162375	+	HFCAGB_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT5
contig_1	cds	162406	163608	-	HFCAGB_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0SNH7
contig_1	cds	163598	164983	-	HFCAGB_00150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XYJ4
contig_1	cds	164993	165430	-	HFCAGB_00151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR79
contig_1	cds	165652	166545	-	HFCAGB_00152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30012
contig_1	cds	166633	167196	+	HFCAGB_00153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A626AXM3
contig_1	cds	167193	168047	+	HFCAGB_00154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L469
contig_1	cds	168139	169089	-	HFCAGB_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A632N0Z4
contig_1	cds	169089	170495	-	HFCAGB_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0PN03
contig_1	cds	170659	172029	-	HFCAGB_00157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A765A3B5
contig_1	cds	172595	173359	+	HFCAGB_00158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL10
contig_1	ncRNA	173403	173515	-	HFCAGB_00159	115.0	4.4e-21	-	-	-	RFAM:RF02030
contig_1	cds	173519	176182	+	HFCAGB_00160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT2
contig_1	cds	176197	178086	+	HFCAGB_00161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1E220
contig_1	cds	178287	179711	+	HFCAGB_00162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7S3J8
contig_1	ncRNA	179738	179819	-	HFCAGB_00163	109.1	1.4e-18	-	-	-	RFAM:RF02059
contig_1	cds	180000	180284	+	HFCAGB_00164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR75
contig_1	cds	180322	181113	-	HFCAGB_00165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z2MVR0
contig_1	cds	181126	182751	-	HFCAGB_00166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XXZ9
contig_1	cds	183140	185737	+	HFCAGB_00167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X8NQT9
contig_1	cds	185777	186241	-	HFCAGB_00168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XYF3
contig_1	cds	186659	186982	-	HFCAGB_00169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617JQU7
contig_1	cds	187253	187615	+	HFCAGB_00170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS6
contig_1	cds	187850	188803	+	HFCAGB_00171	570.0	5.7e-208	1.0	1.0	0.994	BlastRules:WP_001022089
contig_1	cds	188800	190071	+	HFCAGB_00172	789.0	2.9e-291	1.0	1.0	0.998	BlastRules:WP_000782192
contig_1	cds	190061	191044	+	HFCAGB_00173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58718
contig_1	cds	191054	191821	+	HFCAGB_00174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR73
contig_1	cds	191851	192645	-	HFCAGB_00175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FIB3
contig_1	cds	192666	193526	-	HFCAGB_00176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS3
contig_1	cds	193633	194019	-	HFCAGB_00177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RM22
contig_1	cds	194182	195792	+	HFCAGB_00178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RM06
contig_1	cds	195870	198260	-	HFCAGB_00179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z5ZCX6
contig_1	cds	198466	199002	+	HFCAGB_00180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7SCX0
contig_1	cds	199060	199722	-	HFCAGB_00181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS0
contig_1	cds	199831	200757	+	HFCAGB_00182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR9
contig_1	cds	200754	201524	+	HFCAGB_00183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR8
contig_1	cds	201644	202723	-	HFCAGB_00184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XXS2
contig_1	cds	202732	205290	-	HFCAGB_00185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7SCX5
contig_1	cds	205305	205988	-	HFCAGB_00186	456.0	7.3e-166	1.0	1.0	0.991	BlastRules:WP_001086408
contig_1	cds	206036	206575	-	HFCAGB_00187	-	-	1.0	1.0	0.989	NCBIProtein:AAL19141.1
contig_1	cds	206945	207385	+	HFCAGB_00188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR3
contig_1	cds	207447	208676	+	HFCAGB_00189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7XNI9
contig_1	cds	208683	209063	-	HFCAGB_00190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FIX6
contig_1	cds	209158	210012	-	HFCAGB_00191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57T74
contig_1	cds	210138	210929	-	HFCAGB_00192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR0
contig_1	cds	211050	211529	-	HFCAGB_00193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7XNJ2
contig_1	cds	211526	212944	-	HFCAGB_00194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U5P1U7
contig_1	cds	213085	214026	-	HFCAGB_00195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RTY5
contig_1	cds	214050	214505	-	HFCAGB_00196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1G5
contig_1	cds	214682	215386	-	HFCAGB_00197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ6
contig_1	cds	215403	215933	-	HFCAGB_00198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725K3F9
contig_1	cds	215961	218435	+	HFCAGB_00199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XXR3
contig_1	cds	218576	221098	+	HFCAGB_00200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XYA4
contig_1	cds	221391	223580	+	HFCAGB_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ2
contig_1	cds	223629	224426	+	HFCAGB_00202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ1
contig_1	cds	224426	225316	+	HFCAGB_00203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ0
contig_1	cds	225313	227370	+	HFCAGB_00204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8X6JXY2
contig_1	cds	227407	227613	+	HFCAGB_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0XY64
contig_1	cds	228310	228870	+	HFCAGB_00206	-	-	1.0	1.0	0.995	NCBIProtein:ELN2249909.1
contig_1	cds	228956	231613	+	HFCAGB_00207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z2MYW6
contig_1	cds	231631	232383	+	HFCAGB_00208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RM61
contig_1	cds	232402	232914	+	HFCAGB_00209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z2MZ77
contig_1	cds	232911	233387	+	HFCAGB_00210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4A9
contig_1	cds	233387	233917	+	HFCAGB_00211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2QMA6
contig_1	cds	233914	234756	+	HFCAGB_00212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7RS94
contig_1	cds	234864	236144	-	HFCAGB_00213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FJ01
