# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_20	cds	1713	1934	+	PKJKAM_00033	142.0	4.0e-43	0.959	1.0	0.929	UniRef:UniRef90_UPI00139B5D10
contig_20	cds	2515	2943	-	PKJKAM_00034	266.0	9.0e-90	1.0	0.893	0.894	UniRef:UniRef90_UPI002E186226
contig_21	cds	149	583	-	PKJKAM_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G5QXR7
contig_21	cds	951	1271	+	PKJKAM_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X4T830
contig_21	cds	1362	2339	+	PKJKAM_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X7W9D7
contig_21	cds	2342	3091	+	PKJKAM_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X7W9D6
contig_22	tRNA	524	599	-	PKJKAM_00039	75.3	-	-	-	-	-
contig_22	cds	705	1412	-	PKJKAM_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPT6
contig_22	cds	1837	3972	+	PKJKAM_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2F952
contig_22	cds	4034	4300	-	PKJKAM_00042	163.0	7.3e-51	1.0	1.0	0.875	UniRef:UniRef90_A0A2X1Q9Z0
contig_23	cds	662	1108	-	PKJKAM_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_R9R0Q7
contig_23	cds	1280	3139	+	PKJKAM_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8RLL7
contig_23	cds	3683	4702	+	PKJKAM_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C16E1
contig_23	cds	4963	5127	-	PKJKAM_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_R9R0Q7
contig_24	cds	65	613	+	PKJKAM_00047	365.0	1.1e-127	1.0	0.888	0.989	UniRef:UniRef90_A0A5T9HQI7
contig_24	cds	613	1269	+	PKJKAM_00048	375.0	2.4e-130	1.092	0.996	0.887	UniRef:UniRef90_A0A447R1I2
contig_24	cds	1312	2058	+	PKJKAM_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C6ZKF5
contig_24	cds	2055	2267	+	PKJKAM_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ65
contig_24	cds	2264	2743	+	PKJKAM_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V9IEY6
contig_24	cds	2740	4671	+	PKJKAM_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U6NJS4
contig_24	cds	4668	5225	+	PKJKAM_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2W270
contig_25	cds	924	1199	+	PKJKAM_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A655E879
contig_25	cds	1192	2130	-	PKJKAM_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ78
contig_25	cds	2130	3260	-	PKJKAM_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P17127
contig_25	cds	3328	3435	-	PKJKAM_00057	74.7	2.6e-17	1.0	1.0	0.943	UniRef:UniRef90_A0A7D8IJY8
contig_25	cds	3629	4810	+	PKJKAM_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A626B3Y4
contig_25	cds	4875	5540	-	PKJKAM_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U5BHU2
contig_25	cds	6052	6306	-	PKJKAM_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X0R372
contig_26	cds	205	411	+	PKJKAM_00061	121.0	6.5e-35	0.853	0.935	0.948	UniRef:UniRef90_A0A379UMT4
contig_26	cds	573	2333	+	PKJKAM_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0XKD1
contig_26	cds	2402	2920	+	PKJKAM_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64105
contig_26	cds	3443	4006	-	PKJKAM_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQT4
contig_26	cds	4003	5643	-	PKJKAM_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3HT49
contig_26	cds	5648	6901	-	PKJKAM_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQT5
contig_26	cds	6916	8823	-	PKJKAM_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ72
contig_26	cds	8836	10944	-	PKJKAM_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ73
contig_26	cds	11043	12152	+	PKJKAM_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ74
contig_26	cds	12149	12691	-	PKJKAM_00070	377.0	2.5e-136	1.0	1.0	1.0	BlastRules:WP_001220671
contig_27	cds	58	477	+	PKJKAM_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A447PI43
contig_27	cds	474	1499	-	PKJKAM_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F6L7
contig_27	ncRNA	1500	1887	+	PKJKAM_00073	478.8	3.0e-53	-	-	-	RFAM:RF02081
contig_27	cds	1795	1884	+	PKJKAM_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z4JJZ7
contig_27	cds	1967	2548	-	PKJKAM_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2F4
contig_27	cds	2675	3496	-	PKJKAM_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5H2U0
contig_27	cds	3831	4178	+	PKJKAM_00077	229.0	7.1e-80	1.0	1.0	0.974	BlastRules:WP_000108172
contig_27	cds	4256	4903	-	PKJKAM_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66684
contig_27	cds	5004	5411	-	PKJKAM_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1Q2
contig_27	cds	5480	6577	-	PKJKAM_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2VYG0
contig_27	cds	6636	7022	-	PKJKAM_00081	183.0	7.6e-58	0.828	1.0	0.858	UniRef:UniRef90_A0A379SWX8
contig_27	cds	7330	7569	+	PKJKAM_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0K9C8
contig_27	cds	7620	8516	+	PKJKAM_00083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T3Q691
contig_27	cds	8596	9117	+	PKJKAM_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S4G3I8
contig_27	cds	9093	11132	-	PKJKAM_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U6A879
contig_27	cds	11132	11992	-	PKJKAM_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V9Y3L4
contig_27	cds	11995	12231	-	PKJKAM_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN2
contig_27	cds	12432	12866	+	PKJKAM_00088	274.0	7.8e-93	1.0	0.867	0.979	UniRef:UniRef90_P40676
contig_27	cds	12914	13381	-	PKJKAM_00089	226.0	2.2e-77	1.0	1.0	1.0	BlastRules:WP_000597179
contig_28	cds	48	554	+	PKJKAM_00090	312.0	4.0e-107	1.0	0.928	0.976	UniRef:UniRef90_A0A377U3M7
contig_28	cds	567	977	+	PKJKAM_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPL4
contig_28	cds	977	1168	+	PKJKAM_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQK8
contig_28	cds	1168	1422	+	PKJKAM_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66451
contig_28	cds	1586	1957	+	PKJKAM_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPL5
contig_28	cds	1968	2282	+	PKJKAM_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60624
contig_28	cds	2297	2836	+	PKJKAM_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P62405
contig_28	cds	2851	3156	+	PKJKAM_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66409
contig_28	cds	3190	3582	+	PKJKAM_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQK2
contig_28	cds	3595	4128	+	PKJKAM_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66313
contig_28	cds	4138	4491	+	PKJKAM_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPL6
contig_28	cds	4506	5009	+	PKJKAM_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQJ8
contig_28	cds	5013	5192	+	PKJKAM_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQJ6
contig_28	cds	5196	5630	+	PKJKAM_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQJ5
contig_28	cds	5638	6969	+	PKJKAM_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2T1LEL4
contig_28	cds	7001	7117	+	PKJKAM_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7Q8
contig_28	ncRNA-region	7185	7296	+	-	101.5	5.3e-15	-	-	-	RFAM:RF00140
contig_28	cds	7264	7620	+	PKJKAM_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM1
contig_28	cds	7610	7990	-	PKJKAM_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8D4YQT8
contig_28	cds	8060	8680	+	PKJKAM_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54297
contig_28	cds	8706	9695	+	PKJKAM_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQJ0
contig_28	cds	9736	10119	+	PKJKAM_00110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPL7
contig_28	cds	10227	10595	+	PKJKAM_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM2
contig_28	cds	10606	11031	+	PKJKAM_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM3
contig_28	cds	11089	11358	+	PKJKAM_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V9Y8C6
contig_28	cds	11294	11707	-	PKJKAM_00114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1X8
contig_28	cds	11848	13224	-	PKJKAM_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2J9
contig_28	cds	13246	14535	-	PKJKAM_00116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57J62
contig_28	cds	14587	15534	-	PKJKAM_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3P2M0
contig_28	cds	15550	16059	-	PKJKAM_00118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM7
contig_28	cds	16191	17315	+	PKJKAM_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y7T113
contig_28	cds	17287	17760	+	PKJKAM_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66822
contig_28	cds	17787	18329	+	PKJKAM_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM9
contig_28	cds	18334	18906	+	PKJKAM_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57J68
contig_28	cds	18908	19729	+	PKJKAM_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5R1D8
contig_28	cds	19726	19983	+	PKJKAM_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLN2
contig_28	cds	19959	20513	-	PKJKAM_00125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3GG20
contig_29	cds	51	4031	+	PKJKAM_00126	2416.0	0.0	1.0	0.891	0.998	UniRef:UniRef90_A0A3V9X2H9
contig_29	cds	4376	6226	+	PKJKAM_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T3QDB2
contig_29	cds	6486	7034	+	PKJKAM_00128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQB4
contig_29	cds	7062	7709	+	PKJKAM_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQB3
contig_29	cds	7771	8961	-	PKJKAM_00130	764.0	2.0e-282	1.0	1.0	0.960	BlastRules:WP_000462687
contig_29	cds	9146	10237	-	PKJKAM_00131	725.0	5.4e-268	1.0	1.0	0.997	BlastRules:WP_000977709
contig_29	cds	10844	12244	-	PKJKAM_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58696
contig_29	cds	12445	12906	-	PKJKAM_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQB2
contig_29	cds	13223	14437	+	PKJKAM_00134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X5AGF9
contig_29	cds	14683	16116	+	PKJKAM_00135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T9XNB8
contig_29	cds	16197	16532	-	PKJKAM_00136	181.0	1.4e-57	0.838	0.903	0.946	UniRef:UniRef90_A0A376W325
contig_29	cds	16504	17397	-	PKJKAM_00137	572.0	2.5e-205	0.956	0.826	0.982	UniRef:UniRef90_A0A6D2G9J5
contig_29	cds	17592	18884	-	PKJKAM_00138	-	-	1.0	1.0	0.998	NCBIProtein:CHL97714.1
contig_29	cds	18929	19177	-	PKJKAM_00139	-	-	1.0	1.0	1.0	NCBIProtein:AAO69544.1
contig_29	cds	19218	19457	-	PKJKAM_00140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8XFJ8
contig_29	cds	19500	20609	-	PKJKAM_00141	710.0	1.3e-257	1.0	0.929	0.984	UniRef:UniRef90_C0PXX6
contig_29	cds	20620	23820	-	PKJKAM_00142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U7W4A9
contig_30	cds	45	308	+	PKJKAM_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GS51
contig_30	cds	414	869	+	PKJKAM_00144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1H9
contig_30	cds	873	1661	+	PKJKAM_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32200
contig_30	cds	1661	2809	+	PKJKAM_00146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9N0T2
contig_30	cds	2806	3402	+	PKJKAM_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F8U4
contig_30	cds	3426	6908	+	PKJKAM_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V0EHD4
contig_30	cds	6921	7880	+	PKJKAM_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1C3
contig_30	cds	8061	9824	+	PKJKAM_00150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T3EWW3
contig_30	cds	9900	12041	+	PKJKAM_00151	1345.0	0.0	0.999	0.999	0.912	BlastRules:WP_001020954
contig_30	cds	12097	12486	+	PKJKAM_00152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRN6
contig_30	cds	12549	13841	+	PKJKAM_00153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRN5
contig_30	cds	13925	14185	-	PKJKAM_00154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRN4
contig_30	cds	14172	14372	-	PKJKAM_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67551
contig_30	cds	14570	15115	+	PKJKAM_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1S6
contig_30	cds	15112	15534	+	PKJKAM_00157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRN3
contig_30	cds	15566	16285	+	PKJKAM_00158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z6ULG8
contig_30	cds	16266	16949	-	PKJKAM_00159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQE2
contig_30	cds	17120	17521	-	PKJKAM_00160	252.0	1.9e-88	1.0	1.0	0.992	IS:ISSen1
contig_30	cds	17656	19374	-	PKJKAM_00161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR62
contig_30	cds	19485	20192	-	PKJKAM_00162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRN2
contig_30	cds	20189	20593	-	PKJKAM_00163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR61
contig_30	cds	20712	21527	-	PKJKAM_00164	514.0	2.1e-187	1.0	1.0	0.967	BlastRules:WP_000874226
contig_30	cds	21566	22219	-	PKJKAM_00165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRN0
contig_30	cds	22212	23243	-	PKJKAM_00166	663.0	4.0e-244	1.0	1.0	0.997	BlastRules:WP_000594016
contig_30	cds	23433	23999	+	PKJKAM_00167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRM8
contig_31	cds	24	647	+	PKJKAM_00168	400.0	1.4e-140	0.995	0.936	0.995	UniRef:UniRef90_UPI000669B968
contig_31	cds	946	2328	+	PKJKAM_00169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQK4
contig_31	cds	2390	2725	-	PKJKAM_00170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KKF9
contig_31	cds	2852	3583	+	PKJKAM_00171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPL3
contig_31	cds	4063	5226	+	PKJKAM_00172	754.0	1.1e-278	1.003	1.013	0.974	BlastRules:WP_000824321
contig_31	cds	5385	7085	+	PKJKAM_00173	1104.0	0.0	1.028	1.0	0.964	UniRef:UniRef90_A0A0K0HAH3
contig_31	cds	7196	8497	+	PKJKAM_00174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y4IQH7
contig_31	cds	8573	9502	+	PKJKAM_00175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4THQ0
contig_31	cds	9499	10902	-	PKJKAM_00176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V8FVH4
contig_31	cds	11070	12716	-	PKJKAM_00177	1066.0	0.0	1.0	1.0	0.958	BlastRules:WP_000066639
contig_31	cds	12916	14091	+	PKJKAM_00178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W7ZCP8
contig_31	cds	14194	15702	+	PKJKAM_00179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BLK4
contig_31	cds	16408	17409	+	PKJKAM_00180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TVC7
contig_31	cds	17484	18524	-	PKJKAM_00181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM0
contig_31	cds	19158	19373	+	PKJKAM_00182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3NGF1
contig_31	cds	19462	19902	+	PKJKAM_00183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQK6
contig_31	cds	19979	20560	+	PKJKAM_00184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65542
contig_31	cds	20560	21138	+	PKJKAM_00185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM1
contig_31	cds	21131	23338	+	PKJKAM_00186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U1LRS8
contig_31	cds	23339	24397	+	PKJKAM_00187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM3
contig_31	cds	24401	25021	+	PKJKAM_00188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM4
contig_31	cds	25024	25716	+	PKJKAM_00189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65540
contig_31	cds	25716	26351	+	PKJKAM_00190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A701IYT5
contig_31	cds	26953	28458	+	PKJKAM_00191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM6
contig_31	cds	28563	29168	+	PKJKAM_00192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM7
contig_31	cds	29227	30087	-	PKJKAM_00193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5PIK8
contig_31	cds	30147	31421	-	PKJKAM_00194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C239C
contig_31	cds	31548	32204	-	PKJKAM_00195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM9
contig_31	cds	32263	32625	-	PKJKAM_00196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN0
contig_31	cds	32680	33312	-	PKJKAM_00197	395.0	4.9e-139	0.948	1.0	0.980	UniRef:UniRef90_UPI00148271D6
contig_32	ncRNA	816	922	-	PKJKAM_00198	120.4	7.4e-21	-	-	-	RFAM:RF01830
contig_32	tRNA	1000	1075	-	PKJKAM_00199	66.6	-	-	-	-	-
contig_32	rRNA	1161	2702	-	PKJKAM_00200	1579.9	6.7e-48	-	-	-	RFAM:RF00177
contig_32	cds	3326	4915	+	PKJKAM_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z7U760
contig_32	cds	4931	6220	+	PKJKAM_00202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T4AN02
contig_32	cds	6217	7542	-	PKJKAM_00203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T6NK88
contig_32	cds	7548	9134	-	PKJKAM_00204	996.0	0.0	1.0	0.953	0.983	UniRef:UniRef90_P37461
contig_32	cds	9199	9654	+	PKJKAM_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U2HYN9
contig_32	cds	9696	10388	-	PKJKAM_00206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9I7G5
contig_32	cds	10400	10672	-	PKJKAM_00207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1R6
contig_32	cds	10859	11449	-	PKJKAM_00208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1U4
contig_32	cds	11491	12162	-	PKJKAM_00209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68738
contig_32	cds	12172	13236	-	PKJKAM_00210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5QYF2
contig_32	cds	13277	14050	-	PKJKAM_00211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TCT5
contig_32	cds	14143	14631	+	PKJKAM_00212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9L9I6
contig_32	cds	14995	16890	+	PKJKAM_00213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2T6WX16
contig_32	cds	16890	17525	+	PKJKAM_00214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625SYW5
contig_32	cds	17518	18276	+	PKJKAM_00215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V1NW15
contig_32	cds	18257	18457	+	PKJKAM_00216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A632N855
contig_32	cds	18459	19229	+	PKJKAM_00217	485.0	1.8e-176	0.996	0.996	0.996	BlastRules:WP_000944065
contig_32	cds	19226	20359	+	PKJKAM_00218	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T6DBY7
