# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	20060	23056	+	BEJGEH_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0T2J0
contig_1	cds	23337	24041	+	BEJGEH_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0L225
contig_1	cds	24471	25013	+	BEJGEH_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L412
contig_1	cds	25114	25800	+	BEJGEH_00024	435.0	9.5e-158	1.0	1.0	1.0	BlastRules:WP_000742551
contig_1	cds	25805	28426	+	BEJGEH_00025	1732.0	0.0	1.0	1.0	0.994	BlastRules:WP_001245864
contig_1	cds	28427	29434	+	BEJGEH_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V9FQF1
contig_1	cds	29435	29980	+	BEJGEH_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A659Q8F9
contig_1	cds	29996	30514	+	BEJGEH_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4A8
contig_1	cds	30480	31211	+	BEJGEH_00029	503.0	4.4e-184	1.0	1.0	0.984	BlastRules:WP_001135039
contig_1	cds	31276	32121	+	BEJGEH_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0TBZ4
contig_1	cds	32160	32447	+	BEJGEH_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RH97
contig_1	cds	32547	32996	-	BEJGEH_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0SBY9
contig_1	cds	33366	34370	+	BEJGEH_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V1AFL8
contig_1	cds	34378	34815	-	BEJGEH_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1XVM5
contig_1	cds	35338	37056	+	BEJGEH_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ9
contig_1	cds	37102	38664	-	BEJGEH_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR96
contig_1	cds	38772	39533	-	BEJGEH_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ8
contig_1	cds	40128	41621	+	BEJGEH_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A607GGL7
contig_1	cds	41720	42910	+	BEJGEH_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U2PNS4
contig_1	cds	42935	44182	+	BEJGEH_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0VLY9
contig_1	cds	44309	46024	+	BEJGEH_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2JYZ8
contig_1	cds	46187	47353	+	BEJGEH_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRZ3
contig_1	cds	47421	48314	+	BEJGEH_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y4H234
contig_1	cds	48369	50408	-	BEJGEH_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z2CHJ6
contig_1	cds	50448	51821	-	BEJGEH_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F720
contig_1	cds	52316	52525	+	BEJGEH_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8D4Z1X2
contig_1	cds	52869	53807	+	BEJGEH_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR93
contig_1	cds	53852	56686	+	BEJGEH_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57TL5
contig_1	cds	56686	57186	+	BEJGEH_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F725
contig_1	cds	57341	57790	+	BEJGEH_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR92
contig_1	cds	57793	58743	+	BEJGEH_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F728
contig_1	ncRNA	58789	58920	+	BEJGEH_00052	169.7	1.3e-30	-	-	-	RFAM:RF02048
contig_1	cds	58943	60145	+	BEJGEH_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U3CU79
contig_1	cds	60161	61081	+	BEJGEH_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F731
contig_1	cds	61103	61789	-	BEJGEH_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0PDP3
contig_1	cds	61791	63449	-	BEJGEH_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F733
contig_1	cds	63545	64846	-	BEJGEH_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V1EYL2
contig_1	cds	64862	66628	-	BEJGEH_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z4PVN6
contig_1	cds	66644	66883	-	BEJGEH_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z9M5
contig_1	cds	67042	68382	-	BEJGEH_00060	841.0	6.7e-311	1.0	1.0	0.998	BlastRules:WP_000183602
contig_1	cds	68702	69670	+	BEJGEH_00061	588.0	6.2e-211	0.994	0.922	0.897	UniRef:UniRef90_UPI002E312016
contig_1	cds	69700	69993	+	BEJGEH_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR91
contig_1	cds	69990	70859	+	BEJGEH_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRY2
contig_1	cds	70870	72390	+	BEJGEH_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0QZI5
contig_1	cds	72390	72941	+	BEJGEH_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0S282
contig_1	cds	72919	73827	+	BEJGEH_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V1EZ29
contig_1	cds	74007	74828	+	BEJGEH_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F744
contig_1	ncRNA-region	74834	74911	+	-	99.7	2.2e-16	-	-	-	RFAM:RF02551
contig_1	cds	74949	75083	-	BEJGEH_00068	96.7	1.0e-25	1.0	0.880	1.0	UniRef:UniRef90_M7RZ83
contig_1	cds	75692	76840	+	BEJGEH_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0SXE0
contig_1	cds	76859	80086	+	BEJGEH_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T3MB94
contig_1	cds	80360	80755	+	BEJGEH_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR90
contig_1	cds	80832	81428	-	BEJGEH_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F748
contig_1	cds	81538	82323	-	BEJGEH_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F749
contig_1	cds	82377	83930	-	BEJGEH_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F750
contig_1	cds	83993	85210	-	BEJGEH_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX3
contig_1	cds	85322	86464	-	BEJGEH_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX2
contig_1	cds	86499	88016	-	BEJGEH_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRX1
contig_1	cds	88497	89267	+	BEJGEH_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F756
contig_1	cds	89283	90224	+	BEJGEH_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64095
contig_1	cds	90274	91560	+	BEJGEH_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1RKN9
contig_1	cds	91557	91844	+	BEJGEH_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW8
contig_1	ncRNA	91869	91951	-	BEJGEH_00082	63.2	6.8e-09	-	-	-	RFAM:RF02564
contig_1	cds	91991	93331	+	BEJGEH_00083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625LFM2
contig_1	cds	93420	93650	+	BEJGEH_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U3GAB5
contig_1	cds	93936	94358	+	BEJGEH_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0LDL5
contig_1	ncRNA	94359	94581	+	BEJGEH_00086	261.7	7.7e-40	-	-	-	RFAM:RF02050
contig_1	cds	94582	94872	-	BEJGEH_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR88
contig_1	cds	95769	97658	+	BEJGEH_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V9FJE0
contig_1	cds	98212	98742	+	BEJGEH_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F766
contig_1	cds	98735	100597	+	BEJGEH_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F767
contig_1	cds	100796	101275	+	BEJGEH_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRW1
contig_1	cds	101381	102229	-	BEJGEH_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1B1
contig_1	cds	102240	102617	-	BEJGEH_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q56017
contig_1	cds	102620	103441	-	BEJGEH_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F771
contig_1	cds	103438	104427	-	BEJGEH_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z5TKR4
contig_1	cds	104427	105713	-	BEJGEH_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR87
contig_1	cds	105767	108127	-	BEJGEH_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1UCB5
contig_1	cds	108381	109193	+	BEJGEH_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR86
contig_1	cds	109288	109947	-	BEJGEH_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV9
contig_1	cds	109959	112865	-	BEJGEH_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F778
contig_1	cds	113085	115391	-	BEJGEH_00101	1507.0	0.0	0.960	0.941	0.997	UniRef:UniRef90_A0A6D2GFE0
contig_1	cds	115435	115731	-	BEJGEH_00102	-	-	-	-	-	-
contig_1	cds	115731	116162	-	BEJGEH_00103	276.0	2.2e-97	0.993	0.973	0.965	IS:ISSen6
contig_1	cds	116194	117399	+	BEJGEH_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U5Z020
contig_1	cds	117469	117873	-	BEJGEH_00105	256.0	5.2e-86	1.0	0.812	1.0	UniRef:UniRef90_B5F780
contig_1	cds	118391	118810	+	BEJGEH_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V0B5E7
contig_1	cds	118816	119511	-	BEJGEH_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V1DSH1
contig_1	cds	119652	121154	-	BEJGEH_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F783
contig_1	cds	121165	122874	-	BEJGEH_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F784
contig_1	cds	123215	124060	+	BEJGEH_00110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X5BZU5
contig_1	cds	124179	124946	+	BEJGEH_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRV3
contig_1	cds	124985	125692	-	BEJGEH_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A632N181
contig_1	cds	125676	127286	-	BEJGEH_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VC56
contig_1	cds	127262	128245	-	BEJGEH_00114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3H3J9
contig_1	ncRNA-region	128277	128376	-	-	68.5	5.5e-11	-	-	-	RFAM:RF00059
contig_1	cds	128423	130081	-	BEJGEH_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V6GBA1
contig_1	ncRNA	130149	130387	+	BEJGEH_00116	199.3	2.6e-31	-	-	-	RFAM:RF00534
contig_1	cds	130174	130296	+	BEJGEH_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E8XH19
contig_1	cds	130632	131237	-	BEJGEH_00118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P04787
contig_1	cds	131248	132648	-	BEJGEH_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57TE8
contig_1	cds	132651	133742	-	BEJGEH_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5PDG2
contig_1	cds	133742	135313	-	BEJGEH_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F7U9
contig_1	ncRNA-region	135354	135501	-	-	149.4	8.8e-26	-	-	-	RFAM:RF00512
contig_1	sorf	135401	135487	-	BEJGEH_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03062
contig_1	cds	136144	137088	+	BEJGEH_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46924
contig_1	cds	137410	139134	+	BEJGEH_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A764U0M0
contig_1	cds	139134	139628	+	BEJGEH_00125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21622
contig_1	cds	139912	140916	+	BEJGEH_00126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2P8
contig_1	cds	141522	141980	+	BEJGEH_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU9
contig_1	cds	141982	142923	+	BEJGEH_00128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU8
contig_1	cds	142920	143285	+	BEJGEH_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR84
contig_1	cds	143301	145067	+	BEJGEH_00130	1119.0	0.0	1.0	1.0	0.963	BlastRules:WP_000642196
contig_1	cds	145054	146541	+	BEJGEH_00131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VC33
contig_1	cds	146538	147896	+	BEJGEH_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VCI6
contig_1	cds	147890	148972	+	BEJGEH_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9MQC5
contig_1	cds	148975	150291	+	BEJGEH_00134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FIY8
contig_1	cds	150291	151535	+	BEJGEH_00135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR82
contig_1	cds	151532	152599	+	BEJGEH_00136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU3
contig_1	cds	152718	154193	+	BEJGEH_00137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F7W5
contig_1	cds	154186	155106	+	BEJGEH_00138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T9ARL3
contig_1	cds	155108	155938	+	BEJGEH_00139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR81
contig_1	cds	155935	157197	+	BEJGEH_00140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR80
contig_1	ncRNA	157177	157266	+	BEJGEH_00141	87.8	9.0e-14	-	-	-	RFAM:RF02797
contig_1	cds	157258	158409	+	BEJGEH_00142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRU0
contig_1	cds	158510	159427	+	BEJGEH_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT9
contig_1	cds	159706	160203	+	BEJGEH_00144	324.0	6.4e-116	1.0	1.0	0.994	BlastRules:WP_000014335
contig_1	cds	160265	162970	+	BEJGEH_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT7
contig_1	ncRNA	163040	163107	+	BEJGEH_00146	59.9	3.9e-09	-	-	-	RFAM:RF02057
contig_1	cds	163122	163517	+	BEJGEH_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y1A022
contig_1	cds	163551	164540	-	BEJGEH_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VC12
contig_1	cds	164644	165567	+	BEJGEH_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0WDN5
contig_1	cds	165564	165755	-	BEJGEH_00150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67481
contig_1	cds	165765	166508	-	BEJGEH_00151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F7X6
contig_1	cds	166508	167128	-	BEJGEH_00152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63828
contig_1	cds	167354	168397	+	BEJGEH_00153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT5
contig_1	cds	168428	169630	-	BEJGEH_00154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VCH0
contig_1	cds	169620	171005	-	BEJGEH_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VC72
contig_1	cds	171015	171452	-	BEJGEH_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VC04
contig_1	cds	171674	172567	-	BEJGEH_00157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F7Y2
contig_1	cds	172655	173218	+	BEJGEH_00158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A626AXM3
contig_1	cds	173215	174069	+	BEJGEH_00159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VC16
contig_1	cds	174161	175111	-	BEJGEH_00160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VEL4
contig_1	cds	175111	176517	-	BEJGEH_00161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X3NAG9
contig_1	cds	176681	178051	-	BEJGEH_00162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CK99
contig_1	cds	178617	179381	+	BEJGEH_00163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL10
contig_1	ncRNA	179425	179537	-	BEJGEH_00164	115.0	4.4e-21	-	-	-	RFAM:RF02030
contig_1	cds	179541	182204	+	BEJGEH_00165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3HY94
contig_1	cds	182219	184108	+	BEJGEH_00166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0S215
contig_1	cds	184309	185733	+	BEJGEH_00167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT0
contig_1	ncRNA	185760	185841	-	BEJGEH_00168	109.1	1.4e-18	-	-	-	RFAM:RF02059
contig_1	cds	186022	186306	+	BEJGEH_00169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR75
contig_1	cds	186344	187135	-	BEJGEH_00170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR74
contig_1	cds	187148	188770	-	BEJGEH_00171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0S6I8
contig_1	cds	189159	191756	+	BEJGEH_00172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A403I014
contig_1	cds	191788	192759	-	BEJGEH_00173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y0CNJ4
contig_1	cds	192832	193920	+	BEJGEH_00174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0SA40
contig_1	cds	193954	194262	+	BEJGEH_00175	219.0	2.2e-72	1.0	0.895	0.990	UniRef:UniRef90_A0A1U7FIQ2
contig_1	cds	194277	195209	-	BEJGEH_00176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0SX97
contig_1	cds	195284	196417	+	BEJGEH_00177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0S0N0
contig_1	cds	196638	197102	-	BEJGEH_00178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9LJ41
contig_1	cds	197512	197835	-	BEJGEH_00179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617JQU7
contig_1	cds	198106	198468	+	BEJGEH_00180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS6
contig_1	cds	198703	199656	+	BEJGEH_00181	571.0	2.0e-208	1.0	1.0	1.0	BlastRules:WP_001022089
contig_1	cds	199653	200924	+	BEJGEH_00182	788.0	1.2e-290	1.0	1.0	0.995	BlastRules:WP_000782192
contig_1	cds	200914	201897	+	BEJGEH_00183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z4J602
contig_1	cds	201907	202674	+	BEJGEH_00184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR73
contig_1	cds	202704	203498	-	BEJGEH_00185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS4
contig_1	cds	203519	204379	-	BEJGEH_00186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS3
contig_1	cds	204486	204872	-	BEJGEH_00187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR72
contig_1	cds	205035	206645	+	BEJGEH_00188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z9E1
contig_1	cds	206723	209113	-	BEJGEH_00189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T3M5I2
contig_1	cds	209319	209855	+	BEJGEH_00190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O33799
contig_1	cds	209913	210575	-	BEJGEH_00191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS0
contig_1	cds	210684	211610	+	BEJGEH_00192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z5ZCZ1
contig_1	cds	211607	212377	+	BEJGEH_00193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR8
contig_1	cds	212486	213562	-	BEJGEH_00194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VBX2
contig_1	cds	213571	216129	-	BEJGEH_00195	1639.0	0.0	1.0	1.0	0.986	UniRef:UniRef90_A0A5T2TI41
contig_1	cds	216144	216827	-	BEJGEH_00196	458.0	6.3e-167	1.0	1.0	0.991	BlastRules:WP_001086408
contig_1	cds	216875	217408	-	BEJGEH_00197	-	-	1.011	1.0	0.944	NCBIProtein:AAL19141.1
contig_1	cds	217778	218218	+	BEJGEH_00198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V9CBI9
contig_1	cds	218280	219509	+	BEJGEH_00199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1V696
contig_1	cds	219516	219896	-	BEJGEH_00200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65662
contig_1	cds	219991	220845	-	BEJGEH_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F832
contig_1	cds	220971	221762	-	BEJGEH_00202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F833
contig_1	cds	221883	222362	-	BEJGEH_00203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W2RG62
contig_1	cds	222359	223777	-	BEJGEH_00204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A630KY04
contig_1	cds	223918	224859	-	BEJGEH_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A760V1C3
contig_1	cds	224883	225338	-	BEJGEH_00206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1G5
contig_1	cds	225515	226219	-	BEJGEH_00207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F838
contig_1	cds	226236	226766	-	BEJGEH_00208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ5
contig_1	cds	226794	229268	+	BEJGEH_00209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VBV1
contig_1	cds	229409	231931	+	BEJGEH_00210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ3
contig_1	cds	232224	234467	+	BEJGEH_00211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0GWH3
contig_1	cds	234516	235313	+	BEJGEH_00212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U7FII6
contig_1	cds	235313	236203	+	BEJGEH_00213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y4VC92
contig_1	cds	236200	238257	+	BEJGEH_00214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F8Q6
