# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_14	cds	5424	7592	-	BENMGJ_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455S1S4
contig_14	cds	7802	7957	-	BENMGJ_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8H5R8
contig_14	cds	8104	8631	-	BENMGJ_00040	323.0	1.2e-111	0.994	0.989	0.954	UniRef:UniRef90_UPI0009ADE474
contig_14	ncRNA	8693	8821	-	BENMGJ_00041	107.8	1.2e-15	-	-	-	RFAM:RF02957
contig_15	cds	10	789	-	BENMGJ_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMK0
contig_15	cds	801	1163	-	BENMGJ_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMK1
contig_15	cds	1175	2146	-	BENMGJ_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X0R032
contig_15	cds	2143	2706	-	BENMGJ_00045	364.0	4.7e-131	1.0	1.0	0.968	BlastRules:WP_000573321
contig_15	cds	2960	4039	+	BENMGJ_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2T6XAI5
contig_15	cds	4076	4321	-	BENMGJ_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X9ZJ29
contig_15	cds	4517	5014	+	BENMGJ_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMK4
contig_15	cds	5099	6160	+	BENMGJ_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65977
contig_15	cds	6238	6777	+	BENMGJ_00050	354.0	1.4e-123	1.0	1.0	0.983	UniRef:UniRef90_Q8ZMK5
contig_15	cds	7013	9643	+	BENMGJ_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMK6
contig_15	cds	9878	10063	+	BENMGJ_00052	108.0	1.2e-33	1.0	1.0	0.951	BlastRules:WP_002209449
contig_16	cds	31	504	+	BENMGJ_00053	263.0	5.1e-88	0.994	0.934	0.846	UniRef:UniRef90_A0A483AUA8
contig_16	cds	525	944	+	BENMGJ_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1B7
contig_16	cds	1174	1872	+	BENMGJ_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW9
contig_16	ncRNA	1951	2108	-	BENMGJ_00056	126.7	5.5e-17	-	-	-	RFAM:RF02060
contig_16	cds	2192	3562	+	BENMGJ_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKX0
contig_16	cds	3751	5580	+	BENMGJ_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1E5Q8
contig_16	cds	5731	7521	-	BENMGJ_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1X8W4X5
contig_16	cds	7583	8401	+	BENMGJ_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5AFS8
contig_16	cds	8450	9823	+	BENMGJ_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9BI49
contig_16	cds	9820	9921	-	BENMGJ_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455S9T1
contig_16	cds	9990	11030	+	BENMGJ_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V9GAY6
contig_17	cds	466	1020	+	BENMGJ_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1CVJ5
contig_17	cds	996	1253	-	BENMGJ_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLN2
contig_17	cds	1250	2071	-	BENMGJ_00066	536.0	2.1e-192	1.0	1.0	0.989	UniRef:UniRef90_Q8ZLN1
contig_17	cds	2073	2645	-	BENMGJ_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57J68
contig_17	cds	2650	3192	-	BENMGJ_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM9
contig_17	cds	3219	3692	-	BENMGJ_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66822
contig_17	cds	3664	4788	-	BENMGJ_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM8
contig_17	cds	4920	5429	+	BENMGJ_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM7
contig_17	cds	5445	6392	+	BENMGJ_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM6
contig_17	cds	6444	7733	+	BENMGJ_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TJX9
contig_17	cds	7755	9131	+	BENMGJ_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2J9
contig_17	cds	9273	9686	+	BENMGJ_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1X8
contig_17	cds	9622	9891	-	BENMGJ_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM4
contig_17	cds	9949	10374	-	BENMGJ_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM3
contig_17	cds	10385	10753	-	BENMGJ_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLM2
contig_17	cds	10861	11244	-	BENMGJ_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPL7
contig_18	cds	845	1066	-	BENMGJ_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPL8
contig_18	cds	1303	4416	-	BENMGJ_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7XVF1
contig_18	cds	4428	5585	-	BENMGJ_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLN5
contig_18	cds	5997	6659	+	BENMGJ_00083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1DFX3
contig_18	cds	6662	8761	-	BENMGJ_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z2UMD5
contig_18	cds	8912	9076	-	BENMGJ_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLN8
contig_18	cds	9159	10043	-	BENMGJ_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPL9
contig_18	cds	10129	10425	-	BENMGJ_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQG0
contig_18	cds	10451	11416	-	BENMGJ_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2R6
contig_18	cds	12078	12959	-	BENMGJ_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TJV7
contig_18	cds	12971	14422	-	BENMGJ_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617STS4
contig_18	cds	14412	14654	-	BENMGJ_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZLP0
contig_18	cds	14763	16112	-	BENMGJ_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPM0
contig_18	cds	16123	16593	-	BENMGJ_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPM1
contig_18	cds	16986	17585	-	BENMGJ_00094	390.0	7.1e-141	1.0	1.0	0.995	BlastRules:WP_001241496
contig_18	cds	17586	18590	-	BENMGJ_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67347
contig_18	cds	18713	19687	-	BENMGJ_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1D3Y6
contig_19	cds	503	781	+	BENMGJ_00097	-	-	-	-	-	-
contig_19	cds	796	1176	-	BENMGJ_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW7
contig_19	cds	1792	2415	-	BENMGJ_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64237
contig_19	cds	2518	4407	-	BENMGJ_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW6
contig_19	cds	4786	5229	-	BENMGJ_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPE0
contig_19	cds	5319	5777	-	BENMGJ_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW5
contig_19	cds	5928	6920	+	BENMGJ_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57HW6
contig_19	cds	6925	8376	-	BENMGJ_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TAY7
contig_19	cds	8370	9866	-	BENMGJ_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57HW4
contig_19	cds	10214	12082	+	BENMGJ_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW1
contig_19	cds	12279	12698	+	BENMGJ_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKW0
contig_19	cds	12706	14211	+	BENMGJ_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C6ZIT6
contig_19	cds	14217	15182	+	BENMGJ_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPD9
contig_19	cds	15207	16097	+	BENMGJ_00110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2C5
contig_19	cds	16231	17160	+	BENMGJ_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKV8
contig_19	cds	17173	18162	+	BENMGJ_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKV7
contig_19	cds	18128	19555	-	BENMGJ_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1K0X7
contig_19	cds	19567	20271	-	BENMGJ_00114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKV5
contig_20	cds	4	558	+	BENMGJ_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G5R964
contig_20	cds	766	1191	+	BENMGJ_00116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKA3
contig_20	cds	1229	3667	+	BENMGJ_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CP94
contig_20	cds	3758	4489	+	BENMGJ_00118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKA2
contig_20	cds	4621	5025	+	BENMGJ_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2LW38
contig_20	cds	5040	5738	+	BENMGJ_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z2TI52
contig_20	cds	5738	6808	+	BENMGJ_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1E564
contig_20	cds	6805	7464	+	BENMGJ_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C0Q6E0
contig_20	cds	7482	7880	+	BENMGJ_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZK97
contig_20	cds	7890	8528	+	BENMGJ_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZK96
contig_20	cds	8531	9694	+	BENMGJ_00125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X3R5U1
contig_20	cds	9779	11401	+	BENMGJ_00126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y9D793
contig_20	cds	11446	11721	-	BENMGJ_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625KUV0
contig_20	cds	11852	12154	-	BENMGJ_00128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZK92
contig_20	cds	12365	13114	+	BENMGJ_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U0US58
contig_20	cds	13111	13866	-	BENMGJ_00130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CP93
contig_20	cds	13971	15035	-	BENMGJ_00131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TFC6
contig_20	cds	15398	16795	+	BENMGJ_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0L6T0
contig_20	cds	16811	17116	+	BENMGJ_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZK89
contig_20	cds	17126	17590	+	BENMGJ_00134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y6U546
contig_20	cds	17604	18254	+	BENMGJ_00135	428.0	3.0e-155	1.0	1.0	0.991	BlastRules:WP_000056760
contig_20	cds	18264	19118	+	BENMGJ_00136	542.0	3.0e-198	1.0	1.0	0.940	BlastRules:WP_000949502
contig_20	cds	19118	19804	+	BENMGJ_00137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0Z6E2
contig_20	cds	19933	20208	-	BENMGJ_00138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1DD47
contig_20	ncRNA-region	20596	20679	+	-	103.4	4.5e-21	-	-	-	RFAM:RF02893
contig_21	cds	308	1591	+	BENMGJ_00139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMQ8
contig_21	cds	1588	2454	+	BENMGJ_00140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMQ7
contig_21	cds	2607	2897	-	BENMGJ_00141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455S2T1
contig_21	cds	3058	3342	+	BENMGJ_00142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMQ5
contig_21	cds	3455	3976	+	BENMGJ_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMQ4
contig_21	cds	3973	4347	+	BENMGJ_00144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMQ3
contig_21	cds	4344	5324	+	BENMGJ_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMQ2
contig_21	cds	5335	6348	+	BENMGJ_00146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMQ1
contig_21	cds	6694	7845	+	BENMGJ_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMQ0
contig_21	cds	7919	8554	-	BENMGJ_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMP9
contig_21	cds	8578	9144	-	BENMGJ_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMP8
contig_21	cds	9141	9983	-	BENMGJ_00150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMP7
contig_21	cds	10113	11654	-	BENMGJ_00151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V1U020
contig_21	cds	11877	13556	+	BENMGJ_00152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMP5
contig_21	cds	13556	13738	+	BENMGJ_00153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U8MR52
contig_21	ncRNA	14465	14593	+	BENMGJ_00154	90.6	8.1e-13	-	-	-	RFAM:RF02957
contig_21	cds	14673	15548	+	BENMGJ_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMP4
contig_21	cds	15747	17588	+	BENMGJ_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U7AD11
contig_21	cds	17848	19170	-	BENMGJ_00157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMP2
contig_21	ncRNA	19284	19612	+	BENMGJ_00158	421.4	2.0e-47	-	-	-	RFAM:RF02763
contig_21	cds	19709	20305	+	BENMGJ_00159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMP1
contig_22	cds	25	3261	+	BENMGJ_00160	2045.0	0.0	0.996	1.0	0.982	UniRef:UniRef90_UPI0023AFD0D9
contig_22	cds	3348	3629	+	BENMGJ_00161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W3W760
contig_22	cds	3631	3975	-	BENMGJ_00162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U2SMF6
contig_22	cds	3929	4066	-	BENMGJ_00163	90.5	2.7e-23	1.0	1.0	0.911	UniRef:UniRef90_A0A7D8ES71
contig_22	cds	4388	4645	+	BENMGJ_00164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7D8IVZ7
contig_22	cds	4727	5860	-	BENMGJ_00165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1E8N1
contig_22	cds	5857	6627	-	BENMGJ_00166	486.0	6.2e-177	1.0	1.0	0.996	BlastRules:WP_000944065
contig_22	cds	6629	6829	-	BENMGJ_00167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A632N855
contig_22	cds	6810	7568	-	BENMGJ_00168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V3DWX3
contig_22	cds	7561	8196	-	BENMGJ_00169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TCT2
contig_22	cds	8196	10091	-	BENMGJ_00170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TCT3
contig_22	cds	10455	10943	-	BENMGJ_00171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9L9I6
contig_22	cds	11036	11809	+	BENMGJ_00172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TCT5
contig_22	cds	11850	12914	+	BENMGJ_00173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TCT6
contig_22	cds	12924	13595	+	BENMGJ_00174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5QYF3
contig_22	cds	13637	14227	+	BENMGJ_00175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1U4
contig_22	cds	14414	14686	+	BENMGJ_00176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1R6
contig_22	cds	14698	15390	+	BENMGJ_00177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U3K9Q8
contig_22	cds	15432	15887	-	BENMGJ_00178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1DFY1
contig_22	cds	15952	17538	+	BENMGJ_00179	1007.0	0.0	1.0	0.953	0.989	UniRef:UniRef90_P37461
contig_22	cds	17544	18869	+	BENMGJ_00180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z7FUI8
contig_22	cds	18866	20155	-	BENMGJ_00181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y9DBJ6
contig_22	cds	20171	21760	-	BENMGJ_00182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TDF3
contig_23	cds	81	536	+	BENMGJ_00183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMX0
contig_23	cds	640	1941	+	BENMGJ_00184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMX1
contig_23	cds	1938	2261	-	BENMGJ_00185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ02
contig_23	cds	2306	3661	-	BENMGJ_00186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ03
contig_23	sorf	3645	3686	-	BENMGJ_00187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSG0
contig_23	cds	3776	6436	-	BENMGJ_00188	1739.0	0.0	1.0	1.0	1.0	BlastRules:WP_000082639
contig_23	cds	6490	7170	-	BENMGJ_00189	401.0	2.6e-144	1.0	0.974	0.885	BlastRules:WP_001300438
contig_23	cds	7243	7662	-	BENMGJ_00190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMX4
contig_23	cds	7866	8903	+	BENMGJ_00191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ04
contig_23	cds	9019	9708	-	BENMGJ_00192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67073
contig_23	cds	10027	10410	+	BENMGJ_00193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQ05
contig_23	cds	10472	11059	-	BENMGJ_00194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMX5
contig_23	cds	11162	12061	+	BENMGJ_00195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMX6
contig_23	cds	12079	13413	-	BENMGJ_00196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMX7
contig_23	cds	13544	14281	+	BENMGJ_00197	501.0	3.0e-183	1.0	1.0	1.0	BlastRules:WP_000083343
contig_23	cds	14266	15888	-	BENMGJ_00198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMX9
contig_23	cds	16313	16888	+	BENMGJ_00199	370.0	4.7e-133	1.0	1.0	1.0	BlastRules:WP_000003307
contig_23	cds	16920	17570	+	BENMGJ_00200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D0ZSY8
contig_23	cds	17570	18526	+	BENMGJ_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D0ZSY7
contig_23	ncRNA	18487	19372	-	BENMGJ_00202	1105.8	9.5e-93	-	-	-	RFAM:RF02746
contig_23	cds	18523	19002	+	BENMGJ_00203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L473
contig_23	cds	19254	21053	+	BENMGJ_00204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1W4
contig_23	cds	21070	22044	+	BENMGJ_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1W2
contig_23	ncRNA-region	22161	22372	+	-	232.2	1.0e-35	-	-	-	RFAM:RF00552
contig_23	cds	22261	22998	+	BENMGJ_00206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q56056
contig_24	cds	58	357	+	BENMGJ_00207	-	-	-	-	-	-
contig_24	ncRNA	369	455	-	BENMGJ_00208	83.6	2.6e-13	-	-	-	RFAM:RF00127
contig_24	cds	790	1584	+	BENMGJ_00209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1X6
contig_24	cds	1822	4494	+	BENMGJ_00210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23679
contig_24	cds	4524	5348	+	BENMGJ_00211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TK41
contig_24	cds	5384	6685	-	BENMGJ_00212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2E5X7
contig_24	cds	6932	7318	+	BENMGJ_00213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR64
contig_24	cds	7407	8564	-	BENMGJ_00214	726.0	1.5e-267	1.0	1.0	0.956	BlastRules:WP_000929443
contig_24	cds	8717	10144	-	BENMGJ_00215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26982
contig_24	ncRNA-region	10139	10184	-	-	78.5	1.1e-13	-	-	-	RFAM:RF02700
contig_24	cds	10274	11791	-	BENMGJ_00216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TXR2
contig_24	cds	11876	12574	+	BENMGJ_00217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5R3H1
