#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NC_011149.1:3988720-3990090|- -            457 47034at91347         -            399  1.1e-196  651.5   0.7   1   1  3.3e-199  1.4e-196  651.3   0.7     1   394     7   443     7   454 0.92 NC_011149.1_3724 # 3988720 # 3990090 # -1 # ID=1_3724;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.534
NC_011149.1:2131215-2131988|- -            258 47034at91347         -            399    0.0042   14.1   0.1   1   2     4e-05     0.017   12.1   0.0     2    41     3    45     2    62 0.87 NC_011149.1_2013 # 2131215 # 2131988 # -1 # ID=1_2013;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.434
NC_011149.1:2131215-2131988|- -            258 47034at91347         -            399    0.0042   14.1   0.1   2   2      0.26   1.1e+02   -0.4   0.0    55    86    97   129    74   154 0.77 NC_011149.1_2013 # 2131215 # 2131988 # -1 # ID=1_2013;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.434
NC_011149.1:2982239-2982949|- -            237 47034at91347         -            399    0.0047   13.9   0.0   1   1   1.7e-05     0.007   13.4   0.0     3    37    11    45     9    61 0.91 NC_011149.1_2785 # 2982239 # 2982949 # -1 # ID=1_2785;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577
NC_011149.1:1510829-1511809|- -            327 47034at91347         -            399     0.011   12.8   0.8   1   2   0.00033      0.14    9.1   0.1   218   285    63   126    51   181 0.68 NC_011149.1_1397 # 1510829 # 1511809 # -1 # ID=1_1397;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.517
NC_011149.1:1510829-1511809|- -            327 47034at91347         -            399     0.011   12.8   0.8   2   2     0.062        25    1.6   0.1   234   277   238   283   222   302 0.56 NC_011149.1_1397 # 1510829 # 1511809 # -1 # ID=1_1397;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.517
NC_011149.1:2136823-2137845|- -            341 47034at91347         -            399     0.024   11.6   0.2   1   3    0.0028       1.1    6.1   0.2     3    37    50    87    48   109 0.77 NC_011149.1_2019 # 2136823 # 2137845 # -1 # ID=1_2019;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.505
NC_011149.1:2136823-2137845|- -            341 47034at91347         -            399     0.024   11.6   0.2   2   3     0.075        31    1.4   0.0    53    87   142   176   130   195 0.86 NC_011149.1_2019 # 2136823 # 2137845 # -1 # ID=1_2019;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.505
NC_011149.1:2136823-2137845|- -            341 47034at91347         -            399     0.024   11.6   0.2   3   3      0.21        86   -0.1   0.0   117   152   227   262   203   301 0.66 NC_011149.1_2019 # 2136823 # 2137845 # -1 # ID=1_2019;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.505
NC_011149.1:4121756-4122340|- -            195 47034at91347         -            399     0.055   10.4   0.0   1   1   0.00015      0.06   10.3   0.0     3    38    10    44     8   123 0.75 NC_011149.1_3840 # 4121756 # 4122340 # -1 # ID=1_3840;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.562
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /Users/dizzler/Projects/School/BIOL4600-Capstone/busco_downloads/lineages/enterobacterales_odb10/hmms/47034at91347.hmm
# Target file:     reports/busco-results/GCF_000020885.1_ASM2088v1_genomic.fna/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout reports/busco-results/GCF_000020885.1_ASM2088v1_genomic.fna/run_enterobacterales_odb10/hmmer_output/47034at91347.out --cpu 1 /Users/dizzler/Projects/School/BIOL4600-Capstone/busco_downloads/lineages/enterobacterales_odb10/hmms/47034at91347.hmm reports/busco-results/GCF_000020885.1_ASM2088v1_genomic.fna/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /Users/dizzler/Projects/School/BIOL4600-Capstone
# Date:            Sat Feb 21 23:23:27 2026
# [ok]
