gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
ALJMDI_00076	contig_7	11796	12284	+	LNHIMF_04211	1	persistent	2	0	0
ALJMDI_00077	contig_7	12648	14543	+	LNHIMF_04210	1	persistent	2	0	0
ALJMDI_00078	contig_7	14543	15178	+	LNHIMF_04209	1	persistent	2	0	0
ALJMDI_00079	contig_7	15171	15929	+	LNHIMF_04208	1	persistent	3	0	0
ALJMDI_00080	contig_7	15910	16110	+	ODDLKH_00019	1	persistent	2	0	0
ALJMDI_00081	contig_7	16112	16882	+	LNHIMF_04206	1	persistent	3	0	0
ALJMDI_00082	contig_7	16879	18012	+	LNHIMF_04205	1	persistent	1	2	2
ALJMDI_00083	contig_7	18671	18808	+	GEGEGB_03659	1	shell	2	2	1
ALJMDI_00084	contig_7	19108	19389	-	LNHIMF_04203	1	persistent	1	2	1
ALJMDI_00085	contig_7	19476	23699	-	GEGEGB_03661	1	persistent	2	1	1
ALJMDI_00086	contig_7	23776	27804	-	GEGEGB_03662	1	persistent	2	0	0
ALJMDI_00088	contig_7	28122	28487	-	GEGEGB_03664	1	persistent	2	0	0
ALJMDI_00089	contig_7	28554	29051	-	GEGEGB_03665	1	persistent	2	0	0
ALJMDI_00097	contig_8	6179	6400	-	GEGEGB_03485	1	persistent	3	0	0
ALJMDI_00098	contig_8	6638	9751	-	LNHIMF_03443	2	persistent	4	0	0
ALJMDI_00099	contig_8	9763	10920	-	BEJGEH_03419	1	persistent	3	0	0
ALJMDI_00100	contig_8	11333	11995	+	LNHIMF_03441	1	persistent	2	0	0
ALJMDI_00101	contig_8	11998	14097	-	LNHIMF_03440	1	persistent	3	0	0
ALJMDI_00102	contig_8	14247	14411	-	GEGEGB_03480	1	persistent	2	0	0
ALJMDI_00103	contig_8	14494	15378	-	GEGEGB_03479	1	persistent	2	0	0
ALJMDI_00104	contig_8	15464	15760	-	GEGEGB_03478	1	persistent	2	0	0
ALJMDI_00105	contig_8	15786	16751	-	GEGEGB_03477	1	persistent	2	0	1
ALJMDI_00106	contig_8	17412	18293	-	GEGEGB_03476	1	persistent	2	0	1
ALJMDI_00107	contig_8	18305	19756	-	LNHIMF_03434	1	persistent	2	0	0
ALJMDI_00108	contig_8	19746	19988	-	LNHIMF_03433	1	persistent	2	0	0
ALJMDI_00109	contig_8	20097	21446	-	GEGEGB_03473	1	persistent	2	0	0
ALJMDI_00110	contig_8	21457	21927	-	GEGEGB_03472	1	persistent	2	0	0
ALJMDI_00111	contig_8	22320	22919	-	GEGEGB_03471	1	persistent	2	0	0
ALJMDI_00112	contig_8	22920	23924	-	GEGEGB_03470	1	persistent	2	0	0
ALJMDI_00113	contig_8	24037	25011	-	GEGEGB_03469	1	persistent	2	0	0
ALJMDI_00114	contig_8	25276	27156	+	LNHIMF_03427	1	persistent	2	0	0
ALJMDI_00115	contig_8	27464	28507	+	GEGEGB_03467	1	persistent	2	0	0
ALJMDI_00116	contig_8	28572	29624	+	LNHIMF_03425	1	persistent	2	0	0
ALJMDI_00117	contig_8	29624	30115	+	GEGEGB_03465	1	persistent	2	0	0
ALJMDI_00118	contig_8	30124	30717	+	LNHIMF_03423	1	persistent	2	0	0
ALJMDI_00119	contig_8	30707	32176	+	GEGEGB_03463	1	persistent	2	0	0
ALJMDI_00120	contig_8	32283	36083	+	LNHIMF_03421	1	persistent	2	0	0
ALJMDI_00121	contig_8	36228	37673	+	GEGEGB_03461	1	persistent	2	0	0
ALJMDI_00122	contig_8	37795	38724	-	GEGEGB_03460	1	persistent	2	0	0
ALJMDI_00123	contig_8	38906	39109	+	GEGEGB_03459	1	persistent	2	0	0
ALJMDI_00124	contig_8	39117	40049	+	GEGEGB_03458	1	persistent	2	0	0
ALJMDI_00125	contig_8	40055	42022	+	LNHIMF_03416	1	persistent	2	0	0
ALJMDI_00126	contig_8	42194	42466	+	GEGEGB_03456	1	persistent	2	0	0
ALJMDI_00127	contig_8	42526	42792	-	GEGEGB_03455	1	persistent	2	0	0
ALJMDI_00128	contig_8	42896	43159	-	GEGEGB_03454	1	persistent	2	0	0
ALJMDI_00129	contig_8	43524	43994	-	GEGEGB_03453	1	persistent	2	0	0
ALJMDI_00130	contig_8	44409	45347	+	GEGEGB_03452	1	persistent	2	0	0
ALJMDI_00131	contig_8	45467	46096	+	GEGEGB_03451	1	persistent	2	0	0
ALJMDI_00132	contig_8	46083	46748	+	GEGEGB_03450	1	persistent	2	0	0
ALJMDI_00133	contig_8	46959	48227	+	GEGEGB_03449	1	persistent	2	0	0
ALJMDI_00134	contig_8	48260	49159	+	GEGEGB_03448	1	persistent	2	0	0
ALJMDI_00135	contig_8	49159	49776	+	GEGEGB_03447	1	persistent	2	0	0
ALJMDI_00136	contig_8	49933	50181	+	AJBGEP_03535	2	persistent	3	1	0
ALJMDI_00137	contig_8	50198	51973	+	GEGEGB_00060	2	persistent	2	0	1
ALJMDI_00138	contig_8	51989	53287	+	LNHIMF_00056	2	persistent	4	0	0
ALJMDI_00139	contig_8	53340	54038	+	HFCAGB_03583	1	persistent	2	0	0
ALJMDI_00140	contig_8	54072	55142	-	GEGEGB_03442	1	persistent	2	0	0
ALJMDI_00141	contig_8	55235	56602	-	GEGEGB_03441	1	persistent	2	0	0
ALJMDI_00142	contig_8	56759	57157	-	LNHIMF_03399	1	persistent	2	0	0
ALJMDI_00143	contig_8	57350	58474	+	LNHIMF_03398	1	persistent	2	0	0
ALJMDI_00144	contig_8	58776	59204	+	GEGEGB_03438	1	persistent	2	0	0
ALJMDI_00145	contig_8	59220	59612	+	GEGEGB_03437	1	persistent	2	1	2
ALJMDI_00146	contig_8	59770	60564	+	HFCAGB_03576	1	shell	2	0	0
ALJMDI_00147	contig_8	60827	61465	+	LNHIMF_03394	1	persistent	2	1	2
ALJMDI_00148	contig_8	61471	61971	+	GEGEGB_03434	1	persistent	2	0	0
ALJMDI_00149	contig_8	62089	62871	+	GEGEGB_03433	1	persistent	2	0	0
ALJMDI_00150	contig_8	63006	63899	+	LNHIMF_03391	1	persistent	2	0	0
ALJMDI_00151	contig_8	64015	65505	+	LNHIMF_03390	1	persistent	2	0	0
ALJMDI_00152	contig_8	65552	66241	+	LNHIMF_03389	1	persistent	2	0	0
ALJMDI_00153	contig_8	66238	67113	+	LNHIMF_03388	1	persistent	2	0	0
ALJMDI_00154	contig_8	67110	67577	+	GEGEGB_03427	1	persistent	2	0	0
ALJMDI_00155	contig_8	67659	68939	-	LNHIMF_03386	1	persistent	2	0	0
ALJMDI_00156	contig_8	68926	70179	-	LNHIMF_03385	1	persistent	2	0	0
ALJMDI_00157	contig_8	70295	71398	-	GEGEGB_03424	1	persistent	2	0	1
ALJMDI_00158	contig_8	71606	73024	-	GEGEGB_03423	1	persistent	2	0	1
ALJMDI_00159	contig_8	73034	77494	-	GEGEGB_03422	1	persistent	2	0	0
ALJMDI_00160	contig_8	78166	79095	+	GEGEGB_03421	1	persistent	2	0	0
ALJMDI_00161	contig_8	79189	81525	+	LNHIMF_03380	1	persistent	2	0	0
ALJMDI_00163	contig_8	81752	82405	+	BEJGEH_03355	1	persistent	2	0	0
ALJMDI_00164	contig_8	82402	83130	+	GEGEGB_03417	1	persistent	2	0	0
ALJMDI_00165	contig_8	83205	83837	-	GEGEGB_03416	1	persistent	2	0	0
ALJMDI_00166	contig_8	84084	84356	-	GEGEGB_03415	1	persistent	2	0	0
ALJMDI_00167	contig_8	84353	85207	-	LNHIMF_03373	1	persistent	2	0	0
ALJMDI_00168	contig_8	85253	85744	-	GEGEGB_03413	1	persistent	2	0	0
ALJMDI_00169	contig_8	85862	86149	-	LNHIMF_03371	1	persistent	2	0	0
ALJMDI_00170	contig_8	86172	87605	-	GEGEGB_03411	1	persistent	2	0	0
ALJMDI_00171	contig_8	87653	88378	-	GEGEGB_03410	1	persistent	2	0	0
ALJMDI_00172	contig_8	88385	88939	-	GEGEGB_03409	1	persistent	2	0	0
ALJMDI_00173	contig_8	88908	89483	-	GEGEGB_03408	1	persistent	2	0	0
ALJMDI_00174	contig_8	89480	90046	-	GEGEGB_03407	1	persistent	2	0	0
ALJMDI_00175	contig_8	90067	91053	-	LNHIMF_03365	1	persistent	2	0	0
ALJMDI_00176	contig_8	91067	92044	-	LNHIMF_03364	1	persistent	2	0	0
ALJMDI_00177	contig_8	92257	93069	+	LNHIMF_03363	1	persistent	2	0	0
ALJMDI_00178	contig_8	93077	93859	+	GEGEGB_03403	1	persistent	2	0	0
ALJMDI_00179	contig_8	93864	94415	+	GEGEGB_03402	1	persistent	2	0	0
ALJMDI_00180	contig_8	94434	95069	+	GEGEGB_03401	1	persistent	2	0	0
ALJMDI_00181	contig_8	95069	95365	+	GEGEGB_03400	1	persistent	2	0	0
ALJMDI_00182	contig_8	95514	95807	+	GEGEGB_03399	1	persistent	2	0	0
ALJMDI_00183	contig_8	95861	97120	+	GEGEGB_03398	1	persistent	2	0	0
ALJMDI_00184	contig_8	97178	97465	-	GEGEGB_03397	1	persistent	2	0	0
ALJMDI_00185	contig_8	97697	98809	-	LNHIMF_03355	1	persistent	2	0	0
ALJMDI_00186	contig_8	98926	99237	+	GEGEGB_03395	1	persistent	2	0	0
ALJMDI_00187	contig_8	99257	99514	+	GEGEGB_03394	1	persistent	2	0	0
ALJMDI_00188	contig_8	99644	100609	+	GEGEGB_03393	1	persistent	2	0	0
ALJMDI_00189	contig_8	100625	101797	+	GEGEGB_03392	1	persistent	2	0	0
ALJMDI_00190	contig_8	101928	103361	-	GEGEGB_03391	1	persistent	2	0	0
ALJMDI_00191	contig_8	103454	103555	+	GEGEGB_03390	1	persistent	2	0	0
ALJMDI_00192	contig_8	103609	104085	+	GEGEGB_03389	1	persistent	2	0	0
ALJMDI_00193	contig_8	104241	104573	-	GEGEGB_03388	1	persistent	2	0	0
ALJMDI_00194	contig_9	692	979	-	GEGEGB_01107	1	persistent	2	0	0
ALJMDI_00195	contig_9	1050	1193	-	GEGEGB_01106	1	persistent	2	0	0
ALJMDI_00196	contig_9	1351	1590	+	GEGEGB_01105	1	persistent	2	0	0
ALJMDI_00197	contig_9	1802	2593	-	LNHIMF_01912	1	persistent	2	1	0
ALJMDI_00198	contig_9	2769	4142	+	BEJGEH_01222	1	persistent	2	1	0
ALJMDI_00199	contig_9	4190	5071	-	GEGEGB_01101	1	persistent	2	0	0
ALJMDI_00200	contig_9	5264	7312	-	GEGEGB_01100	1	persistent	2	0	0
ALJMDI_00201	contig_9	7332	8018	-	GEGEGB_01099	1	persistent	2	0	0
ALJMDI_00202	contig_9	8116	8685	-	LNHIMF_01917	1	persistent	2	0	0
ALJMDI_00203	contig_9	8742	10025	+	LNHIMF_01918	1	persistent	2	0	0
ALJMDI_00204	contig_9	9994	12627	+	GEGEGB_01096	1	persistent	2	0	0
ALJMDI_00205	contig_9	12603	14144	+	LNHIMF_01920	1	persistent	2	0	0
ALJMDI_00206	contig_9	14259	14498	+	GEGEGB_01094	1	persistent	2	0	0
ALJMDI_00207	contig_9	14609	14800	+	GEGEGB_01093	1	persistent	2	0	1
ALJMDI_00208	contig_9	14819	15469	-	GEGEGB_01092	1	persistent	3	0	0
ALJMDI_00209	contig_9	15487	15720	-	HFCAGB_01423	1	persistent	2	0	0
ALJMDI_00210	contig_9	15693	15857	-	GEGEGB_01090	1	persistent	3	0	1
ALJMDI_00211	contig_9	16142	16864	-	BEJGEH_01210	1	persistent	2	0	0
ALJMDI_00212	contig_9	17548	17943	+	LNHIMF_01926	1	persistent	2	0	0
ALJMDI_00213	contig_9	18272	18748	+	LNHIMF_01927	1	persistent	2	0	2
ALJMDI_00214	contig_9	19136	19555	-	LNHIMF_01928	1	persistent	1	2	6
ALJMDI_00215	contig_9	20645	20983	-	LNHIMF_01930	1	cloud	2	1	2
ALJMDI_00216	contig_9	20946	21362	-	ALJMDI_00216	1	cloud	0	1	1
ALJMDI_00217	contig_9	22693	23607	+	AJBGEP_01956	1	shell	1	2	3
ALJMDI_00218	contig_9	23739	23897	+	GEGEGB_01081	1	shell	0	2	0
ALJMDI_00219	contig_9	23907	24521	+	LNHIMF_01935	1	shell	0	2	1
ALJMDI_00220	contig_9	24970	25092	-	BENMGJ_03766	1	shell	0	4	2
ALJMDI_00221	contig_9	25693	25851	+	LNHIMF_01937	1	shell	0	3	1
ALJMDI_00222	contig_9	26484	26564	+	AJBGEP_01961	1	shell	0	4	1
ALJMDI_00223	contig_9	26661	27245	-	AJBGEP_02770	3	shell	0	9	5
ALJMDI_00224	contig_9	27527	28864	-	AJBGEP_02772	3	shell	0	8	0
ALJMDI_00225	contig_9	28857	29231	-	HFCAGB_01376	1	shell	0	4	1
ALJMDI_00226	contig_9	29251	29430	-	LNHIMF_01941	1	shell	0	3	1
ALJMDI_00227	contig_9	29417	29908	-	IKCLMC_04289	2	shell	0	3	4
ALJMDI_00228	contig_9	30211	30378	+	LNHIMF_01943	1	shell	0	2	2
ALJMDI_00229	contig_9	30635	31168	-	AJBGEP_01965	1	shell	0	2	5
ALJMDI_00230	contig_9	31318	32589	+	AJBGEP_01248	1	cloud	1	2	4
ALJMDI_00231	contig_9	32586	33665	+	PAPNPA_00762	1	persistent	1	1	8
ALJMDI_00234	contig_9	34039	34392	-	GEGEGB_01072	1	persistent	2	0	1
ALJMDI_00235	contig_9	34409	35284	-	LNHIMF_01950	1	persistent	2	0	0
ALJMDI_00236	contig_9	35285	35659	-	LNHIMF_01951	1	persistent	2	0	0
ALJMDI_00237	contig_9	35797	36027	+	GEGEGB_01069	1	persistent	2	0	0
ALJMDI_00238	contig_9	36134	36790	+	LNHIMF_01953	1	persistent	2	0	0
ALJMDI_00239	contig_9	36814	37512	+	GEGEGB_01067	1	persistent	2	0	0
ALJMDI_00240	contig_9	37549	39600	-	GEGEGB_01066	1	persistent	2	0	0
ALJMDI_00241	contig_9	39813	40472	-	LNHIMF_01956	1	persistent	2	0	0
ALJMDI_00242	contig_9	40566	40919	-	GEGEGB_01064	1	persistent	2	0	0
ALJMDI_00243	contig_9	40987	41277	-	GEGEGB_01063	1	persistent	2	0	0
ALJMDI_00244	contig_9	41408	42586	+	GEGEGB_01062	1	persistent	2	0	0
ALJMDI_00245	contig_9	42686	43327	-	LNHIMF_01960	1	persistent	2	0	0
ALJMDI_00246	contig_9	43365	45176	-	GEGEGB_01060	1	persistent	2	0	0
ALJMDI_00247	contig_9	45411	46886	-	LNHIMF_01962	1	persistent	2	0	0
ALJMDI_00248	contig_9	47228	48097	+	GEGEGB_01058	1	persistent	2	0	1
ALJMDI_00249	contig_9	48221	49663	+	GEGEGB_01057	1	persistent	2	1	0
ALJMDI_00250	contig_9	49736	50707	-	GEGEGB_01056	1	persistent	2	1	0
ALJMDI_00251	contig_9	50824	52143	-	LNHIMF_01966	1	persistent	2	0	1
ALJMDI_00252	contig_9	52159	53160	-	LNHIMF_01967	1	persistent	2	0	0
ALJMDI_00253	contig_9	53182	53937	+	LNHIMF_01968	1	persistent	2	0	0
ALJMDI_00254	contig_9	53934	54719	+	GEGEGB_01052	1	persistent	2	0	0
ALJMDI_00255	contig_9	54798	55808	-	GEGEGB_01051	1	persistent	2	0	1
ALJMDI_00256	contig_9	55817	56428	-	LNHIMF_01971	1	persistent	2	1	1
ALJMDI_00257	contig_9	56942	57634	-	LNHIMF_01972	1	shell	2	0	1
ALJMDI_00258	contig_9	57845	58444	+	LNHIMF_01973	1	persistent	2	1	3
ALJMDI_00259	contig_9	58446	58967	-	GEGEGB_01047	1	persistent	2	0	1
ALJMDI_00260	contig_9	59004	59744	-	GEGEGB_01046	1	persistent	2	0	0
ALJMDI_00261	contig_9	59774	60226	-	GEGEGB_01045	1	persistent	2	0	0
ALJMDI_00262	contig_9	60329	62101	-	LNHIMF_01977	1	persistent	2	0	0
ALJMDI_00263	contig_9	62426	62992	+	GEGEGB_01043	1	persistent	2	0	0
ALJMDI_00264	contig_9	62989	63807	+	GEGEGB_01042	1	persistent	2	0	0
ALJMDI_00265	contig_9	63860	64255	+	GEGEGB_01041	1	persistent	2	0	0
ALJMDI_00266	contig_9	64296	65039	+	GEGEGB_01040	1	persistent	2	0	0
ALJMDI_00267	contig_9	65036	66007	+	GEGEGB_01039	1	persistent	2	0	0
ALJMDI_00269	contig_9	66243	66989	-	LNHIMF_01984	1	persistent	2	0	0
ALJMDI_00270	contig_9	67009	67578	-	LNHIMF_01985	1	persistent	2	0	0
ALJMDI_00271	contig_9	67815	69548	+	GEGEGB_01035	1	persistent	2	0	0
ALJMDI_00272	contig_9	69737	71608	+	LNHIMF_01987	1	persistent	2	0	0
ALJMDI_00273	contig_9	71662	72801	-	LNHIMF_01988	1	persistent	2	0	0
ALJMDI_00274	contig_9	73038	73430	-	GEGEGB_01031	1	persistent	2	0	0
ALJMDI_00275	contig_9	73430	75508	-	GEGEGB_01030	1	persistent	2	0	0
ALJMDI_00276	contig_9	75501	76652	-	GEGEGB_01029	1	persistent	2	0	1
ALJMDI_00277	contig_9	76744	76938	+	ODDLKH_02410	1	cloud	2	0	0
ALJMDI_00278	contig_9	76846	77493	-	LNHIMF_01993	1	persistent	2	0	1
ALJMDI_00279	contig_9	77501	77890	-	GEGEGB_01027	1	persistent	2	0	0
ALJMDI_00280	contig_9	77908	78957	-	GEGEGB_01026	1	persistent	2	0	0
ALJMDI_00281	contig_9	78954	79820	-	LNHIMF_01996	1	persistent	2	0	0
ALJMDI_00282	contig_9	79981	81642	-	LNHIMF_01997	1	persistent	2	0	0
ALJMDI_00283	contig_9	81879	82382	-	LNHIMF_01998	1	persistent	2	0	0
ALJMDI_00284	contig_9	82403	84418	-	GEGEGB_01022	1	persistent	2	0	0
ALJMDI_00285	contig_9	84423	85352	-	LNHIMF_02000	1	persistent	2	0	0
ALJMDI_00286	contig_9	85349	86236	-	LNHIMF_02001	1	persistent	2	0	0
ALJMDI_00287	contig_9	86361	86939	-	LNHIMF_02002	1	persistent	2	0	0
ALJMDI_00288	contig_9	86942	87283	-	GEGEGB_01018	1	persistent	2	0	0
ALJMDI_00289	contig_9	88079	88507	+	LNHIMF_02004	1	persistent	2	0	0
ALJMDI_00290	contig_9	88525	89946	-	GEGEGB_01016	1	persistent	2	0	0
ALJMDI_00291	contig_9	89921	90823	-	BEJGEH_01136	1	persistent	2	0	1
ALJMDI_00292	contig_9	91357	91914	-	BEJGEH_01135	1	persistent	2	0	1
ALJMDI_00293	contig_9	92472	92975	+	GEGEGB_01013	1	persistent	3	0	0
ALJMDI_00294	contig_9	93154	93792	-	LNHIMF_02009	1	persistent	2	0	0
ALJMDI_00295	contig_9	94048	94383	+	GEGEGB_01012	1	persistent	3	0	0
ALJMDI_00296	contig_9	94623	95120	+	GEGEGB_01011	1	persistent	2	0	0
ALJMDI_00297	contig_9	95166	95405	-	GEGEGB_01010	1	persistent	2	0	0
ALJMDI_00298	contig_9	95575	96843	+	GEGEGB_01009	1	persistent	2	0	0
ALJMDI_00299	contig_9	96918	97583	-	LNHIMF_02014	1	persistent	3	0	0
ALJMDI_00301	contig_9	97822	98148	-	LNHIMF_02016	1	persistent	2	0	0
ALJMDI_00302	contig_9	98361	99794	-	LNHIMF_02017	1	persistent	4	0	0
ALJMDI_00303	contig_9	100014	100298	-	LNHIMF_02018	1	persistent	2	0	1
ALJMDI_00307	contig_9	101047	101595	-	GEGEGB_01001	1	persistent	3	0	0
ALJMDI_00308	contig_9	101652	103484	-	GEGEGB_01000	1	persistent	2	0	0
ALJMDI_00309	contig_9	103481	104137	-	GEGEGB_00999	1	persistent	2	1	0
ALJMDI_00310	contig_9	104200	104277	-	GEGEGB_00998	1	shell	2	0	0
ALJMDI_00311	contig_9	104601	104825	+	GEGEGB_00997	1	persistent	2	1	0
ALJMDI_00312	contig_9	104892	105614	-	LNHIMF_02027	1	persistent	2	0	0
ALJMDI_00313	contig_9	105847	106599	-	GEGEGB_00995	1	persistent	2	0	0
ALJMDI_00314	contig_9	106596	107264	-	GEGEGB_00994	1	persistent	2	0	0
ALJMDI_00315	contig_9	107285	108271	-	LNHIMF_02030	1	persistent	2	0	0
ALJMDI_00316	contig_9	108425	109225	-	GEGEGB_00992	1	persistent	2	0	0
ALJMDI_00317	contig_9	109372	109923	-	GEGEGB_00991	1	persistent	2	0	0
ALJMDI_00318	contig_9	109982	110701	-	GEGEGB_00990	1	persistent	2	1	0
ALJMDI_00319	contig_9	110898	112103	-	LNHIMF_02034	1	persistent	1	3	2
ALJMDI_00320	contig_9	112182	113687	-	AJBGEP_02931	2	shell	2	2	0
ALJMDI_00321	contig_9	113944	115347	+	GEGEGB_00986	1	persistent	1	2	1
ALJMDI_00322	contig_9	115362	115769	+	LNHIMF_02037	1	persistent	2	0	1
ALJMDI_00323	contig_9	115769	116137	+	GEGEGB_00984	1	persistent	2	0	0
ALJMDI_00324	contig_9	116209	117693	+	LNHIMF_02039	1	persistent	2	0	0
ALJMDI_00325	contig_9	117733	118146	-	AJBGEP_02065	1	persistent	2	0	0
ALJMDI_00326	contig_9	118332	119537	+	LNHIMF_02041	1	persistent	2	0	0
ALJMDI_00327	contig_9	119534	119767	+	GEGEGB_00980	1	persistent	2	1	0
ALJMDI_00328	contig_9	120065	120418	+	BEJGEH_01100	1	shell	2	0	0
ALJMDI_00329	contig_9	120539	120853	-	LNHIMF_02043	1	persistent	2	1	0
ALJMDI_00330	contig_9	121070	122752	+	LNHIMF_02044	1	persistent	2	0	0
