gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
AJBGEP_00054	contig_1	61106	61792	-	GEGEGB_00057	1	persistent	2	0	0
AJBGEP_00055	contig_1	61794	63452	-	BEJGEH_00056	1	persistent	2	0	0
AJBGEP_00056	contig_1	63548	64849	-	LNHIMF_00056	3	persistent	4	0	0
AJBGEP_00057	contig_1	64862	66637	-	GEGEGB_00060	3	persistent	2	0	1
AJBGEP_00058	contig_1	66654	66893	-	AJBGEP_03535	3	persistent	3	1	0
AJBGEP_00059	contig_1	67052	68392	-	GEGEGB_00062	1	persistent	2	0	0
AJBGEP_00060	contig_1	68712	69680	+	GEGEGB_00063	1	persistent	2	0	0
AJBGEP_00061	contig_1	69710	70003	+	GEGEGB_00064	1	persistent	2	0	0
AJBGEP_00062	contig_1	70000	70869	+	LNHIMF_00062	1	persistent	2	0	0
AJBGEP_00063	contig_1	70880	72400	+	LNHIMF_00063	1	persistent	2	0	0
AJBGEP_00064	contig_1	72400	72951	+	GEGEGB_00067	1	persistent	2	0	0
AJBGEP_00065	contig_1	72929	73837	+	LNHIMF_00065	1	persistent	2	0	0
AJBGEP_00066	contig_1	74017	74838	+	GEGEGB_00069	1	persistent	2	1	1
AJBGEP_00067	contig_1	74964	75239	-	AJBGEP_00067	1	shell	2	0	0
AJBGEP_00068	contig_1	75881	77029	+	LNHIMF_00068	1	persistent	2	1	1
AJBGEP_00069	contig_1	77048	80275	+	LNHIMF_00069	1	persistent	2	1	0
AJBGEP_00071	contig_1	80499	80957	+	GEGEGB_00250	10	shell	58	4	2
AJBGEP_00072	contig_1	81260	81655	+	GEGEGB_00072	1	persistent	2	1	0
AJBGEP_00073	contig_1	81732	82328	-	GEGEGB_00073	1	persistent	2	0	0
AJBGEP_00074	contig_1	82437	83222	-	LNHIMF_00072	1	persistent	2	0	0
AJBGEP_00075	contig_1	83276	84829	-	LNHIMF_00073	1	persistent	2	0	0
AJBGEP_00076	contig_1	84892	86109	-	GEGEGB_00076	1	persistent	2	0	0
AJBGEP_00077	contig_1	86221	87363	-	GEGEGB_00077	1	persistent	2	0	0
AJBGEP_00078	contig_1	87398	88915	-	LNHIMF_00076	1	persistent	2	0	0
AJBGEP_00079	contig_1	89396	90166	+	GEGEGB_00079	1	persistent	2	0	0
AJBGEP_00080	contig_1	90182	91123	+	GEGEGB_00080	1	persistent	2	0	0
AJBGEP_00081	contig_1	91173	92459	+	GEGEGB_00081	1	persistent	2	0	0
AJBGEP_00082	contig_1	92456	92743	+	GEGEGB_00082	1	persistent	2	0	0
AJBGEP_00084	contig_1	92890	94230	+	GEGEGB_00084	1	persistent	2	0	0
AJBGEP_00085	contig_1	94319	94549	+	GEGEGB_00085	1	persistent	3	0	0
AJBGEP_00086	contig_1	94843	95259	+	GEGEGB_00086	1	persistent	2	0	0
AJBGEP_00088	contig_1	95483	95773	-	GEGEGB_00088	1	persistent	2	0	0
AJBGEP_00089	contig_1	96671	98560	+	BEJGEH_00088	1	persistent	2	0	0
AJBGEP_00090	contig_1	98967	99497	+	LNHIMF_00088	1	persistent	3	0	0
AJBGEP_00091	contig_1	99490	101352	+	GEGEGB_00093	1	persistent	2	0	0
AJBGEP_00092	contig_1	101551	102030	+	GEGEGB_00094	1	persistent	2	0	0
AJBGEP_00093	contig_1	102136	102984	-	GEGEGB_00095	1	persistent	2	0	0
AJBGEP_00094	contig_1	102995	103372	-	LNHIMF_00092	1	persistent	2	0	0
AJBGEP_00095	contig_1	103375	104196	-	GEGEGB_00097	1	persistent	2	0	0
AJBGEP_00096	contig_1	104193	105182	-	GEGEGB_00098	1	persistent	2	0	0
AJBGEP_00097	contig_1	105182	106468	-	GEGEGB_00099	1	persistent	2	0	0
AJBGEP_00098	contig_1	106522	108882	-	GEGEGB_00100	1	persistent	2	0	0
AJBGEP_00099	contig_1	109136	109948	+	GEGEGB_00101	1	persistent	2	0	0
AJBGEP_00100	contig_1	110043	110702	-	LNHIMF_00098	1	persistent	2	0	0
AJBGEP_00101	contig_1	110714	113620	-	GEGEGB_00103	1	persistent	2	0	0
AJBGEP_00102	contig_1	113794	116145	-	LNHIMF_00100	1	persistent	2	0	2
AJBGEP_00103	contig_1	116189	116809	-	HFCAGB_00098	1	persistent	2	0	1
AJBGEP_00104	contig_1	117528	117947	+	GEGEGB_00109	1	persistent	2	0	1
AJBGEP_00105	contig_1	117953	118648	-	BEJGEH_00107	1	persistent	2	0	1
AJBGEP_00106	contig_1	118789	120291	-	LNHIMF_00104	1	persistent	2	0	0
AJBGEP_00107	contig_1	120302	122011	-	GEGEGB_00112	1	persistent	2	0	0
AJBGEP_00108	contig_1	122352	123197	+	LNHIMF_00106	1	persistent	2	0	0
AJBGEP_00109	contig_1	123316	124083	+	GEGEGB_00114	1	persistent	2	0	0
AJBGEP_00110	contig_1	124122	124829	-	GEGEGB_00115	1	persistent	2	0	0
AJBGEP_00111	contig_1	124813	126423	-	LNHIMF_00109	1	persistent	2	0	0
AJBGEP_00112	contig_1	126399	127382	-	GEGEGB_00117	1	persistent	2	0	0
AJBGEP_00113	contig_1	127560	129218	-	GEGEGB_00118	1	persistent	2	0	0
AJBGEP_00115	contig_1	129311	129433	+	GEGEGB_00120	1	persistent	2	0	1
AJBGEP_00116	contig_1	129769	130374	-	LNHIMF_00114	1	persistent	2	0	1
AJBGEP_00117	contig_1	130385	131785	-	GEGEGB_00122	1	persistent	2	0	0
AJBGEP_00118	contig_1	131788	132879	-	LNHIMF_00116	1	persistent	2	0	0
AJBGEP_00119	contig_1	132879	134450	-	LNHIMF_00117	1	persistent	2	0	0
AJBGEP_00120	contig_1	134538	134624	-	LNHIMF_00118	1	persistent	2	0	0
AJBGEP_00121	contig_1	135281	136225	+	LNHIMF_00119	1	persistent	2	0	0
AJBGEP_00122	contig_1	136547	138271	+	BEJGEH_00124	1	persistent	2	0	0
AJBGEP_00123	contig_1	138271	138765	+	LNHIMF_00121	1	persistent	2	0	0
AJBGEP_00124	contig_1	139049	140053	+	GEGEGB_00129	1	persistent	2	0	0
AJBGEP_00125	contig_1	140659	141117	+	LNHIMF_00123	1	persistent	2	0	0
AJBGEP_00126	contig_1	141119	142060	+	LNHIMF_00124	1	persistent	2	0	0
AJBGEP_00127	contig_1	142057	142422	+	GEGEGB_00132	1	persistent	2	0	0
AJBGEP_00128	contig_1	142438	144204	+	GEGEGB_00133	1	persistent	2	0	0
AJBGEP_00129	contig_1	144191	145678	+	GEGEGB_00134	1	persistent	2	0	0
AJBGEP_00130	contig_1	145675	147033	+	LNHIMF_00128	1	persistent	2	0	0
AJBGEP_00131	contig_1	147027	148109	+	GEGEGB_00136	1	persistent	2	0	0
AJBGEP_00132	contig_1	148112	149428	+	LNHIMF_00130	1	persistent	2	0	0
AJBGEP_00133	contig_1	149428	150672	+	GEGEGB_00138	1	persistent	2	0	0
AJBGEP_00134	contig_1	150669	151736	+	LNHIMF_00132	1	persistent	2	0	0
AJBGEP_00135	contig_1	151855	153330	+	GEGEGB_00140	1	persistent	2	0	0
AJBGEP_00136	contig_1	153323	154243	+	HFCAGB_00133	1	persistent	2	0	0
AJBGEP_00137	contig_1	154245	155075	+	GEGEGB_00142	1	persistent	2	0	0
AJBGEP_00138	contig_1	155072	156334	+	GEGEGB_00143	1	persistent	2	0	0
AJBGEP_00140	contig_1	156395	157546	+	LNHIMF_00138	1	persistent	2	0	0
AJBGEP_00141	contig_1	157647	158564	+	LNHIMF_00139	1	persistent	2	0	0
AJBGEP_00142	contig_1	158843	159340	+	GEGEGB_00147	1	persistent	2	0	0
AJBGEP_00143	contig_1	159402	162107	+	LNHIMF_00141	1	persistent	2	0	0
AJBGEP_00145	contig_1	162259	162654	+	GEGEGB_00150	1	persistent	2	0	2
AJBGEP_00146	contig_1	162976	163167	-	GEGEGB_00153	1	persistent	2	0	1
AJBGEP_00147	contig_1	163177	163920	-	GEGEGB_00154	1	persistent	2	0	0
AJBGEP_00148	contig_1	163920	164540	-	GEGEGB_00155	1	persistent	2	0	0
AJBGEP_00149	contig_1	164766	165809	+	GEGEGB_00156	1	persistent	2	0	0
AJBGEP_00150	contig_1	165840	167042	-	LNHIMF_00148	1	persistent	2	0	0
AJBGEP_00151	contig_1	167032	168417	-	LNHIMF_00149	1	persistent	2	0	0
AJBGEP_00152	contig_1	168427	168864	-	GEGEGB_00159	1	persistent	2	0	0
AJBGEP_00153	contig_1	169086	169979	-	LNHIMF_00151	1	persistent	2	0	0
AJBGEP_00154	contig_1	170067	170630	+	GEGEGB_00161	1	persistent	2	0	0
AJBGEP_00155	contig_1	170627	171481	+	LNHIMF_00153	1	persistent	2	0	0
AJBGEP_00156	contig_1	171573	172523	-	LNHIMF_00154	1	persistent	2	0	0
AJBGEP_00157	contig_1	172523	173929	-	BEJGEH_00161	1	persistent	2	0	0
AJBGEP_00158	contig_1	174093	175463	-	GEGEGB_00165	1	persistent	2	0	0
AJBGEP_00159	contig_1	176029	176793	+	GEGEGB_00166	1	persistent	2	0	0
AJBGEP_00161	contig_1	176953	179616	+	GEGEGB_00168	1	persistent	2	0	0
AJBGEP_00162	contig_1	179631	181520	+	BEJGEH_00166	1	persistent	2	0	0
AJBGEP_00163	contig_1	181720	183144	+	GEGEGB_00170	1	persistent	2	0	0
AJBGEP_00165	contig_1	183433	183717	+	GEGEGB_00172	1	persistent	2	0	0
AJBGEP_00166	contig_1	183755	184546	-	GEGEGB_00173	1	persistent	2	0	0
AJBGEP_00167	contig_1	184559	185332	-	GEGEGB_00174	2	persistent	2	0	0
AJBGEP_00168	contig_1	185316	186173	-	GEGEGB_00174	2	persistent	2	0	0
AJBGEP_00169	contig_1	186562	189159	+	GEGEGB_00175	1	persistent	2	1	2
AJBGEP_00170	contig_1	189220	190062	-	AJBGEP_00170	1	cloud	2	0	0
AJBGEP_00171	contig_1	190308	190670	+	BEJGEH_00180	1	persistent	2	1	1
AJBGEP_00172	contig_1	190905	191858	+	GEGEGB_00177	1	persistent	2	0	0
AJBGEP_00173	contig_1	191855	193126	+	LNHIMF_00169	1	persistent	2	0	0
AJBGEP_00174	contig_1	193116	194099	+	LNHIMF_00170	1	persistent	2	0	0
AJBGEP_00175	contig_1	194109	194876	+	GEGEGB_00180	1	persistent	2	0	0
AJBGEP_00176	contig_1	194906	195700	-	GEGEGB_00181	1	persistent	2	0	0
AJBGEP_00177	contig_1	195721	196581	-	BEJGEH_00186	1	persistent	2	0	0
AJBGEP_00178	contig_1	196688	197074	-	GEGEGB_00183	1	persistent	2	0	0
AJBGEP_00179	contig_1	197237	198847	+	GEGEGB_00184	1	persistent	2	0	0
AJBGEP_00180	contig_1	198925	201315	-	GEGEGB_00185	1	persistent	2	0	0
AJBGEP_00181	contig_1	201521	202057	+	LNHIMF_00177	1	persistent	2	0	0
AJBGEP_00182	contig_1	202115	202777	-	LNHIMF_00178	1	persistent	2	0	0
AJBGEP_00183	contig_1	202886	203812	+	LNHIMF_00179	1	persistent	2	0	0
AJBGEP_00184	contig_1	203809	204579	+	GEGEGB_00189	1	persistent	3	0	0
AJBGEP_00185	contig_1	204696	205775	-	BEJGEH_00194	1	persistent	2	0	0
AJBGEP_00186	contig_1	205784	208342	-	LNHIMF_00182	1	persistent	2	0	0
AJBGEP_00187	contig_1	208357	209040	-	BEJGEH_00196	1	persistent	2	0	0
AJBGEP_00188	contig_1	209088	209627	-	PAPNPA_03682	1	persistent	2	0	0
AJBGEP_00189	contig_1	209997	210437	+	LNHIMF_00185	1	persistent	3	0	0
AJBGEP_00190	contig_1	210499	211728	+	BEJGEH_00199	1	persistent	2	0	1
AJBGEP_00191	contig_1	211735	212115	-	GEGEGB_00192	1	persistent	2	0	1
AJBGEP_00192	contig_1	212210	213064	-	LNHIMF_00188	1	persistent	2	0	0
AJBGEP_00193	contig_1	213190	213981	-	LNHIMF_00189	1	persistent	2	0	2
AJBGEP_00194	contig_1	214102	214581	-	GEGEGB_00202	1	persistent	2	0	2
AJBGEP_00195	contig_1	214578	215996	-	LNHIMF_00198	1	persistent	2	0	0
AJBGEP_00196	contig_1	216137	217078	-	GEGEGB_00204	1	persistent	2	0	0
AJBGEP_00197	contig_1	217102	217557	-	GEGEGB_00205	1	persistent	2	0	0
AJBGEP_00198	contig_1	217734	218438	-	LNHIMF_00201	1	persistent	2	0	0
AJBGEP_00199	contig_1	218455	218985	-	GEGEGB_00207	1	persistent	2	0	0
AJBGEP_00200	contig_1	219013	221487	+	LNHIMF_00203	1	persistent	2	0	0
AJBGEP_00201	contig_1	221628	224150	+	LNHIMF_00204	1	persistent	2	0	1
AJBGEP_00202	contig_1	224443	226632	+	LNHIMF_00205	1	persistent	2	0	0
AJBGEP_00203	contig_1	226681	227478	+	GEGEGB_00212	1	persistent	2	0	1
AJBGEP_00204	contig_1	227478	228368	+	LNHIMF_00207	1	persistent	2	0	0
AJBGEP_00205	contig_1	228365	230422	+	LNHIMF_00208	1	persistent	2	2	1
AJBGEP_00206	contig_1	230459	230665	+	HFCAGB_00205	1	shell	1	1	0
AJBGEP_00207	contig_1	231361	231921	+	BEJGEH_00216	1	shell	1	2	1
AJBGEP_00208	contig_1	232007	234664	+	HFCAGB_00207	1	shell	0	2	0
AJBGEP_00209	contig_1	234682	235434	+	BEJGEH_00218	1	shell	0	2	0
AJBGEP_00210	contig_1	235453	235965	+	BEJGEH_00219	1	shell	0	2	0
AJBGEP_00211	contig_1	235962	236438	+	BEJGEH_00220	1	shell	0	2	0
AJBGEP_00212	contig_1	236438	236968	+	HFCAGB_00211	1	shell	0	2	1
AJBGEP_00213	contig_1	236968	237807	+	HFCAGB_00212	1	shell	1	1	0
AJBGEP_00214	contig_1	237915	239195	-	GEGEGB_00215	1	persistent	2	1	1
AJBGEP_00215	contig_1	239365	240786	+	LNHIMF_00210	1	persistent	2	0	0
AJBGEP_00216	contig_1	240868	241212	+	GEGEGB_00217	1	persistent	2	0	1
AJBGEP_00217	contig_1	241313	241936	-	GEGEGB_00218	1	persistent	2	0	1
AJBGEP_00218	contig_1	241973	242773	-	LNHIMF_00213	1	persistent	2	0	0
AJBGEP_00219	contig_1	242766	243464	-	GEGEGB_00220	1	persistent	2	0	0
AJBGEP_00220	contig_1	243549	245066	+	GEGEGB_00221	1	persistent	2	0	0
AJBGEP_00221	contig_1	245196	246623	+	LNHIMF_00216	1	persistent	2	0	0
AJBGEP_00222	contig_1	246776	247933	+	GEGEGB_00223	1	persistent	2	0	1
AJBGEP_00223	contig_1	248022	248408	-	GEGEGB_00224	1	persistent	2	0	2
AJBGEP_00224	contig_1	248932	249957	+	BEJGEH_00234	1	persistent	2	0	1
AJBGEP_00225	contig_1	249994	250818	-	LNHIMF_00221	1	persistent	2	0	0
AJBGEP_00226	contig_1	250848	253520	-	GEGEGB_00228	1	persistent	2	0	0
AJBGEP_00227	contig_1	253757	254551	-	GEGEGB_00229	1	persistent	2	0	1
AJBGEP_00229	contig_1	255002	255727	+	GEGEGB_00231	1	persistent	2	0	0
AJBGEP_00231	contig_1	255913	256836	+	GEGEGB_00233	1	persistent	2	0	0
AJBGEP_00232	contig_1	256981	257706	+	GEGEGB_00234	1	persistent	2	0	0
AJBGEP_00233	contig_1	257853	258410	+	GEGEGB_00235	1	persistent	2	0	0
AJBGEP_00234	contig_1	258551	259747	+	LNHIMF_00230	1	persistent	2	0	0
AJBGEP_00235	contig_1	260060	260818	+	BEJGEH_00245	1	persistent	2	0	0
AJBGEP_00236	contig_1	260831	261688	+	GEGEGB_00238	1	persistent	2	0	0
AJBGEP_00237	contig_1	261700	263052	+	GEGEGB_00239	1	persistent	2	0	0
AJBGEP_00238	contig_1	263084	265498	+	GEGEGB_00240	1	persistent	2	0	0
AJBGEP_00239	contig_1	265621	266106	+	GEGEGB_00241	1	persistent	2	0	0
AJBGEP_00240	contig_1	266110	267135	+	GEGEGB_00242	1	persistent	2	0	0
AJBGEP_00241	contig_1	267241	267696	+	GEGEGB_00243	1	persistent	2	0	0
AJBGEP_00242	contig_1	267700	268488	+	LNHIMF_00238	1	persistent	2	0	0
AJBGEP_00243	contig_1	268488	269636	+	GEGEGB_00245	1	persistent	2	0	0
AJBGEP_00244	contig_1	269633	270229	+	GEGEGB_00246	1	persistent	2	0	0
AJBGEP_00245	contig_1	270253	273735	+	GEGEGB_00247	1	persistent	2	0	0
AJBGEP_00246	contig_1	273748	274707	+	GEGEGB_00248	1	persistent	2	1	0
AJBGEP_00247	contig_1	274887	276650	+	BEJGEH_00257	1	persistent	2	1	0
AJBGEP_00248	contig_1	276726	278867	+	LNHIMF_00245	1	persistent	2	0	0
AJBGEP_00249	contig_1	278923	279312	+	GEGEGB_00254	1	persistent	2	0	0
AJBGEP_00250	contig_1	279375	280667	+	GEGEGB_00255	1	persistent	2	0	0
AJBGEP_00251	contig_1	280751	281011	-	GEGEGB_00256	1	persistent	2	0	0
AJBGEP_00252	contig_1	280998	281198	-	GEGEGB_00257	1	persistent	2	0	0
AJBGEP_00253	contig_1	281396	281941	+	GEGEGB_00258	1	persistent	2	0	0
AJBGEP_00254	contig_1	281938	282360	+	GEGEGB_00259	1	persistent	2	0	0
AJBGEP_00255	contig_1	282392	283093	+	GEGEGB_00260	1	persistent	2	2	0
AJBGEP_00256	contig_1	283167	284885	-	GEGEGB_00264	1	persistent	2	1	1
AJBGEP_00257	contig_1	284996	285703	-	LNHIMF_00254	1	persistent	2	0	0
AJBGEP_00258	contig_1	285700	286104	-	GEGEGB_00266	1	persistent	2	0	0
AJBGEP_00259	contig_1	286223	287038	-	LNHIMF_00256	1	persistent	2	0	0
AJBGEP_00260	contig_1	287077	287730	-	LNHIMF_00257	1	persistent	2	0	0
AJBGEP_00261	contig_1	287723	288754	-	LNHIMF_00258	1	persistent	2	0	0
AJBGEP_00262	contig_1	288944	289510	+	GEGEGB_00270	1	persistent	3	0	0
AJBGEP_00270	contig_1	295769	296572	+	LNHIMF_00267	1	persistent	3	0	0
AJBGEP_00271	contig_1	296593	297507	-	LNHIMF_00268	1	persistent	2	0	0
AJBGEP_00272	contig_1	297612	298787	+	LNHIMF_00269	1	persistent	2	0	0
AJBGEP_00273	contig_1	298919	299719	+	LNHIMF_00270	1	persistent	2	0	0
AJBGEP_00274	contig_1	299797	300567	+	LNHIMF_00271	1	persistent	2	0	0
AJBGEP_00275	contig_1	300623	301843	-	GEGEGB_02743	1	persistent	2	0	0
AJBGEP_00276	contig_1	302062	302817	-	LNHIMF_00273	1	persistent	2	0	0
AJBGEP_00277	contig_1	302852	303574	+	LNHIMF_00274	1	persistent	2	0	0
AJBGEP_00278	contig_1	303571	304038	-	GEGEGB_02740	1	persistent	2	0	0
AJBGEP_00279	contig_1	304093	304833	+	GEGEGB_02739	1	persistent	2	0	2
AJBGEP_00281	contig_1	305365	306420	-	HFCAGB_00281	1	persistent	1	1	1
AJBGEP_00282	contig_1	306431	307426	-	AJBGEP_00282	1	shell	1	1	0
AJBGEP_00283	contig_1	307423	309306	-	LNHIMF_00280	1	shell	0	2	0
AJBGEP_00284	contig_1	309322	309816	-	GEGEGB_02733	1	shell	0	2	0
AJBGEP_00285	contig_1	309813	310637	-	LNHIMF_00282	1	shell	0	2	0
AJBGEP_00286	contig_1	310624	311526	-	GEGEGB_02731	1	shell	0	3	1
AJBGEP_00287	contig_1	311894	314533	+	IKCLMC_02021	1	shell	0	2	1
AJBGEP_00288	contig_1	314633	315175	+	GEGEGB_02727	1	shell	0	2	1
AJBGEP_00289	contig_1	315199	316692	+	LNHIMF_00288	1	shell	0	2	2
AJBGEP_00290	contig_1	316878	317324	+	HFCAGB_00291	1	shell	0	2	1
AJBGEP_00291	contig_1	317578	318063	+	GEGEGB_02722	2	shell	0	4	1
AJBGEP_00292	contig_1	318368	318853	+	AJBGEP_00292	1	shell	0	3	0
AJBGEP_00293	contig_1	318850	319221	+	PAPNPA_01836	1	shell	0	2	0
AJBGEP_00294	contig_1	319364	319849	+	GEGEGB_02722	2	shell	0	4	1
AJBGEP_00295	contig_1	319916	320452	+	GEGEGB_02721	1	shell	0	3	0
AJBGEP_00296	contig_1	320456	321799	+	GEGEGB_02720	1	shell	0	2	0
AJBGEP_00297	contig_1	321796	323100	+	GEGEGB_02719	1	shell	0	2	0
AJBGEP_00298	contig_1	323105	323878	+	HFCAGB_00296	1	shell	0	2	2
AJBGEP_00299	contig_1	324156	324512	+	AJBGEP_00299	1	shell	0	2	1
AJBGEP_00300	contig_1	324546	328415	+	HFCAGB_00298	1	shell	0	2	1
AJBGEP_00301	contig_1	328415	329203	+	HFCAGB_00299	1	shell	0	3	2
AJBGEP_00302	contig_1	329230	329616	+	GEGEGB_02711	1	shell	0	3	2
AJBGEP_00303	contig_1	329643	330161	+	BENMGJ_03886	1	shell	0	2	0
AJBGEP_00304	contig_1	330558	332747	+	PAPNPA_01857	1	shell	0	2	2
AJBGEP_00305	contig_1	332771	333217	+	GEGEGB_02708	1	shell	0	2	0
AJBGEP_00306	contig_1	333236	337330	+	AJBGEP_00306	1	shell	0	2	7
AJBGEP_00307	contig_1	337324	337587	+	OEKLIE_01803	1	cloud	0	1	1
AJBGEP_00308	contig_1	337747	338520	+	OEKLIE_01804	1	cloud	0	1	1
AJBGEP_00309	contig_1	338514	338960	+	LNHIMF_00308	1	shell	0	2	3
AJBGEP_00310	contig_1	339288	339425	-	OEKLIE_01806	1	cloud	0	2	1
AJBGEP_00311	contig_1	339523	339960	+	IKCLMC_02056	1	shell	0	2	1
AJBGEP_00312	contig_1	340013	340288	-	BENMGJ_03891	1	shell	0	2	4
AJBGEP_00314	contig_1	340786	341037	+	AJBGEP_00314	1	shell	0	3	3
AJBGEP_00315	contig_1	341030	341188	+	BEJGEH_00304	1	shell	0	2	0
AJBGEP_00316	contig_1	341440	341637	+	AJBGEP_00316	1	shell	1	2	3
AJBGEP_00317	contig_1	341863	342144	+	AJBGEP_00317	1	shell	1	4	4
AJBGEP_00318	contig_1	342906	343406	+	AJBGEP_00318	1	shell	1	1	0
AJBGEP_00319	contig_1	343514	344227	+	PAPNPA_01873	1	persistent	1	2	3
AJBGEP_00320	contig_1	344251	346761	+	BEJGEH_00308	1	persistent	2	0	0
AJBGEP_00321	contig_1	346783	347253	+	GEGEGB_02695	1	persistent	2	0	0
AJBGEP_00322	contig_1	347659	348480	+	LNHIMF_00320	1	persistent	2	0	1
AJBGEP_00323	contig_1	348362	348973	-	HFCAGB_00322	1	cloud	2	0	0
AJBGEP_00324	contig_1	349295	350242	+	LNHIMF_00321	1	persistent	2	1	4
AJBGEP_00325	contig_1	350578	351297	-	LNHIMF_00332	1	persistent	2	0	3
AJBGEP_00326	contig_1	351628	352035	-	GEGEGB_02682	1	persistent	2	0	0
AJBGEP_00327	contig_1	352406	353173	-	LNHIMF_00334	1	persistent	2	0	0
AJBGEP_00328	contig_1	353282	355726	-	LNHIMF_00335	1	persistent	2	0	0
AJBGEP_00329	contig_1	355966	356544	+	GEGEGB_02679	1	persistent	2	0	0
AJBGEP_00330	contig_1	356757	357524	+	LNHIMF_00337	1	persistent	2	0	0
