gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
ODDLKH_00031	contig_2	23928	25514	+	BEJGEH_04232	1	persistent	2	0	0
ODDLKH_00032	contig_2	25520	26845	+	LNHIMF_04220	1	persistent	2	0	0
ODDLKH_00033	contig_2	26842	28131	-	GEGEGB_03642	1	persistent	2	0	0
ODDLKH_00034	contig_2	28143	29732	-	BEJGEH_04235	1	persistent	3	0	0
ODDLKH_00040	contig_2	35785	36222	-	LNHIMF_04228	1	persistent	3	0	0
ODDLKH_00041	contig_2	36379	37308	+	LNHIMF_04229	1	persistent	2	0	0
ODDLKH_00042	contig_2	37577	39178	+	LNHIMF_04230	1	persistent	2	0	0
ODDLKH_00043	contig_2	39210	40514	+	LNHIMF_04231	1	persistent	2	0	0
ODDLKH_00044	contig_2	40616	42367	+	LNHIMF_04232	1	persistent	3	0	1
ODDLKH_00045	contig_2	42331	42765	-	LNHIMF_04233	1	persistent	2	0	0
ODDLKH_00046	contig_2	42749	43573	-	LNHIMF_04234	1	persistent	3	0	1
ODDLKH_00047	contig_2	43878	47561	+	LNHIMF_04235	1	persistent	2	0	1
ODDLKH_00048	contig_2	47828	49459	+	LNHIMF_04236	1	persistent	2	0	1
ODDLKH_00049	contig_2	49549	50238	-	LNHIMF_04237	1	persistent	2	0	0
ODDLKH_00050	contig_2	50446	50985	+	GEGEGB_04354	1	persistent	2	0	0
ODDLKH_00051	contig_2	51032	51901	+	GEGEGB_04355	1	persistent	2	0	0
ODDLKH_00052	contig_2	51898	52170	-	GEGEGB_04356	1	persistent	1	2	0
ODDLKH_00053	contig_2	52268	53209	-	BEJGEH_04258	1	shell	1	1	0
ODDLKH_00054	contig_2	53471	54199	-	BEJGEH_04259	1	shell	0	4	2
ODDLKH_00055	contig_2	54778	55254	-	BENMGJ_01373	1	cloud	0	2	0
ODDLKH_00056	contig_2	55575	56030	-	AJBGEP_04409	1	shell	0	1	6
ODDLKH_00057	contig_2	56027	56641	-	BENMGJ_01375	1	cloud	0	1	1
ODDLKH_00058	contig_2	56648	58306	-	BENMGJ_01376	1	cloud	0	1	1
ODDLKH_00059	contig_2	58309	58941	-	AJBGEP_04412	1	shell	0	1	5
ODDLKH_00060	contig_2	58934	60049	-	AJBGEP_04413	1	shell	0	2	0
ODDLKH_00061	contig_2	60040	60399	-	BEJGEH_04265	1	shell	0	2	1
ODDLKH_00062	contig_2	60460	60582	+	ODDLKH_00062	1	cloud	0	2	0
ODDLKH_00063	contig_2	60563	62110	-	AJBGEP_04415	1	shell	1	1	1
ODDLKH_00064	contig_2	62110	63039	-	BEJGEH_04267	2	persistent	1	3	6
ODDLKH_00065	contig_2	63726	64448	-	BEJGEH_04268	1	shell	1	1	0
ODDLKH_00066	contig_2	64458	65501	-	BEJGEH_04269	1	shell	0	2	0
ODDLKH_00067	contig_2	65489	65698	-	BEJGEH_04270	1	shell	0	2	0
ODDLKH_00068	contig_2	65698	66651	-	AJBGEP_04420	1	shell	0	2	0
ODDLKH_00069	contig_2	66651	69005	-	IKCLMC_01017	1	shell	0	2	0
ODDLKH_00070	contig_2	69190	69507	-	BEJGEH_04273	1	shell	0	2	0
ODDLKH_00071	contig_2	69559	70083	-	BEJGEH_04274	1	shell	0	2	0
ODDLKH_00072	contig_2	70083	71510	-	AJBGEP_04424	1	shell	0	2	0
ODDLKH_00073	contig_2	71500	71697	-	BEJGEH_04276	1	shell	0	2	0
ODDLKH_00074	contig_2	71694	72149	-	AJBGEP_04426	1	shell	0	2	0
ODDLKH_00075	contig_2	72309	72623	-	BEJGEH_04278	1	shell	0	2	0
ODDLKH_00076	contig_2	72636	73208	-	BEJGEH_04279	1	shell	0	2	0
ODDLKH_00077	contig_2	73244	73531	-	BEJGEH_04280	1	shell	0	2	0
ODDLKH_00078	contig_2	74107	74454	+	BEJGEH_04281	1	shell	1	2	0
ODDLKH_00079	contig_2	74587	75936	-	GEGEGB_04361	1	persistent	1	2	0
ODDLKH_00080	contig_2	76281	77930	+	GEGEGB_04362	1	persistent	2	0	0
ODDLKH_00082	contig_2	78371	78616	+	GEGEGB_04364	1	persistent	2	0	0
ODDLKH_00083	contig_2	78680	79318	+	GEGEGB_04365	1	persistent	2	0	0
ODDLKH_00084	contig_2	79315	80052	+	GEGEGB_04366	1	persistent	2	0	0
ODDLKH_00085	contig_2	80052	82148	+	BEJGEH_04288	1	persistent	2	0	0
ODDLKH_00086	contig_2	82291	82701	+	GEGEGB_04368	1	persistent	2	0	1
ODDLKH_00087	contig_2	82867	83757	-	GEGEGB_04369	1	persistent	2	0	1
ODDLKH_00088	contig_2	83772	85316	-	GEGEGB_04370	1	persistent	2	0	0
ODDLKH_00089	contig_2	85448	86638	-	GEGEGB_04371	1	persistent	2	0	0
ODDLKH_00090	contig_2	87000	88109	+	GEGEGB_04372	1	persistent	2	0	0
ODDLKH_00091	contig_2	88198	89556	+	PAPNPA_02752	1	persistent	2	0	0
ODDLKH_00092	contig_2	89720	90637	+	GEGEGB_04374	1	persistent	2	0	0
ODDLKH_00093	contig_2	90818	91315	+	LNHIMF_04260	1	persistent	2	0	0
ODDLKH_00094	contig_2	91329	92201	+	GEGEGB_04376	1	persistent	2	0	0
ODDLKH_00095	contig_2	92300	94720	-	LNHIMF_04262	1	persistent	2	0	0
ODDLKH_00096	contig_2	94891	95259	+	GEGEGB_04378	1	persistent	2	0	0
ODDLKH_00097	contig_2	95368	95976	+	GEGEGB_04379	1	persistent	2	0	0
ODDLKH_00098	contig_2	96155	97480	+	LNHIMF_04265	1	persistent	3	0	0
ODDLKH_00099	contig_2	97462	97590	+	GEGEGB_04381	1	persistent	2	0	0
ODDLKH_00100	contig_2	97609	97821	+	GEGEGB_04382	1	persistent	3	0	0
ODDLKH_00101	contig_2	97920	98435	-	GEGEGB_04383	1	persistent	2	0	0
ODDLKH_00102	contig_2	98682	99992	+	LNHIMF_04269	1	persistent	2	0	1
ODDLKH_00103	contig_2	100080	101078	+	GEGEGB_04385	1	persistent	2	0	1
ODDLKH_00104	contig_2	101246	101488	+	GEGEGB_04386	1	persistent	2	0	0
ODDLKH_00105	contig_2	101662	102645	-	LNHIMF_04331	1	persistent	2	0	0
ODDLKH_00106	contig_2	102710	104125	+	GEGEGB_04388	1	persistent	2	0	0
ODDLKH_00107	contig_2	104157	105236	+	GEGEGB_04389	1	persistent	2	0	0
ODDLKH_00108	contig_2	105422	106615	+	LNHIMF_04334	1	persistent	2	0	0
ODDLKH_00109	contig_2	106802	107515	+	GEGEGB_04391	1	persistent	2	0	0
ODDLKH_00110	contig_2	107644	108060	+	GEGEGB_04392	1	persistent	2	0	0
ODDLKH_00111	contig_2	108063	108419	+	LNHIMF_04337	1	persistent	2	0	0
ODDLKH_00112	contig_2	108420	108758	-	LNHIMF_04338	1	persistent	2	0	0
ODDLKH_00113	contig_2	108745	109188	-	LNHIMF_04339	1	persistent	2	0	0
ODDLKH_00114	contig_2	109332	112157	-	GEGEGB_04396	1	persistent	2	0	0
ODDLKH_00115	contig_2	112405	112935	+	GEGEGB_04397	1	persistent	2	0	0
ODDLKH_00116	contig_2	113976	114608	+	GEGEGB_04398	1	persistent	2	0	0
ODDLKH_00117	contig_2	114605	115993	+	LNHIMF_04343	1	persistent	2	0	0
ODDLKH_00118	contig_2	115983	117302	+	LNHIMF_04344	1	persistent	2	0	0
ODDLKH_00119	contig_2	117299	118576	+	BEJGEH_04322	1	persistent	2	0	0
ODDLKH_00120	contig_2	118593	135272	+	PAPNPA_02781	1	persistent	2	0	0
ODDLKH_00121	contig_2	135312	137378	+	LNHIMF_04348	1	persistent	2	0	0
ODDLKH_00122	contig_2	137656	137937	-	GEGEGB_04405	1	persistent	2	0	0
ODDLKH_00123	contig_2	138500	140101	+	BEJGEH_04326	1	persistent	2	0	0
ODDLKH_00124	contig_2	140089	140412	-	GEGEGB_04407	1	persistent	2	0	0
ODDLKH_00125	contig_2	140499	140957	+	GEGEGB_04408	1	persistent	2	0	0
ODDLKH_00127	contig_2	141250	141918	+	LNHIMF_04354	1	persistent	2	0	0
ODDLKH_00128	contig_2	142265	143614	+	GEGEGB_04411	1	persistent	2	0	0
ODDLKH_00129	contig_2	143764	145410	+	AJBGEP_04481	1	persistent	2	0	0
ODDLKH_00130	contig_2	145505	146392	-	GEGEGB_04413	1	persistent	2	0	0
ODDLKH_00131	contig_2	146496	146906	+	GEGEGB_04414	1	persistent	2	0	0
ODDLKH_00132	contig_2	146899	147588	+	LNHIMF_04359	1	persistent	2	0	0
ODDLKH_00133	contig_2	147627	149276	-	LNHIMF_04360	1	persistent	2	0	0
ODDLKH_00134	contig_2	149273	149587	-	GEGEGB_04417	1	persistent	2	0	0
ODDLKH_00135	contig_2	149833	151791	-	LNHIMF_04362	1	persistent	2	0	0
ODDLKH_00136	contig_2	152223	153659	+	LNHIMF_04363	1	persistent	2	0	0
ODDLKH_00137	contig_2	153771	154337	+	GEGEGB_04420	1	persistent	2	0	0
ODDLKH_00138	contig_2	154334	155005	+	LNHIMF_04365	1	persistent	2	0	0
ODDLKH_00139	contig_2	155002	155958	+	GEGEGB_04422	1	persistent	1	2	0
ODDLKH_00140	contig_2	155951	158173	+	AJBGEP_04492	1	shell	2	0	0
ODDLKH_00141	contig_2	158170	158790	+	GEGEGB_04424	1	persistent	1	2	0
ODDLKH_00142	contig_2	159135	160445	+	LNHIMF_04369	1	persistent	2	0	1
ODDLKH_00143	contig_2	160603	161292	-	BEJGEH_04347	1	persistent	2	0	1
ODDLKH_00144	contig_2	161469	163616	-	LNHIMF_04371	1	persistent	2	0	0
ODDLKH_00145	contig_2	163971	164879	-	GEGEGB_04428	1	persistent	2	0	0
ODDLKH_00146	contig_2	165137	165571	-	GEGEGB_04429	1	persistent	2	0	0
ODDLKH_00147	contig_2	165723	166166	-	GEGEGB_04430	1	persistent	2	0	0
ODDLKH_00148	contig_2	166286	166621	-	GEGEGB_04431	1	persistent	2	0	1
ODDLKH_00149	contig_2	167089	168591	+	BEJGEH_04353	1	persistent	2	0	0
ODDLKH_00151	contig_2	168661	168750	+	GEGEGB_04434	1	persistent	2	0	1
ODDLKH_00152	contig_2	168758	169837	-	GEGEGB_04435	1	persistent	2	0	0
ODDLKH_00153	contig_2	169838	170506	-	LNHIMF_04380	1	persistent	2	0	0
ODDLKH_00154	contig_2	170503	172146	-	GEGEGB_04437	1	persistent	2	0	0
ODDLKH_00155	contig_2	172280	173617	-	GEGEGB_04438	1	persistent	2	0	0
ODDLKH_00156	contig_2	173757	174518	-	LNHIMF_04383	1	persistent	2	0	1
ODDLKH_00157	contig_2	174816	177083	-	GEGEGB_04440	1	persistent	2	0	0
ODDLKH_00158	contig_2	177316	178248	-	GEGEGB_04441	1	persistent	2	0	0
ODDLKH_00159	contig_2	178520	179872	+	LNHIMF_04386	1	persistent	2	0	0
ODDLKH_00160	contig_2	179956	181386	+	LNHIMF_04387	1	persistent	2	0	0
ODDLKH_00161	contig_2	181475	183121	-	GEGEGB_01415	2	persistent	4	0	0
ODDLKH_00162	contig_2	183217	184557	-	LNHIMF_04389	1	persistent	2	0	0
ODDLKH_00163	contig_2	184704	184970	-	GEGEGB_04446	1	persistent	2	0	0
ODDLKH_00164	contig_2	185287	186006	-	BEJGEH_04371	1	persistent	2	0	0
ODDLKH_00165	contig_2	186003	187634	-	LNHIMF_04392	1	persistent	2	0	0
ODDLKH_00166	contig_2	187990	190419	+	LNHIMF_04393	1	persistent	2	0	0
ODDLKH_00167	contig_2	190433	191059	+	LNHIMF_04394	1	persistent	2	0	0
ODDLKH_00168	contig_2	191052	191825	+	LNHIMF_04395	1	persistent	2	0	0
ODDLKH_00169	contig_2	191901	192494	+	LNHIMF_04396	1	persistent	2	0	0
ODDLKH_00170	contig_2	192578	193978	-	LNHIMF_04397	1	persistent	2	0	0
ODDLKH_00171	contig_2	194327	195187	+	GEGEGB_04456	1	persistent	1	0	5
ODDLKH_00173	contig_2	195481	195843	-	AJBGEP_04525	1	cloud	2	0	0
ODDLKH_00174	contig_2	195996	196268	-	GEGEGB_04459	1	persistent	1	0	5
ODDLKH_00175	contig_2	196280	197155	-	GEGEGB_04460	1	persistent	2	2	0
ODDLKH_00176	contig_2	197959	198252	+	GEGEGB_04603	1	persistent	2	1	1
ODDLKH_00177	contig_2	198249	198740	+	ONMMKP_03725	1	persistent	2	0	4
ODDLKH_00178	contig_2	198943	199410	+	ODDLKH_00178	1	cloud	1	0	3
ODDLKH_00179	contig_2	200288	200578	+	LNHIMF_04407	1	cloud	0	0	3
ODDLKH_00180	contig_2	200613	201152	+	LNHIMF_04408	1	cloud	0	0	2
ODDLKH_00181	contig_2	201162	203600	+	PAPNPA_02842	1	cloud	0	0	3
ODDLKH_00182	contig_2	203617	204408	+	ODDLKH_00182	1	cloud	0	0	3
ODDLKH_00183	contig_2	204441	204935	+	LNHIMF_04411	1	cloud	0	0	3
ODDLKH_00184	contig_2	205153	205968	+	PAPNPA_02845	1	cloud	0	0	2
ODDLKH_00185	contig_2	206201	206998	+	LNHIMF_04413	1	cloud	0	0	4
ODDLKH_00186	contig_2	207026	207790	+	LNHIMF_04414	1	cloud	0	0	3
ODDLKH_00187	contig_2	208099	208197	+	LNHIMF_04415	1	cloud	0	0	3
ODDLKH_00188	contig_2	208223	208795	+	LNHIMF_04416	1	cloud	0	0	2
ODDLKH_00189	contig_2	208868	209080	+	LNHIMF_04417	1	cloud	0	0	3
ODDLKH_00190	contig_2	209356	209502	+	LNHIMF_04418	1	cloud	0	0	3
ODDLKH_00191	contig_2	209528	210376	+	LNHIMF_04419	1	cloud	1	0	3
ODDLKH_00192	contig_2	210521	211273	-	LNHIMF_04420	1	persistent	2	1	4
ODDLKH_00194	contig_2	212175	212750	-	LNHIMF_04422	1	persistent	2	0	3
ODDLKH_00195	contig_2	212787	214490	-	LNHIMF_04423	1	persistent	2	0	0
ODDLKH_00196	contig_2	214466	214813	-	GEGEGB_04621	1	persistent	2	0	0
ODDLKH_00197	contig_2	214934	216235	-	LNHIMF_04425	1	persistent	2	0	0
ODDLKH_00198	contig_2	216350	217786	-	GEGEGB_04623	1	persistent	2	0	0
ODDLKH_00199	contig_2	218088	218603	+	LNHIMF_04427	1	persistent	2	0	0
ODDLKH_00200	contig_2	218662	219924	-	LNHIMF_04428	1	persistent	2	0	0
ODDLKH_00201	contig_2	220179	220472	+	GEGEGB_04626	1	persistent	2	0	0
ODDLKH_00202	contig_2	220516	222162	+	GEGEGB_04627	1	persistent	2	0	0
ODDLKH_00203	contig_2	222406	222759	+	GEGEGB_04628	1	persistent	2	0	0
ODDLKH_00204	contig_2	222807	223664	-	LNHIMF_04432	1	persistent	2	0	0
ODDLKH_00205	contig_2	223946	224974	-	BEJGEH_04410	1	persistent	2	0	0
ODDLKH_00206	contig_2	225015	225581	+	GEGEGB_04631	1	persistent	2	1	0
ODDLKH_00207	contig_2	225603	225776	+	GEGEGB_04632	1	shell	2	0	0
ODDLKH_00208	contig_2	226061	226648	-	LNHIMF_04435	1	persistent	2	1	0
ODDLKH_00209	contig_2	226905	227222	+	GEGEGB_04634	1	persistent	2	0	0
ODDLKH_00210	contig_2	227239	227772	-	LNHIMF_04437	1	persistent	2	0	0
ODDLKH_00211	contig_2	227884	228243	-	GEGEGB_04636	1	persistent	2	0	0
ODDLKH_00212	contig_2	228254	228649	-	GEGEGB_04637	1	persistent	2	0	0
ODDLKH_00213	contig_2	228660	229394	-	GEGEGB_04638	1	persistent	2	0	0
ODDLKH_00214	contig_2	229387	231177	-	GEGEGB_04639	1	persistent	2	0	0
ODDLKH_00215	contig_2	231500	232477	+	LNHIMF_04442	1	persistent	2	0	0
ODDLKH_00216	contig_2	232703	234205	+	GEGEGB_04641	1	persistent	2	2	0
ODDLKH_00217	contig_2	234213	234590	+	GEGEGB_04642	1	shell	2	0	0
ODDLKH_00218	contig_2	234727	238053	-	GEGEGB_04643	1	persistent	2	2	0
ODDLKH_00219	contig_2	238072	239040	-	LNHIMF_04445	1	persistent	2	0	0
ODDLKH_00220	contig_2	239132	240184	-	GEGEGB_04645	1	persistent	2	0	0
ODDLKH_00221	contig_2	240291	240836	+	GEGEGB_04646	1	persistent	2	0	0
ODDLKH_00222	contig_2	240898	241638	-	LNHIMF_04448	1	persistent	2	0	0
ODDLKH_00226	contig_2	242723	243862	-	LNHIMF_04451	1	persistent	2	0	0
ODDLKH_00227	contig_2	243864	245408	+	LNHIMF_04452	1	persistent	2	0	0
ODDLKH_00228	contig_2	245380	245841	+	GEGEGB_04652	1	persistent	2	0	0
ODDLKH_00229	contig_2	245858	247177	+	GEGEGB_04653	1	persistent	2	0	0
ODDLKH_00230	contig_2	247187	249043	+	GEGEGB_04654	1	persistent	2	0	0
ODDLKH_00231	contig_2	249036	249986	+	LNHIMF_04456	1	persistent	2	0	0
ODDLKH_00232	contig_2	250069	250377	+	GEGEGB_04656	1	persistent	2	0	0
ODDLKH_00233	contig_2	250449	251729	+	LNHIMF_04458	1	persistent	2	0	0
ODDLKH_00234	contig_2	251944	253203	+	LNHIMF_04459	1	persistent	2	0	0
ODDLKH_00235	contig_2	253206	254210	+	GEGEGB_04659	1	persistent	2	0	0
ODDLKH_00236	contig_2	254288	254485	+	GEGEGB_04660	1	persistent	2	0	1
ODDLKH_00237	contig_2	254588	255886	+	GEGEGB_04661	1	persistent	2	0	0
ODDLKH_00238	contig_2	256093	256518	+	LNHIMF_04463	1	persistent	2	0	0
ODDLKH_00239	contig_2	256556	258994	+	GEGEGB_04663	1	persistent	2	0	0
ODDLKH_00240	contig_2	259085	259816	+	LNHIMF_04465	1	persistent	2	0	0
ODDLKH_00241	contig_2	259949	260353	+	LNHIMF_04466	1	persistent	2	0	0
ODDLKH_00242	contig_2	260368	261066	+	BEJGEH_04447	1	persistent	2	0	1
ODDLKH_00243	contig_2	261066	262136	+	AJBGEP_04583	1	persistent	2	0	0
ODDLKH_00244	contig_2	262133	262792	+	GEGEGB_04668	1	persistent	2	0	1
ODDLKH_00245	contig_2	262810	263208	+	GEGEGB_04669	1	persistent	2	0	0
ODDLKH_00246	contig_2	263218	263856	+	BEJGEH_04451	1	persistent	2	0	0
ODDLKH_00247	contig_2	263859	265022	+	GEGEGB_04671	1	persistent	2	0	0
ODDLKH_00248	contig_2	265107	266729	+	LNHIMF_04473	1	persistent	2	0	0
ODDLKH_00249	contig_2	266774	267049	-	GEGEGB_04673	1	persistent	2	0	0
ODDLKH_00250	contig_2	267180	267482	-	LNHIMF_04475	1	persistent	2	0	0
ODDLKH_00251	contig_2	267693	268442	+	GEGEGB_04675	1	persistent	2	0	0
ODDLKH_00252	contig_2	268439	269194	-	GEGEGB_04676	1	persistent	2	0	0
ODDLKH_00253	contig_2	269299	270363	-	GEGEGB_04677	1	persistent	2	0	0
ODDLKH_00254	contig_2	270726	272123	+	LNHIMF_04479	1	persistent	2	0	1
ODDLKH_00255	contig_2	272139	272444	+	BEJGEH_04460	1	persistent	2	0	0
ODDLKH_00256	contig_2	272454	272918	+	LNHIMF_04481	1	persistent	2	0	1
ODDLKH_00257	contig_2	272932	273582	+	LNHIMF_04482	1	persistent	2	0	0
ODDLKH_00258	contig_2	273592	274446	+	LNHIMF_04483	1	persistent	2	0	0
ODDLKH_00259	contig_2	274446	275132	+	PAPNPA_02919	1	persistent	2	0	1
ODDLKH_00260	contig_2	275261	275536	-	AJBGEP_04600	1	persistent	2	0	0
ODDLKH_00261	contig_2	276007	276402	+	GEGEGB_04685	1	persistent	2	0	1
ODDLKH_00262	contig_2	276409	276723	+	GEGEGB_04686	1	persistent	2	0	0
ODDLKH_00263	contig_2	276728	276955	+	GEGEGB_04687	1	persistent	2	0	0
ODDLKH_00264	contig_2	276997	277446	+	GEGEGB_04688	1	persistent	2	0	0
ODDLKH_00265	contig_2	277594	278520	+	LNHIMF_04491	1	persistent	2	0	0
ODDLKH_00266	contig_2	278570	279205	-	LNHIMF_04492	1	persistent	2	0	0
ODDLKH_00267	contig_2	279425	280045	+	GEGEGB_04691	1	persistent	2	0	0
ODDLKH_00268	contig_2	280341	281750	+	LNHIMF_04494	1	persistent	2	0	1
ODDLKH_00269	contig_2	281862	282524	-	LNHIMF_04495	1	persistent	2	0	1
ODDLKH_00270	contig_2	282627	283592	-	LNHIMF_04496	1	persistent	2	0	0
ODDLKH_00271	contig_2	283673	284521	-	LNHIMF_04497	1	persistent	2	0	0
ODDLKH_00272	contig_2	284609	284995	+	GEGEGB_04698	1	persistent	2	0	0
ODDLKH_00273	contig_2	285053	286996	-	BEJGEH_04479	1	persistent	2	0	0
ODDLKH_00274	contig_2	287264	288004	+	GEGEGB_04700	1	persistent	2	0	0
ODDLKH_00275	contig_2	287994	288551	-	GEGEGB_04701	1	persistent	2	0	0
ODDLKH_00276	contig_2	288878	289084	+	GEGEGB_04702	1	persistent	2	1	0
ODDLKH_00277	contig_2	289169	290512	-	GEGEGB_04706	1	persistent	2	0	1
ODDLKH_00279	contig_2	290695	291333	-	GEGEGB_04708	1	persistent	2	0	0
ODDLKH_00280	contig_2	291546	293279	+	GEGEGB_04709	1	persistent	2	0	0
ODDLKH_00281	contig_2	293276	297055	+	LNHIMF_04507	1	persistent	2	0	0
ODDLKH_00282	contig_2	297058	297402	+	GEGEGB_04711	1	persistent	2	0	0
ODDLKH_00283	contig_2	297457	298665	-	LNHIMF_04509	1	persistent	2	0	0
ODDLKH_00284	contig_2	298662	299822	-	LNHIMF_04510	1	persistent	2	0	0
ODDLKH_00285	contig_2	300235	300765	-	GEGEGB_04714	1	persistent	2	0	0
ODDLKH_00286	contig_2	300992	301990	-	LNHIMF_04512	1	persistent	2	0	0
ODDLKH_00287	contig_2	302165	303544	+	BEJGEH_04493	1	persistent	2	1	0
ODDLKH_00288	contig_2	303632	303856	-	BEJGEH_04494	1	shell	1	1	0
ODDLKH_00289	contig_2	304036	304869	+	BEJGEH_04495	1	shell	0	2	0
ODDLKH_00290	contig_2	304920	306353	-	BEJGEH_04496	1	shell	0	2	1
ODDLKH_00291	contig_2	306812	308248	+	BEJGEH_04497	1	shell	0	2	1
ODDLKH_00292	contig_2	308601	309410	-	BEJGEH_04498	1	shell	0	2	0
ODDLKH_00293	contig_2	309435	310940	-	BEJGEH_04499	1	shell	0	2	0
ODDLKH_00294	contig_2	311330	312205	+	BEJGEH_04500	1	shell	0	2	0
ODDLKH_00295	contig_2	312480	313385	+	BEJGEH_04501	1	shell	0	2	0
ODDLKH_00296	contig_2	313404	314414	+	BEJGEH_04502	1	shell	0	2	0
ODDLKH_00297	contig_2	314511	315854	+	BEJGEH_04503	1	shell	0	2	0
ODDLKH_00298	contig_2	315855	316688	+	BEJGEH_04504	1	shell	0	2	0
ODDLKH_00299	contig_2	316685	317851	-	BEJGEH_04505	1	shell	0	2	0
ODDLKH_00300	contig_2	317912	319843	-	BEJGEH_04506	1	shell	0	2	0
ODDLKH_00301	contig_2	320266	322206	+	BEJGEH_04507	1	shell	0	2	0
ODDLKH_00302	contig_2	322387	323409	+	BEJGEH_04508	1	shell	0	2	0
ODDLKH_00303	contig_2	323482	324708	+	BEJGEH_04509	1	shell	0	2	0
ODDLKH_00304	contig_2	324869	325684	+	BEJGEH_04510	1	shell	0	2	0
ODDLKH_00305	contig_2	325737	326621	+	BEJGEH_04511	1	shell	1	1	0
ODDLKH_00306	contig_2	326677	327228	-	GEGEGB_04717	1	persistent	2	1	0
ODDLKH_00307	contig_2	327324	328676	+	GEGEGB_04718	1	persistent	2	0	0
ODDLKH_00308	contig_2	328775	329161	+	GEGEGB_04719	1	persistent	2	0	0
ODDLKH_00309	contig_2	329448	329777	+	GEGEGB_04720	1	persistent	2	0	0
ODDLKH_00310	contig_2	329788	330150	+	GEGEGB_04721	1	persistent	2	0	0
ODDLKH_00311	contig_2	330150	330452	+	GEGEGB_04722	1	persistent	2	0	0
ODDLKH_00312	contig_2	330475	331251	+	GEGEGB_04723	1	persistent	2	0	0
ODDLKH_00313	contig_2	331263	331907	+	GEGEGB_04724	1	persistent	2	0	0
ODDLKH_00314	contig_2	331966	333099	+	GEGEGB_04725	1	persistent	2	0	0
ODDLKH_00315	contig_2	333083	334201	+	GEGEGB_04726	1	persistent	2	0	0
ODDLKH_00316	contig_2	334198	334938	+	LNHIMF_04524	1	persistent	2	0	0
ODDLKH_00317	contig_2	334955	336868	+	LNHIMF_04525	1	persistent	2	0	1
ODDLKH_00318	contig_2	336946	337188	+	GEGEGB_04729	1	persistent	2	0	0
ODDLKH_00319	contig_2	337178	337462	+	GEGEGB_04730	1	persistent	2	0	0
ODDLKH_00320	contig_2	337466	337930	-	GEGEGB_04731	1	persistent	2	0	1
ODDLKH_00321	contig_2	338147	340285	-	LNHIMF_04529	1	persistent	2	0	0
ODDLKH_00322	contig_2	340694	342346	-	LNHIMF_04530	1	persistent	2	0	0
ODDLKH_00323	contig_2	342396	343814	-	LNHIMF_04531	1	persistent	2	0	0
ODDLKH_00324	contig_2	343952	344899	-	LNHIMF_04532	1	persistent	2	0	0
ODDLKH_00325	contig_2	345089	345142	+	GEGEGB_04737	1	persistent	2	0	0
ODDLKH_00326	contig_2	345283	347991	+	GEGEGB_04738	1	persistent	3	0	0
ODDLKH_00327	contig_2	348107	348553	-	LNHIMF_04535	1	persistent	2	0	0
