gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
IKCLMC_00076	contig_42	10410	11153	+	LNHIMF_00681	4	shell	0	2	0
IKCLMC_00077	contig_42	11204	11599	+	LNHIMF_00682	4	shell	0	2	0
IKCLMC_00078	contig_42	11620	11934	+	LNHIMF_00683	4	shell	0	2	0
IKCLMC_00079	contig_42	11906	15001	+	LNHIMF_00684	4	shell	0	4	0
IKCLMC_00080	contig_42	15004	15333	+	LNHIMF_00685	4	shell	0	2	0
IKCLMC_00081	contig_42	15343	16041	+	AJBGEP_01299	4	shell	0	2	1
IKCLMC_00082	contig_42	16033	16638	-	LNHIMF_00687	4	cloud	0	2	0
IKCLMC_00083	contig_42	16683	17330	+	AJBGEP_01301	4	shell	0	2	2
IKCLMC_00084	contig_42	17344	17679	-	IKCLMC_00084	3	cloud	0	1	0
IKCLMC_00085	contig_43	83	493	+	LNHIMF_02203	2	shell	0	1	3
IKCLMC_00086	contig_43	536	775	+	GEGEGB_02035	2	shell	0	2	3
IKCLMC_00087	contig_43	816	1100	+	AJBGEP_02832	1	cloud	0	1	1
IKCLMC_00088	contig_43	1078	2307	-	AJBGEP_02833	1	cloud	0	0	2
IKCLMC_00090	contig_43	2506	2553	-	AJBGEP_02835	1	cloud	1	0	1
IKCLMC_00091	contig_43	2804	3283	-	GEGEGB_00296	1	persistent	2	0	1
IKCLMC_00092	contig_43	3280	4236	-	LNHIMF_02727	1	persistent	2	0	0
IKCLMC_00093	contig_43	4236	4886	-	LNHIMF_02728	1	persistent	2	0	0
IKCLMC_00094	contig_43	4918	5493	-	GEGEGB_00292	1	persistent	2	0	0
IKCLMC_00095	contig_43	5918	7540	+	LNHIMF_02730	1	persistent	2	0	0
IKCLMC_00096	contig_43	7525	8262	-	LNHIMF_02731	1	persistent	2	0	0
IKCLMC_00097	contig_43	8392	9726	+	LNHIMF_02732	1	persistent	2	0	1
IKCLMC_00098	contig_43	9744	10643	-	LNHIMF_02733	1	persistent	2	0	0
IKCLMC_00099	contig_43	10746	11333	+	GEGEGB_00287	1	persistent	2	0	1
IKCLMC_00100	contig_43	11395	11778	-	GEGEGB_00286	1	persistent	2	0	0
IKCLMC_00101	contig_43	12097	12786	+	GEGEGB_00285	1	persistent	2	0	0
IKCLMC_00102	contig_43	12902	13939	-	GEGEGB_00284	1	persistent	2	0	0
IKCLMC_00103	contig_43	14143	14562	+	LNHIMF_02738	1	persistent	2	0	0
IKCLMC_00104	contig_43	14635	15315	+	LNHIMF_02739	1	persistent	2	0	0
IKCLMC_00105	contig_43	15369	18029	+	LNHIMF_02740	1	persistent	2	0	1
IKCLMC_00106	contig_43	18119	18160	+	GEGEGB_00280	1	persistent	2	0	0
IKCLMC_00107	contig_43	18144	19499	+	GEGEGB_00279	1	persistent	2	0	1
IKCLMC_00108	contig_43	19544	19867	+	GEGEGB_00278	1	persistent	2	0	0
IKCLMC_00109	contig_43	19864	21165	-	LNHIMF_02744	1	persistent	2	0	0
IKCLMC_00110	contig_43	21269	21724	-	LNHIMF_02745	1	persistent	3	0	1
IKCLMC_00111	contig_44	175	369	+	GEGEGB_04294	1	persistent	1	1	0
IKCLMC_00112	contig_44	442	918	+	LNHIMF_03496	1	persistent	2	0	0
IKCLMC_00113	contig_44	915	1382	-	GEGEGB_04296	1	persistent	1	1	0
IKCLMC_00114	contig_44	1762	2073	+	GEGEGB_04297	1	shell	1	1	0
IKCLMC_00115	contig_44	2106	2735	+	GEGEGB_04298	1	shell	0	2	0
IKCLMC_00116	contig_44	2746	3351	+	GEGEGB_04299	1	shell	0	2	0
IKCLMC_00117	contig_44	3348	3650	+	GEGEGB_04300	1	shell	0	2	1
IKCLMC_00118	contig_44	3668	4489	+	GEGEGB_04301	1	shell	0	2	0
IKCLMC_00119	contig_44	4506	4784	+	GEGEGB_04302	1	shell	0	2	0
IKCLMC_00120	contig_44	4799	5131	+	GEGEGB_04303	1	shell	0	2	0
IKCLMC_00121	contig_44	5149	5850	+	GEGEGB_04304	1	shell	0	2	0
IKCLMC_00122	contig_44	5863	6273	+	GEGEGB_04305	1	shell	0	2	0
IKCLMC_00123	contig_44	6273	6464	+	GEGEGB_04306	1	shell	0	2	0
IKCLMC_00124	contig_44	6464	6718	+	GEGEGB_04307	1	shell	0	2	0
IKCLMC_00125	contig_44	6882	7253	+	GEGEGB_04308	1	shell	0	2	0
IKCLMC_00126	contig_44	7264	7578	+	GEGEGB_04309	1	shell	0	2	0
IKCLMC_00127	contig_44	7593	8132	+	GEGEGB_04310	1	shell	0	2	0
IKCLMC_00128	contig_44	8147	8452	+	GEGEGB_04311	1	shell	0	2	0
IKCLMC_00129	contig_44	8486	8878	+	GEGEGB_04312	1	shell	0	2	0
IKCLMC_00130	contig_44	8891	9424	+	GEGEGB_04313	1	shell	0	2	0
IKCLMC_00131	contig_44	9434	9787	+	GEGEGB_04314	1	shell	0	2	1
IKCLMC_00132	contig_44	9802	10305	+	GEGEGB_04315	1	shell	0	2	0
IKCLMC_00133	contig_44	10309	10488	+	GEGEGB_04316	1	shell	0	2	0
IKCLMC_00134	contig_44	10492	10926	+	GEGEGB_04317	1	shell	0	2	0
IKCLMC_00135	contig_44	10934	12265	+	LNHIMF_03473	1	shell	0	2	0
IKCLMC_00136	contig_44	12297	12413	+	GEGEGB_04319	1	shell	0	2	0
IKCLMC_00137	contig_44	12560	12916	+	LNHIMF_03471	1	shell	0	3	0
IKCLMC_00138	contig_44	12933	13322	+	BEJGEH_03447	1	shell	0	2	0
IKCLMC_00139	contig_44	13356	13976	+	LNHIMF_03469	1	shell	1	2	0
IKCLMC_00140	contig_44	14002	14991	+	GEGEGB_04323	1	persistent	1	1	0
IKCLMC_00141	contig_44	15032	15415	+	GEGEGB_04324	1	persistent	2	0	0
IKCLMC_00142	contig_44	15523	15891	+	LNHIMF_03466	1	persistent	2	0	0
IKCLMC_00143	contig_44	15902	16327	+	LNHIMF_03465	1	persistent	2	0	0
IKCLMC_00144	contig_44	16385	16654	+	GEGEGB_04327	1	persistent	2	0	0
IKCLMC_00145	contig_44	16590	17003	-	GEGEGB_04328	1	persistent	2	0	0
IKCLMC_00146	contig_44	17145	18521	-	GEGEGB_04329	1	persistent	2	0	0
IKCLMC_00147	contig_44	18543	19832	-	LNHIMF_03461	1	persistent	2	0	0
IKCLMC_00148	contig_44	19884	20831	-	GEGEGB_04331	1	persistent	2	0	0
IKCLMC_00149	contig_44	20847	21356	-	GEGEGB_04332	1	persistent	2	0	0
IKCLMC_00150	contig_44	21488	22612	+	LNHIMF_03458	1	persistent	2	0	0
IKCLMC_00151	contig_44	22584	23057	+	GEGEGB_04334	1	persistent	2	0	0
IKCLMC_00152	contig_44	23084	23626	+	LNHIMF_03456	1	persistent	2	0	0
IKCLMC_00153	contig_44	23631	24203	+	LNHIMF_03455	1	persistent	2	0	0
IKCLMC_00154	contig_44	24205	25026	+	LNHIMF_03454	1	persistent	2	0	0
IKCLMC_00155	contig_44	25023	25280	+	LNHIMF_03453	2	persistent	2	0	0
IKCLMC_00156	contig_44	25256	25684	-	GEGEGB_04339	3	persistent	3	0	0
IKCLMC_00157	contig_45	886	1455	+	IKCLMC_00157	1	cloud	0	0	1
IKCLMC_00158	contig_45	1614	1865	+	IKCLMC_00158	1	cloud	0	0	2
IKCLMC_00159	contig_45	1862	2305	+	IKCLMC_00159	1	cloud	0	0	2
IKCLMC_00160	contig_45	2289	2894	+	IKCLMC_00160	1	cloud	0	0	2
IKCLMC_00161	contig_45	2896	4827	+	IKCLMC_00161	1	cloud	0	0	2
IKCLMC_00162	contig_45	4824	5183	+	IKCLMC_00162	1	cloud	0	0	2
IKCLMC_00163	contig_45	5196	8192	+	IKCLMC_00163	1	cloud	0	0	2
IKCLMC_00164	contig_45	8179	8472	+	IKCLMC_00164	1	cloud	0	0	2
IKCLMC_00165	contig_45	8502	9038	-	IKCLMC_00165	1	cloud	0	0	2
IKCLMC_00166	contig_45	9215	9769	+	IKCLMC_00166	1	cloud	0	0	2
IKCLMC_00167	contig_45	9766	10020	+	IKCLMC_00167	1	cloud	0	0	2
IKCLMC_00168	contig_45	9998	10528	-	IKCLMC_00168	1	cloud	0	0	2
IKCLMC_00169	contig_45	10525	11532	-	IKCLMC_00169	1	cloud	0	0	2
IKCLMC_00170	contig_45	11673	12689	-	IKCLMC_00170	1	cloud	0	0	2
IKCLMC_00171	contig_45	12682	14352	-	IKCLMC_00171	1	cloud	0	0	2
IKCLMC_00172	contig_45	14470	16686	+	IKCLMC_00172	1	cloud	0	0	2
IKCLMC_00173	contig_45	16628	21229	+	IKCLMC_00173	1	cloud	0	0	2
IKCLMC_00174	contig_45	21263	21703	+	IKCLMC_00174	1	cloud	0	0	2
IKCLMC_00175	contig_45	22051	22203	+	IKCLMC_00175	1	cloud	0	0	2
IKCLMC_00176	contig_45	22291	22452	+	IKCLMC_00176	1	cloud	0	0	2
IKCLMC_00177	contig_45	22453	22698	+	IKCLMC_00177	1	cloud	0	0	2
IKCLMC_00178	contig_45	22702	23229	+	IKCLMC_00178	1	cloud	0	0	2
IKCLMC_00179	contig_45	23368	23523	+	IKCLMC_00179	1	cloud	0	0	2
IKCLMC_00180	contig_45	23483	24094	+	IKCLMC_00180	1	cloud	0	0	2
IKCLMC_00181	contig_45	24091	24651	+	IKCLMC_00181	1	cloud	0	0	2
IKCLMC_00182	contig_45	24648	25307	+	IKCLMC_00182	1	cloud	0	0	2
IKCLMC_00183	contig_45	25312	26025	+	IKCLMC_00183	1	cloud	0	0	2
IKCLMC_00184	contig_45	26104	26322	+	IKCLMC_00184	1	cloud	0	0	2
IKCLMC_00185	contig_45	26325	27587	+	IKCLMC_00185	1	cloud	0	0	2
IKCLMC_00186	contig_45	27754	27894	+	IKCLMC_00186	1	cloud	0	0	2
IKCLMC_00187	contig_45	27899	28171	+	IKCLMC_00187	1	cloud	0	0	1
IKCLMC_00188	contig_46	1	423	+	HFCAGB_01360	1	cloud	0	0	2
IKCLMC_00189	contig_46	438	833	+	HFCAGB_01361	2	cloud	0	0	4
IKCLMC_00190	contig_46	1120	2250	-	HFCAGB_01362	1	cloud	0	0	3
IKCLMC_00191	contig_46	2647	4626	+	HFCAGB_01363	1	cloud	0	0	3
IKCLMC_00192	contig_46	5258	5563	+	HFCAGB_01364	2	cloud	0	1	3
IKCLMC_00193	contig_46	5626	6228	+	GEGEGB_02015	2	shell	0	2	2
IKCLMC_00194	contig_46	6228	6434	+	GEGEGB_02014	2	shell	0	2	1
IKCLMC_00195	contig_46	6437	7078	+	IKCLMC_00195	1	cloud	0	3	0
IKCLMC_00196	contig_46	7211	8008	+	HFCAGB_01071	1	shell	0	3	4
IKCLMC_00197	contig_46	8141	8614	-	AJBGEP_01023	2	shell	0	3	4
IKCLMC_00198	contig_46	9203	9391	+	AJBGEP_01272	2	cloud	0	2	7
IKCLMC_00200	contig_46	9545	9763	+	AJBGEP_01274	3	cloud	0	0	3
IKCLMC_00201	contig_46	9775	10314	-	AJBGEP_01275	3	cloud	0	0	3
IKCLMC_00202	contig_46	10492	10707	+	IKCLMC_00202	1	cloud	0	0	2
IKCLMC_00203	contig_46	10685	11173	+	IKCLMC_00203	1	cloud	0	0	4
IKCLMC_00204	contig_46	11158	11661	+	OEKLIE_01492	2	cloud	0	1	6
IKCLMC_00205	contig_46	11850	12251	-	AJBGEP_01280	2	shell	0	2	2
IKCLMC_00206	contig_46	12537	13082	+	AJBGEP_01281	4	shell	0	2	0
IKCLMC_00207	contig_46	13054	14985	+	AJBGEP_01282	4	shell	0	2	0
IKCLMC_00208	contig_46	14969	15172	+	AJBGEP_01283	4	shell	0	2	0
IKCLMC_00209	contig_46	15130	16749	+	AJBGEP_01284	5	shell	0	2	0
IKCLMC_00210	contig_46	16739	18235	+	AJBGEP_01285	4	shell	0	2	0
IKCLMC_00211	contig_46	18248	18595	+	AJBGEP_01286	4	shell	0	2	0
IKCLMC_00212	contig_46	18650	19579	+	AJBGEP_01287	4	shell	0	2	1
IKCLMC_00213	contig_46	19735	20094	+	ODDLKH_01689	4	shell	0	2	1
IKCLMC_00214	contig_46	20105	20488	+	AJBGEP_01290	4	shell	0	2	0
IKCLMC_00215	contig_46	20516	21094	+	AJBGEP_01291	4	shell	0	3	1
IKCLMC_00216	contig_46	21300	22067	+	IKCLMC_00216	1	cloud	0	2	0
IKCLMC_00217	contig_46	22381	22782	+	LNHIMF_00680	4	shell	0	3	2
IKCLMC_00218	contig_46	22793	23536	+	LNHIMF_00681	4	shell	0	2	0
IKCLMC_00219	contig_46	23587	23982	+	LNHIMF_00682	4	shell	0	2	0
IKCLMC_00220	contig_46	24003	24317	+	LNHIMF_00683	4	shell	0	2	0
IKCLMC_00221	contig_46	24289	27384	+	LNHIMF_00684	4	shell	0	4	0
IKCLMC_00222	contig_46	27387	27716	+	LNHIMF_00685	4	shell	0	2	0
IKCLMC_00223	contig_46	27726	28424	+	AJBGEP_01299	4	shell	0	2	1
IKCLMC_00224	contig_46	28416	29021	-	LNHIMF_00687	4	cloud	0	2	0
IKCLMC_00225	contig_46	29066	29713	+	AJBGEP_01301	4	shell	0	2	2
IKCLMC_00226	contig_46	29727	30062	-	IKCLMC_00084	3	cloud	0	1	0
IKCLMC_00227	contig_47	315	1904	+	BEJGEH_04235	1	persistent	3	0	0
IKCLMC_00228	contig_47	1916	3205	+	GEGEGB_03642	1	persistent	2	0	0
IKCLMC_00229	contig_47	3202	4527	-	LNHIMF_04220	1	persistent	2	0	0
IKCLMC_00230	contig_47	4533	5996	-	BEJGEH_04232	1	persistent	2	0	0
IKCLMC_00231	contig_47	6184	6639	+	GEGEGB_03645	1	persistent	2	0	0
IKCLMC_00232	contig_47	6681	7373	-	GEGEGB_03646	1	persistent	2	0	0
IKCLMC_00233	contig_47	7385	7657	-	GEGEGB_03647	1	persistent	2	0	0
IKCLMC_00234	contig_47	7844	8434	-	GEGEGB_03648	1	persistent	2	0	0
IKCLMC_00235	contig_47	8476	9147	-	GEGEGB_03649	1	persistent	2	0	0
IKCLMC_00236	contig_47	9157	10221	-	GEGEGB_03650	1	persistent	2	0	0
IKCLMC_00237	contig_47	10262	11035	-	LNHIMF_04212	1	persistent	2	0	0
IKCLMC_00238	contig_47	11128	11616	+	LNHIMF_04211	1	persistent	2	0	0
IKCLMC_00239	contig_47	11980	13875	+	LNHIMF_04210	1	persistent	2	0	0
IKCLMC_00240	contig_47	13875	14510	+	LNHIMF_04209	1	persistent	2	0	0
IKCLMC_00241	contig_47	14503	15261	+	LNHIMF_04208	1	persistent	3	0	0
IKCLMC_00242	contig_47	15242	15442	+	ODDLKH_00019	1	persistent	2	0	0
IKCLMC_00243	contig_47	15444	16214	+	LNHIMF_04206	1	persistent	3	0	0
IKCLMC_00244	contig_47	16211	17344	+	LNHIMF_04205	1	persistent	1	2	2
IKCLMC_00245	contig_47	18004	18141	+	GEGEGB_03659	1	shell	2	2	1
IKCLMC_00246	contig_47	18095	18439	+	ODDLKH_00015	1	shell	2	2	0
IKCLMC_00247	contig_47	18441	18722	-	LNHIMF_04203	1	persistent	1	2	1
IKCLMC_00248	contig_47	18809	23032	-	GEGEGB_03661	1	persistent	2	1	1
IKCLMC_00249	contig_47	23109	27137	-	GEGEGB_03662	1	persistent	2	0	0
IKCLMC_00251	contig_47	27455	27820	-	GEGEGB_03664	1	persistent	2	0	0
IKCLMC_00252	contig_47	27887	28384	-	GEGEGB_03665	1	persistent	2	0	0
IKCLMC_00253	contig_47	28804	29508	-	GEGEGB_03666	1	persistent	2	0	0
IKCLMC_00254	contig_47	29512	29940	-	GEGEGB_03667	1	persistent	2	0	0
IKCLMC_00255	contig_47	30098	30643	-	GEGEGB_03668	1	persistent	1	1	0
IKCLMC_00256	contig_47	30645	31028	-	GEGEGB_03669	1	shell	1	1	0
IKCLMC_00257	contig_48	1258	1560	+	IKCLMC_00257	1	cloud	0	0	1
IKCLMC_00258	contig_48	1615	1833	+	IKCLMC_00258	1	cloud	0	0	2
IKCLMC_00260	contig_48	2251	2538	-	LNHIMF_02200	1	cloud	0	0	7
IKCLMC_00261	contig_48	2623	2781	-	LNHIMF_02199	1	cloud	0	0	4
IKCLMC_00262	contig_48	3238	3900	-	IKCLMC_00262	1	cloud	0	0	2
IKCLMC_00263	contig_48	3900	4286	-	IKCLMC_00263	1	cloud	0	0	2
IKCLMC_00264	contig_48	4279	5118	-	IKCLMC_00264	1	cloud	0	0	2
IKCLMC_00265	contig_48	5177	5572	-	IKCLMC_00265	1	cloud	0	0	2
IKCLMC_00266	contig_48	5672	5914	+	IKCLMC_00266	1	cloud	0	1	1
IKCLMC_00267	contig_48	5928	6248	+	GEGEGB_02026	1	shell	0	1	10
IKCLMC_00268	contig_48	6340	7224	+	IKCLMC_00268	1	cloud	0	1	1
IKCLMC_00269	contig_48	7221	7916	+	AJBGEP_02818	1	cloud	0	0	4
IKCLMC_00270	contig_48	7930	8628	+	IKCLMC_00270	1	cloud	0	0	2
IKCLMC_00271	contig_48	8736	9368	+	IKCLMC_00271	1	cloud	0	1	2
IKCLMC_00272	contig_48	9611	9844	+	GEGEGB_02016	1	shell	0	2	9
IKCLMC_00273	contig_48	10244	10846	+	GEGEGB_02015	2	shell	0	2	2
IKCLMC_00274	contig_48	10846	11052	+	GEGEGB_02014	2	shell	0	2	1
IKCLMC_00275	contig_48	11055	11666	+	GEGEGB_02013	1	shell	0	3	0
IKCLMC_00276	contig_48	11663	11803	+	LNHIMF_02186	1	shell	0	2	2
IKCLMC_00277	contig_48	11800	12477	+	AJBGEP_02810	1	shell	0	2	3
IKCLMC_00281	contig_48	12750	13313	+	AJBGEP_02806	1	cloud	0	1	1
IKCLMC_00284	contig_48	13820	14008	+	AJBGEP_02803	1	cloud	0	1	1
IKCLMC_00286	contig_48	14223	14696	-	AJBGEP_01023	2	shell	0	3	4
IKCLMC_00287	contig_48	15179	15514	+	HFCAGB_01372	1	shell	0	2	0
IKCLMC_00288	contig_48	15498	15950	+	HFCAGB_01373	1	shell	0	2	1
IKCLMC_00289	contig_48	15947	16420	+	ODDLKH_01680	1	shell	0	2	2
IKCLMC_00290	contig_48	16656	17057	-	AJBGEP_01280	2	shell	0	2	2
IKCLMC_00291	contig_48	17344	17889	+	AJBGEP_01281	4	shell	0	2	0
IKCLMC_00292	contig_48	17861	19792	+	AJBGEP_01282	4	shell	0	2	0
IKCLMC_00293	contig_48	19776	19979	+	AJBGEP_01283	4	shell	0	2	0
IKCLMC_00294	contig_48	19937	20944	+	AJBGEP_01284	5	shell	0	2	0
IKCLMC_00295	contig_48	20887	21555	+	AJBGEP_01284	5	shell	0	2	0
IKCLMC_00296	contig_48	21545	22453	+	AJBGEP_01285	4	shell	0	2	0
IKCLMC_00298	contig_48	23052	23399	+	AJBGEP_01286	4	shell	0	2	0
IKCLMC_00299	contig_48	23454	24482	+	AJBGEP_01287	4	shell	0	2	1
IKCLMC_00300	contig_48	24540	24899	+	ODDLKH_01689	4	shell	0	2	1
IKCLMC_00301	contig_48	24910	25293	+	AJBGEP_01290	4	shell	0	2	0
IKCLMC_00302	contig_48	25322	25900	+	AJBGEP_01291	4	shell	0	3	1
IKCLMC_00303	contig_48	25949	27079	-	AJBGEP_01292	3	shell	0	2	0
IKCLMC_00304	contig_48	27342	27584	+	LNHIMF_00680	4	shell	0	3	2
IKCLMC_00305	contig_48	27595	28338	+	LNHIMF_00681	4	shell	0	2	0
IKCLMC_00306	contig_48	28389	28784	+	LNHIMF_00682	4	shell	0	2	0
IKCLMC_00307	contig_48	28805	29119	+	LNHIMF_00683	4	shell	0	2	0
IKCLMC_00308	contig_48	29091	32186	+	LNHIMF_00684	4	shell	0	4	0
IKCLMC_00309	contig_48	32189	32518	+	LNHIMF_00685	4	shell	0	2	0
IKCLMC_00310	contig_48	32528	33226	+	AJBGEP_01299	4	shell	0	2	1
IKCLMC_00311	contig_48	33218	33823	-	LNHIMF_00687	4	cloud	0	2	0
IKCLMC_00312	contig_48	33868	34515	+	AJBGEP_01301	4	shell	0	2	2
IKCLMC_00313	contig_48	34529	34864	-	IKCLMC_00084	3	cloud	0	1	0
IKCLMC_00314	contig_49	15	266	+	IKCLMC_00314	1	cloud	0	0	1
IKCLMC_00315	contig_49	259	588	+	IKCLMC_00315	1	cloud	0	0	2
IKCLMC_00316	contig_49	600	1634	+	IKCLMC_00316	1	cloud	0	0	2
IKCLMC_00317	contig_49	1761	2180	+	IKCLMC_00317	1	cloud	0	0	2
IKCLMC_00318	contig_49	2290	3477	+	IKCLMC_00318	1	cloud	0	0	2
IKCLMC_00319	contig_49	3477	4961	+	IKCLMC_00319	1	cloud	0	0	2
IKCLMC_00320	contig_49	4988	5839	-	IKCLMC_00320	1	cloud	0	0	2
IKCLMC_00321	contig_49	6053	6352	+	IKCLMC_00321	1	cloud	0	0	2
IKCLMC_00323	contig_49	7053	7259	+	IKCLMC_00323	1	cloud	0	0	2
IKCLMC_00324	contig_49	7283	8353	+	IKCLMC_00324	1	cloud	0	0	2
IKCLMC_00325	contig_49	8350	8565	+	IKCLMC_00325	1	cloud	0	0	2
IKCLMC_00326	contig_49	8573	9601	+	IKCLMC_00326	1	cloud	0	0	2
IKCLMC_00327	contig_49	9636	9998	+	IKCLMC_00327	1	cloud	0	0	2
IKCLMC_00328	contig_49	9995	10153	+	IKCLMC_00328	1	cloud	0	0	2
IKCLMC_00329	contig_49	10268	10888	+	IKCLMC_00329	1	cloud	0	0	2
IKCLMC_00330	contig_49	10875	11318	+	IKCLMC_00330	1	cloud	0	0	2
IKCLMC_00331	contig_49	11321	11632	+	IKCLMC_00331	1	cloud	0	0	2
IKCLMC_00332	contig_49	11765	12316	+	IKCLMC_00332	1	cloud	0	0	2
IKCLMC_00333	contig_49	12344	12583	+	IKCLMC_00333	1	cloud	0	0	2
IKCLMC_00334	contig_49	12618	13439	+	IKCLMC_00334	1	cloud	0	0	2
IKCLMC_00335	contig_49	13537	14115	+	IKCLMC_00335	1	cloud	0	0	2
IKCLMC_00336	contig_49	14172	14507	-	IKCLMC_00336	1	cloud	0	0	2
IKCLMC_00337	contig_49	15146	15787	+	IKCLMC_00337	1	cloud	0	0	2
IKCLMC_00338	contig_49	15956	16333	+	IKCLMC_00338	1	cloud	0	0	2
IKCLMC_00339	contig_49	16346	17563	+	IKCLMC_00339	1	cloud	0	0	2
IKCLMC_00340	contig_49	17567	18307	+	IKCLMC_00340	1	cloud	0	0	2
IKCLMC_00341	contig_49	18291	19082	+	IKCLMC_00341	1	cloud	0	0	2
