gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
BEJGEH_00042	contig_1	46187	47353	+	LNHIMF_00041	1	persistent	2	0	1
BEJGEH_00043	contig_1	47421	48314	+	GEGEGB_00045	1	persistent	2	0	0
BEJGEH_00044	contig_1	48369	50408	-	LNHIMF_00043	1	persistent	2	0	0
BEJGEH_00045	contig_1	50448	51821	-	LNHIMF_00044	1	persistent	2	0	1
BEJGEH_00046	contig_1	52316	52525	+	LNHIMF_00045	1	persistent	2	0	0
BEJGEH_00047	contig_1	52869	53807	+	GEGEGB_00049	1	persistent	2	0	1
BEJGEH_00048	contig_1	53852	56686	+	LNHIMF_00047	1	persistent	2	0	0
BEJGEH_00049	contig_1	56686	57186	+	LNHIMF_00048	1	persistent	2	0	0
BEJGEH_00050	contig_1	57341	57790	+	GEGEGB_00052	1	persistent	2	0	0
BEJGEH_00051	contig_1	57793	58743	+	GEGEGB_00053	1	persistent	2	0	0
BEJGEH_00053	contig_1	58943	60145	+	AJBGEP_00052	1	persistent	2	0	0
BEJGEH_00054	contig_1	60161	61081	+	GEGEGB_00056	1	persistent	2	0	0
BEJGEH_00055	contig_1	61103	61789	-	GEGEGB_00057	1	persistent	2	0	0
BEJGEH_00056	contig_1	61791	63449	-	BEJGEH_00056	1	persistent	2	0	0
BEJGEH_00057	contig_1	63545	64846	-	LNHIMF_00056	3	persistent	4	0	0
BEJGEH_00058	contig_1	64862	66628	-	GEGEGB_00060	3	persistent	2	0	1
BEJGEH_00059	contig_1	66644	66883	-	AJBGEP_03535	3	persistent	3	1	0
BEJGEH_00060	contig_1	67042	68382	-	GEGEGB_00062	1	persistent	2	0	0
BEJGEH_00061	contig_1	68702	69670	+	GEGEGB_00063	1	persistent	2	0	0
BEJGEH_00062	contig_1	69700	69993	+	GEGEGB_00064	1	persistent	2	0	0
BEJGEH_00063	contig_1	69990	70859	+	LNHIMF_00062	1	persistent	2	0	0
BEJGEH_00064	contig_1	70870	72390	+	LNHIMF_00063	1	persistent	2	0	0
BEJGEH_00065	contig_1	72390	72941	+	GEGEGB_00067	1	persistent	2	0	0
BEJGEH_00066	contig_1	72919	73827	+	LNHIMF_00065	1	persistent	2	0	0
BEJGEH_00067	contig_1	74007	74828	+	GEGEGB_00069	1	persistent	2	1	1
BEJGEH_00068	contig_1	74949	75083	-	BEJGEH_00068	1	cloud	2	0	0
BEJGEH_00069	contig_1	75692	76840	+	LNHIMF_00068	1	persistent	2	1	1
BEJGEH_00070	contig_1	76859	80086	+	LNHIMF_00069	1	persistent	2	1	0
BEJGEH_00071	contig_1	80360	80755	+	GEGEGB_00072	1	persistent	2	1	0
BEJGEH_00072	contig_1	80832	81428	-	GEGEGB_00073	1	persistent	2	0	0
BEJGEH_00073	contig_1	81538	82323	-	LNHIMF_00072	1	persistent	2	0	0
BEJGEH_00074	contig_1	82377	83930	-	LNHIMF_00073	1	persistent	2	0	0
BEJGEH_00075	contig_1	83993	85210	-	GEGEGB_00076	1	persistent	2	0	0
BEJGEH_00076	contig_1	85322	86464	-	GEGEGB_00077	1	persistent	2	0	0
BEJGEH_00077	contig_1	86499	88016	-	LNHIMF_00076	1	persistent	2	0	0
BEJGEH_00078	contig_1	88497	89267	+	GEGEGB_00079	1	persistent	2	0	0
BEJGEH_00079	contig_1	89283	90224	+	GEGEGB_00080	1	persistent	2	0	0
BEJGEH_00080	contig_1	90274	91560	+	GEGEGB_00081	1	persistent	2	0	0
BEJGEH_00081	contig_1	91557	91844	+	GEGEGB_00082	1	persistent	2	0	0
BEJGEH_00083	contig_1	91991	93331	+	GEGEGB_00084	1	persistent	2	0	0
BEJGEH_00084	contig_1	93420	93650	+	GEGEGB_00085	1	persistent	3	0	0
BEJGEH_00085	contig_1	93936	94358	+	GEGEGB_00086	1	persistent	2	0	0
BEJGEH_00087	contig_1	94582	94872	-	GEGEGB_00088	1	persistent	2	0	0
BEJGEH_00088	contig_1	95769	97658	+	BEJGEH_00088	1	persistent	2	0	0
BEJGEH_00089	contig_1	98212	98742	+	LNHIMF_00088	1	persistent	3	0	0
BEJGEH_00090	contig_1	98735	100597	+	GEGEGB_00093	1	persistent	2	0	0
BEJGEH_00091	contig_1	100796	101275	+	GEGEGB_00094	1	persistent	2	0	0
BEJGEH_00092	contig_1	101381	102229	-	GEGEGB_00095	1	persistent	2	0	0
BEJGEH_00093	contig_1	102240	102617	-	LNHIMF_00092	1	persistent	2	0	0
BEJGEH_00094	contig_1	102620	103441	-	GEGEGB_00097	1	persistent	2	0	0
BEJGEH_00095	contig_1	103438	104427	-	GEGEGB_00098	1	persistent	2	0	0
BEJGEH_00096	contig_1	104427	105713	-	GEGEGB_00099	1	persistent	2	0	0
BEJGEH_00097	contig_1	105767	108127	-	GEGEGB_00100	1	persistent	2	0	0
BEJGEH_00098	contig_1	108381	109193	+	GEGEGB_00101	1	persistent	2	0	0
BEJGEH_00099	contig_1	109288	109947	-	LNHIMF_00098	1	persistent	2	0	0
BEJGEH_00100	contig_1	109959	112865	-	GEGEGB_00103	1	persistent	2	0	0
BEJGEH_00101	contig_1	113085	115391	-	LNHIMF_00100	1	persistent	2	0	2
BEJGEH_00102	contig_1	115435	115731	-	BEJGEH_00102	1	cloud	1	0	2
BEJGEH_00103	contig_1	115731	116162	-	ALJMDI_04124	1	cloud	1	0	2
BEJGEH_00104	contig_1	116194	117399	+	PAPNPA_04311	1	cloud	3	0	2
BEJGEH_00105	contig_1	117469	117873	-	HFCAGB_00098	1	persistent	2	0	1
BEJGEH_00106	contig_1	118391	118810	+	GEGEGB_00109	1	persistent	2	0	1
BEJGEH_00107	contig_1	118816	119511	-	BEJGEH_00107	1	persistent	2	0	1
BEJGEH_00108	contig_1	119652	121154	-	LNHIMF_00104	1	persistent	2	0	0
BEJGEH_00109	contig_1	121165	122874	-	GEGEGB_00112	1	persistent	2	0	0
BEJGEH_00110	contig_1	123215	124060	+	LNHIMF_00106	1	persistent	2	0	0
BEJGEH_00111	contig_1	124179	124946	+	GEGEGB_00114	1	persistent	2	0	0
BEJGEH_00112	contig_1	124985	125692	-	GEGEGB_00115	1	persistent	2	0	0
BEJGEH_00113	contig_1	125676	127286	-	LNHIMF_00109	1	persistent	2	0	0
BEJGEH_00114	contig_1	127262	128245	-	GEGEGB_00117	1	persistent	2	0	0
BEJGEH_00115	contig_1	128423	130081	-	GEGEGB_00118	1	persistent	2	0	0
BEJGEH_00117	contig_1	130174	130296	+	GEGEGB_00120	1	persistent	2	0	1
BEJGEH_00118	contig_1	130632	131237	-	LNHIMF_00114	1	persistent	2	0	1
BEJGEH_00119	contig_1	131248	132648	-	GEGEGB_00122	1	persistent	2	0	0
BEJGEH_00120	contig_1	132651	133742	-	LNHIMF_00116	1	persistent	2	0	0
BEJGEH_00121	contig_1	133742	135313	-	LNHIMF_00117	1	persistent	2	0	0
BEJGEH_00122	contig_1	135401	135487	-	LNHIMF_00118	1	persistent	2	0	0
BEJGEH_00123	contig_1	136144	137088	+	LNHIMF_00119	1	persistent	2	0	0
BEJGEH_00124	contig_1	137410	139134	+	BEJGEH_00124	1	persistent	2	0	0
BEJGEH_00125	contig_1	139134	139628	+	LNHIMF_00121	1	persistent	2	0	0
BEJGEH_00126	contig_1	139912	140916	+	GEGEGB_00129	1	persistent	2	0	0
BEJGEH_00127	contig_1	141522	141980	+	LNHIMF_00123	1	persistent	2	0	0
BEJGEH_00128	contig_1	141982	142923	+	LNHIMF_00124	1	persistent	2	0	0
BEJGEH_00129	contig_1	142920	143285	+	GEGEGB_00132	1	persistent	2	0	0
BEJGEH_00130	contig_1	143301	145067	+	GEGEGB_00133	1	persistent	2	0	0
BEJGEH_00131	contig_1	145054	146541	+	GEGEGB_00134	1	persistent	2	0	0
BEJGEH_00132	contig_1	146538	147896	+	LNHIMF_00128	1	persistent	2	0	0
BEJGEH_00133	contig_1	147890	148972	+	GEGEGB_00136	1	persistent	2	0	0
BEJGEH_00134	contig_1	148975	150291	+	LNHIMF_00130	1	persistent	2	0	0
BEJGEH_00135	contig_1	150291	151535	+	GEGEGB_00138	1	persistent	2	0	0
BEJGEH_00136	contig_1	151532	152599	+	LNHIMF_00132	1	persistent	2	0	0
BEJGEH_00137	contig_1	152718	154193	+	GEGEGB_00140	1	persistent	2	0	0
BEJGEH_00138	contig_1	154186	155106	+	HFCAGB_00133	1	persistent	2	0	0
BEJGEH_00139	contig_1	155108	155938	+	GEGEGB_00142	1	persistent	2	0	0
BEJGEH_00140	contig_1	155935	157197	+	GEGEGB_00143	1	persistent	2	0	0
BEJGEH_00142	contig_1	157258	158409	+	LNHIMF_00138	1	persistent	2	0	0
BEJGEH_00143	contig_1	158510	159427	+	LNHIMF_00139	1	persistent	2	0	0
BEJGEH_00144	contig_1	159706	160203	+	GEGEGB_00147	1	persistent	2	0	0
BEJGEH_00145	contig_1	160265	162970	+	LNHIMF_00141	1	persistent	2	0	0
BEJGEH_00147	contig_1	163122	163517	+	GEGEGB_00150	1	persistent	2	0	2
BEJGEH_00148	contig_1	163551	164540	-	BEJGEH_00148	1	cloud	1	0	1
BEJGEH_00149	contig_1	164644	165567	+	BEJGEH_00149	1	cloud	2	0	1
BEJGEH_00150	contig_1	165564	165755	-	GEGEGB_00153	1	persistent	2	0	1
BEJGEH_00151	contig_1	165765	166508	-	GEGEGB_00154	1	persistent	2	0	0
BEJGEH_00152	contig_1	166508	167128	-	GEGEGB_00155	1	persistent	2	0	0
BEJGEH_00153	contig_1	167354	168397	+	GEGEGB_00156	1	persistent	2	0	0
BEJGEH_00154	contig_1	168428	169630	-	LNHIMF_00148	1	persistent	2	0	0
BEJGEH_00155	contig_1	169620	171005	-	LNHIMF_00149	1	persistent	2	0	0
BEJGEH_00156	contig_1	171015	171452	-	GEGEGB_00159	1	persistent	2	0	0
BEJGEH_00157	contig_1	171674	172567	-	LNHIMF_00151	1	persistent	2	0	0
BEJGEH_00158	contig_1	172655	173218	+	GEGEGB_00161	1	persistent	2	0	0
BEJGEH_00159	contig_1	173215	174069	+	LNHIMF_00153	1	persistent	2	0	0
BEJGEH_00160	contig_1	174161	175111	-	LNHIMF_00154	1	persistent	2	0	0
BEJGEH_00161	contig_1	175111	176517	-	BEJGEH_00161	1	persistent	2	0	0
BEJGEH_00162	contig_1	176681	178051	-	GEGEGB_00165	1	persistent	2	0	0
BEJGEH_00163	contig_1	178617	179381	+	GEGEGB_00166	1	persistent	2	0	0
BEJGEH_00165	contig_1	179541	182204	+	GEGEGB_00168	1	persistent	2	0	0
BEJGEH_00166	contig_1	182219	184108	+	BEJGEH_00166	1	persistent	2	0	0
BEJGEH_00167	contig_1	184309	185733	+	GEGEGB_00170	1	persistent	2	0	0
BEJGEH_00169	contig_1	186022	186306	+	GEGEGB_00172	1	persistent	2	0	0
BEJGEH_00170	contig_1	186344	187135	-	GEGEGB_00173	1	persistent	2	0	0
BEJGEH_00171	contig_1	187148	188770	-	GEGEGB_00174	1	persistent	2	0	0
BEJGEH_00172	contig_1	189159	191756	+	GEGEGB_00175	1	persistent	2	1	2
BEJGEH_00173	contig_1	191788	192759	-	BENMGJ_01546	1	cloud	1	0	1
BEJGEH_00174	contig_1	192832	193920	+	BENMGJ_01545	1	cloud	0	0	2
BEJGEH_00175	contig_1	193954	194262	+	BEJGEH_00175	1	cloud	0	0	2
BEJGEH_00176	contig_1	194277	195209	-	BENMGJ_01543	1	cloud	0	0	2
BEJGEH_00177	contig_1	195284	196417	+	PAPNPA_03662	1	cloud	0	1	1
BEJGEH_00178	contig_1	196638	197102	-	BEJGEH_00178	1	shell	1	1	2
BEJGEH_00179	contig_1	197512	197835	-	BEJGEH_00179	1	shell	1	1	1
BEJGEH_00180	contig_1	198106	198468	+	BEJGEH_00180	1	persistent	2	1	1
BEJGEH_00181	contig_1	198703	199656	+	GEGEGB_00177	1	persistent	2	0	0
BEJGEH_00182	contig_1	199653	200924	+	LNHIMF_00169	1	persistent	2	0	0
BEJGEH_00183	contig_1	200914	201897	+	LNHIMF_00170	1	persistent	2	0	0
BEJGEH_00184	contig_1	201907	202674	+	GEGEGB_00180	1	persistent	2	0	0
BEJGEH_00185	contig_1	202704	203498	-	GEGEGB_00181	1	persistent	2	0	0
BEJGEH_00186	contig_1	203519	204379	-	BEJGEH_00186	1	persistent	2	0	0
BEJGEH_00187	contig_1	204486	204872	-	GEGEGB_00183	1	persistent	2	0	0
BEJGEH_00188	contig_1	205035	206645	+	GEGEGB_00184	1	persistent	2	0	0
BEJGEH_00189	contig_1	206723	209113	-	GEGEGB_00185	1	persistent	2	0	0
BEJGEH_00190	contig_1	209319	209855	+	LNHIMF_00177	1	persistent	2	0	0
BEJGEH_00191	contig_1	209913	210575	-	LNHIMF_00178	1	persistent	2	0	0
BEJGEH_00192	contig_1	210684	211610	+	LNHIMF_00179	1	persistent	2	0	0
BEJGEH_00193	contig_1	211607	212377	+	GEGEGB_00189	1	persistent	3	0	0
BEJGEH_00194	contig_1	212486	213562	-	BEJGEH_00194	1	persistent	2	0	0
BEJGEH_00195	contig_1	213571	216129	-	LNHIMF_00182	1	persistent	2	0	0
BEJGEH_00196	contig_1	216144	216827	-	BEJGEH_00196	1	persistent	2	0	0
BEJGEH_00197	contig_1	216875	217408	-	PAPNPA_03682	1	persistent	2	0	0
BEJGEH_00198	contig_1	217778	218218	+	LNHIMF_00185	1	persistent	3	0	0
BEJGEH_00199	contig_1	218280	219509	+	BEJGEH_00199	1	persistent	2	0	1
BEJGEH_00200	contig_1	219516	219896	-	GEGEGB_00192	1	persistent	2	0	1
BEJGEH_00201	contig_1	219991	220845	-	LNHIMF_00188	1	persistent	2	0	0
BEJGEH_00202	contig_1	220971	221762	-	LNHIMF_00189	1	persistent	2	0	2
BEJGEH_00203	contig_1	221883	222362	-	GEGEGB_00202	1	persistent	2	0	2
BEJGEH_00204	contig_1	222359	223777	-	LNHIMF_00198	1	persistent	2	0	0
BEJGEH_00205	contig_1	223918	224859	-	GEGEGB_00204	1	persistent	2	0	0
BEJGEH_00206	contig_1	224883	225338	-	GEGEGB_00205	1	persistent	2	0	0
BEJGEH_00207	contig_1	225515	226219	-	LNHIMF_00201	1	persistent	2	0	0
BEJGEH_00208	contig_1	226236	226766	-	GEGEGB_00207	1	persistent	2	0	0
BEJGEH_00209	contig_1	226794	229268	+	LNHIMF_00203	1	persistent	2	0	0
BEJGEH_00210	contig_1	229409	231931	+	LNHIMF_00204	1	persistent	2	0	1
BEJGEH_00211	contig_1	232224	234467	+	BEJGEH_00211	1	cloud	2	0	0
BEJGEH_00212	contig_1	234516	235313	+	GEGEGB_00212	1	persistent	2	0	1
BEJGEH_00213	contig_1	235313	236203	+	LNHIMF_00207	1	persistent	2	0	0
BEJGEH_00214	contig_1	236200	238257	+	LNHIMF_00208	1	persistent	2	2	1
BEJGEH_00215	contig_1	238293	238637	+	BEJGEH_00215	1	cloud	1	1	0
BEJGEH_00216	contig_1	239198	239758	+	BEJGEH_00216	1	shell	1	2	1
BEJGEH_00217	contig_1	239844	242501	+	HFCAGB_00207	1	shell	0	2	0
BEJGEH_00218	contig_1	242519	243271	+	BEJGEH_00218	1	shell	0	2	0
BEJGEH_00219	contig_1	243290	243802	+	BEJGEH_00219	1	shell	0	2	0
BEJGEH_00220	contig_1	243799	244275	+	BEJGEH_00220	1	shell	0	2	0
BEJGEH_00221	contig_1	244275	244805	+	HFCAGB_00211	1	shell	0	2	1
BEJGEH_00222	contig_1	244802	245647	+	BENMGJ_00223	1	cloud	1	1	0
BEJGEH_00223	contig_1	245746	247026	-	GEGEGB_00215	1	persistent	2	1	1
BEJGEH_00224	contig_1	247196	248617	+	LNHIMF_00210	1	persistent	2	0	0
BEJGEH_00225	contig_1	248699	249043	+	GEGEGB_00217	1	persistent	2	0	1
BEJGEH_00226	contig_1	249298	250284	+	BEJGEH_00226	4	cloud	10	0	0
BEJGEH_00227	contig_1	250355	250978	-	GEGEGB_00218	1	persistent	2	0	1
BEJGEH_00228	contig_1	251015	251815	-	LNHIMF_00213	1	persistent	2	0	0
BEJGEH_00229	contig_1	251808	252506	-	GEGEGB_00220	1	persistent	2	0	0
BEJGEH_00230	contig_1	252591	254108	+	GEGEGB_00221	1	persistent	2	0	0
BEJGEH_00231	contig_1	254238	255665	+	LNHIMF_00216	1	persistent	2	0	0
BEJGEH_00232	contig_1	255818	256975	+	GEGEGB_00223	1	persistent	2	0	1
BEJGEH_00233	contig_1	257064	257450	-	GEGEGB_00224	1	persistent	2	0	2
BEJGEH_00234	contig_1	257697	258998	+	BEJGEH_00234	1	persistent	2	0	1
BEJGEH_00235	contig_1	259034	259858	-	LNHIMF_00221	1	persistent	2	0	0
BEJGEH_00236	contig_1	259888	262560	-	GEGEGB_00228	1	persistent	2	0	0
BEJGEH_00237	contig_1	262798	263592	-	GEGEGB_00229	1	persistent	2	0	1
BEJGEH_00239	contig_1	264043	264768	+	GEGEGB_00231	1	persistent	2	0	0
BEJGEH_00241	contig_1	264954	265877	+	GEGEGB_00233	1	persistent	2	0	0
BEJGEH_00242	contig_1	266022	266747	+	GEGEGB_00234	1	persistent	2	0	0
BEJGEH_00243	contig_1	266894	267451	+	GEGEGB_00235	1	persistent	2	0	0
BEJGEH_00244	contig_1	267593	268789	+	LNHIMF_00230	1	persistent	2	0	0
BEJGEH_00245	contig_1	269102	269860	+	BEJGEH_00245	1	persistent	2	0	0
BEJGEH_00246	contig_1	269873	270730	+	GEGEGB_00238	1	persistent	2	0	0
BEJGEH_00247	contig_1	270742	272094	+	GEGEGB_00239	1	persistent	2	0	0
BEJGEH_00248	contig_1	272126	274537	+	GEGEGB_00240	1	persistent	2	0	0
BEJGEH_00249	contig_1	274660	275145	+	GEGEGB_00241	1	persistent	2	0	0
BEJGEH_00250	contig_1	275149	276174	+	GEGEGB_00242	1	persistent	2	0	0
BEJGEH_00251	contig_1	276280	276735	+	GEGEGB_00243	1	persistent	2	0	0
BEJGEH_00252	contig_1	276739	277527	+	LNHIMF_00238	1	persistent	2	0	0
BEJGEH_00253	contig_1	277527	278675	+	GEGEGB_00245	1	persistent	2	0	0
BEJGEH_00254	contig_1	278672	279268	+	GEGEGB_00246	1	persistent	2	0	0
BEJGEH_00255	contig_1	279292	282774	+	GEGEGB_00247	1	persistent	2	0	0
BEJGEH_00256	contig_1	282787	283746	+	GEGEGB_00248	1	persistent	2	1	0
BEJGEH_00257	contig_1	283926	285689	+	BEJGEH_00257	1	persistent	2	1	0
BEJGEH_00258	contig_1	285765	287906	+	LNHIMF_00245	1	persistent	2	0	0
BEJGEH_00259	contig_1	287962	288351	+	GEGEGB_00254	1	persistent	2	0	0
BEJGEH_00260	contig_1	288414	289706	+	GEGEGB_00255	1	persistent	2	0	0
BEJGEH_00261	contig_1	289790	290050	-	GEGEGB_00256	1	persistent	2	0	0
BEJGEH_00262	contig_1	290037	290237	-	GEGEGB_00257	1	persistent	2	0	0
BEJGEH_00263	contig_1	290435	290980	+	GEGEGB_00258	1	persistent	2	0	0
BEJGEH_00264	contig_1	290977	291399	+	GEGEGB_00259	1	persistent	2	0	0
BEJGEH_00265	contig_1	291431	292132	+	GEGEGB_00260	1	persistent	2	2	0
BEJGEH_00266	contig_1	292206	293924	-	GEGEGB_00264	1	persistent	2	1	1
BEJGEH_00267	contig_1	294035	294742	-	LNHIMF_00254	1	persistent	2	0	0
BEJGEH_00268	contig_1	294739	295143	-	GEGEGB_00266	1	persistent	2	0	0
BEJGEH_00269	contig_1	295262	296077	-	LNHIMF_00256	1	persistent	2	0	0
BEJGEH_00270	contig_1	296116	296769	-	LNHIMF_00257	1	persistent	2	0	0
BEJGEH_00271	contig_1	296762	297793	-	LNHIMF_00258	1	persistent	2	0	0
BEJGEH_00272	contig_1	297983	298549	+	GEGEGB_00270	1	persistent	3	0	0
BEJGEH_00280	contig_1	304701	305504	+	LNHIMF_00267	1	persistent	3	0	0
BEJGEH_00281	contig_1	305526	306440	-	LNHIMF_00268	1	persistent	2	0	0
BEJGEH_00282	contig_1	306545	307720	+	LNHIMF_00269	1	persistent	2	0	0
BEJGEH_00283	contig_1	307852	308652	+	LNHIMF_00270	1	persistent	2	0	0
BEJGEH_00284	contig_1	308730	309500	+	LNHIMF_00271	1	persistent	2	0	0
BEJGEH_00285	contig_1	309556	310776	-	GEGEGB_02743	1	persistent	2	0	0
BEJGEH_00286	contig_1	310995	311750	-	LNHIMF_00273	1	persistent	2	0	0
BEJGEH_00287	contig_1	311785	312507	+	LNHIMF_00274	1	persistent	2	0	0
BEJGEH_00288	contig_1	312504	312971	-	GEGEGB_02740	1	persistent	2	0	0
BEJGEH_00289	contig_1	313026	313766	+	GEGEGB_02739	1	persistent	2	0	2
BEJGEH_00291	contig_1	314139	314501	+	BEJGEH_00291	1	cloud	1	0	1
BEJGEH_00292	contig_1	314876	315145	-	BEJGEH_00292	1	cloud	0	0	2
BEJGEH_00293	contig_1	315805	316290	+	BEJGEH_00293	1	cloud	0	0	2
BEJGEH_00294	contig_1	316306	316977	+	BEJGEH_00294	1	cloud	0	0	2
BEJGEH_00295	contig_1	316978	317262	+	BEJGEH_00295	1	cloud	0	1	1
BEJGEH_00296	contig_1	317558	317944	+	HFCAGB_00299	1	shell	0	3	2
BEJGEH_00297	contig_1	317971	318357	+	GEGEGB_02711	1	shell	0	3	2
BEJGEH_00298	contig_1	318429	318860	+	BEJGEH_00298	1	cloud	0	1	1
BEJGEH_00299	contig_1	318927	319184	-	PAPNPA_01865	1	cloud	0	0	6
BEJGEH_00301	contig_1	320210	320509	+	BEJGEH_00301	1	cloud	0	1	2
BEJGEH_00302	contig_1	320664	321095	+	BEJGEH_00302	1	cloud	0	1	2
BEJGEH_00303	contig_1	321470	321691	+	AJBGEP_00314	1	shell	0	3	3
BEJGEH_00304	contig_1	321714	321872	+	BEJGEH_00304	1	shell	0	2	0
BEJGEH_00305	contig_1	322056	322253	+	AJBGEP_00316	1	shell	1	2	3
BEJGEH_00306	contig_1	323521	324018	+	PAPNPA_01872	1	cloud	1	2	0
BEJGEH_00307	contig_1	324234	324839	+	PAPNPA_01873	1	persistent	1	2	3
BEJGEH_00308	contig_1	324863	327373	+	BEJGEH_00308	1	persistent	2	0	0
BEJGEH_00309	contig_1	327395	327865	+	GEGEGB_02695	1	persistent	2	0	0
BEJGEH_00310	contig_1	328273	329094	+	LNHIMF_00320	1	persistent	2	0	1
BEJGEH_00311	contig_1	329911	330858	+	LNHIMF_00321	1	persistent	2	1	4
BEJGEH_00312	contig_1	331018	331200	+	BEJGEH_00312	1	cloud	1	0	1
BEJGEH_00314	contig_1	331418	332626	+	BEJGEH_00314	7	cloud	6	0	5
BEJGEH_00315	contig_1	332595	333254	-	LNHIMF_00332	1	persistent	2	0	3
BEJGEH_00316	contig_1	333600	334007	-	GEGEGB_02682	1	persistent	2	0	0
BEJGEH_00317	contig_1	334317	335084	-	LNHIMF_00334	1	persistent	2	0	0
BEJGEH_00318	contig_1	335193	337637	-	LNHIMF_00335	1	persistent	2	0	0
BEJGEH_00319	contig_1	337877	338455	+	GEGEGB_02679	1	persistent	2	0	0
BEJGEH_00320	contig_1	338668	339435	+	LNHIMF_00337	1	persistent	2	0	0
BEJGEH_00321	contig_1	339406	340146	-	GEGEGB_02677	1	persistent	2	0	0
BEJGEH_00322	contig_1	340396	341451	+	GEGEGB_02676	1	persistent	2	0	0
BEJGEH_00323	contig_1	341670	342809	+	LNHIMF_00340	1	persistent	2	0	0
BEJGEH_00324	contig_1	342806	343420	+	GEGEGB_02674	1	persistent	2	0	0
BEJGEH_00325	contig_1	343575	345032	-	LNHIMF_00342	1	persistent	2	0	0
BEJGEH_00326	contig_1	345281	345739	+	GEGEGB_02672	1	persistent	2	0	0
BEJGEH_00327	contig_1	345828	347072	+	LNHIMF_00344	1	persistent	2	0	0
BEJGEH_00328	contig_1	347130	347531	+	GEGEGB_02670	1	persistent	2	0	0
BEJGEH_00329	contig_1	347582	348634	-	GEGEGB_02669	1	persistent	2	0	0
BEJGEH_00330	contig_1	348917	350020	+	GEGEGB_02668	1	persistent	2	0	0
