gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
ONMMKP_00041	contig_4	18998	19909	+	BEJGEH_01078	1	persistent	2	0	0
ONMMKP_00042	contig_4	19986	20171	+	GEGEGB_00958	1	persistent	2	0	0
ONMMKP_00043	contig_4	20336	22048	+	GEGEGB_00959	1	persistent	2	0	0
ONMMKP_00044	contig_4	22027	22842	-	GEGEGB_00960	1	persistent	2	0	0
ONMMKP_00046	contig_4	23152	23379	-	GEGEGB_00962	1	persistent	2	0	0
ONMMKP_00047	contig_4	23508	23702	+	GEGEGB_00963	1	persistent	2	0	0
ONMMKP_00048	contig_4	23741	24364	-	LNHIMF_02057	1	persistent	2	0	0
ONMMKP_00049	contig_4	24646	25440	-	LNHIMF_02056	1	persistent	2	0	0
ONMMKP_00050	contig_4	25449	25718	-	GEGEGB_00966	1	persistent	2	0	0
ONMMKP_00051	contig_4	25728	26465	-	GEGEGB_00967	1	persistent	2	0	0
ONMMKP_00052	contig_4	26465	26842	-	GEGEGB_00968	1	persistent	2	0	0
ONMMKP_00053	contig_4	26842	27255	-	LNHIMF_02052	1	persistent	2	0	0
ONMMKP_00054	contig_4	27252	28256	-	GEGEGB_00970	1	persistent	2	0	0
ONMMKP_00055	contig_4	28261	28728	-	LNHIMF_02050	1	persistent	2	0	0
ONMMKP_00056	contig_4	28833	30056	-	LNHIMF_02049	1	persistent	2	0	0
ONMMKP_00057	contig_4	30053	30496	-	GEGEGB_00973	1	persistent	2	0	0
ONMMKP_00058	contig_4	30518	31888	-	LNHIMF_02047	1	persistent	2	0	0
ONMMKP_00059	contig_4	31888	32595	-	GEGEGB_00975	1	persistent	2	0	0
ONMMKP_00060	contig_4	32588	33583	-	GEGEGB_00976	1	persistent	2	0	0
ONMMKP_00061	contig_4	33576	35258	-	LNHIMF_02044	1	persistent	2	0	0
ONMMKP_00062	contig_4	35475	35789	+	LNHIMF_02043	1	persistent	2	1	0
ONMMKP_00063	contig_4	36561	36794	-	GEGEGB_00980	1	persistent	2	1	0
ONMMKP_00064	contig_4	36791	37996	-	LNHIMF_02041	1	persistent	2	0	0
ONMMKP_00065	contig_4	38182	38595	+	AJBGEP_02065	1	persistent	2	0	0
ONMMKP_00066	contig_4	38635	40119	-	LNHIMF_02039	1	persistent	2	0	0
ONMMKP_00067	contig_4	40191	40559	-	GEGEGB_00984	1	persistent	2	0	0
ONMMKP_00068	contig_4	40559	40966	-	LNHIMF_02037	1	persistent	2	0	1
ONMMKP_00069	contig_4	40981	42384	-	GEGEGB_00986	1	persistent	1	2	1
ONMMKP_00070	contig_4	42641	44122	+	ONMMKP_00070	1	shell	2	0	0
ONMMKP_00071	contig_4	44201	45406	+	LNHIMF_02034	1	persistent	1	3	2
ONMMKP_00072	contig_4	45603	46322	+	GEGEGB_00990	1	persistent	2	1	0
ONMMKP_00073	contig_4	46381	46932	+	GEGEGB_00991	1	persistent	2	0	0
ONMMKP_00074	contig_4	47079	47879	+	GEGEGB_00992	1	persistent	2	0	0
ONMMKP_00075	contig_4	48033	49019	+	LNHIMF_02030	1	persistent	2	0	0
ONMMKP_00076	contig_4	49040	49708	+	GEGEGB_00994	1	persistent	2	0	0
ONMMKP_00077	contig_4	49705	50457	+	GEGEGB_00995	1	persistent	2	0	0
ONMMKP_00078	contig_4	50690	51412	+	LNHIMF_02027	1	persistent	2	0	0
ONMMKP_00079	contig_4	51479	51703	-	GEGEGB_00997	1	persistent	2	1	0
ONMMKP_00080	contig_4	52027	52104	+	GEGEGB_00998	1	shell	2	0	0
ONMMKP_00081	contig_4	52167	52823	+	GEGEGB_00999	1	persistent	2	1	0
ONMMKP_00082	contig_4	52820	54652	+	GEGEGB_01000	1	persistent	2	0	0
ONMMKP_00083	contig_4	54709	55257	+	GEGEGB_01001	1	persistent	3	0	0
ONMMKP_00087	contig_4	56007	56291	+	LNHIMF_02018	1	persistent	2	0	1
ONMMKP_00088	contig_4	56511	57944	+	LNHIMF_02017	1	persistent	4	0	0
ONMMKP_00089	contig_4	58157	58483	+	LNHIMF_02016	1	persistent	2	0	0
ONMMKP_00091	contig_4	58722	59387	+	LNHIMF_02014	1	persistent	3	0	0
ONMMKP_00092	contig_4	59462	60730	-	GEGEGB_01009	1	persistent	2	0	0
ONMMKP_00093	contig_4	60900	61139	+	GEGEGB_01010	1	persistent	2	0	0
ONMMKP_00094	contig_4	61185	61682	-	GEGEGB_01011	1	persistent	2	0	0
ONMMKP_00095	contig_4	61922	62257	-	GEGEGB_01012	1	persistent	3	0	0
ONMMKP_00096	contig_4	62513	63151	+	LNHIMF_02009	1	persistent	2	0	0
ONMMKP_00097	contig_4	63330	63833	-	GEGEGB_01013	1	persistent	3	0	0
ONMMKP_00098	contig_4	64384	64941	+	BEJGEH_01135	1	persistent	2	0	1
ONMMKP_00099	contig_4	65476	66378	+	BEJGEH_01136	1	persistent	2	0	1
ONMMKP_00100	contig_4	66353	67774	+	GEGEGB_01016	1	persistent	2	0	0
ONMMKP_00101	contig_4	67792	68220	-	LNHIMF_02004	1	persistent	2	0	0
ONMMKP_00102	contig_4	69016	69357	+	GEGEGB_01018	1	persistent	2	0	0
ONMMKP_00103	contig_4	69360	69938	+	LNHIMF_02002	1	persistent	2	0	0
ONMMKP_00104	contig_4	70063	70950	+	LNHIMF_02001	1	persistent	2	0	0
ONMMKP_00105	contig_4	70947	71876	+	LNHIMF_02000	1	persistent	2	0	0
ONMMKP_00106	contig_4	71881	73896	+	GEGEGB_01022	1	persistent	2	0	0
ONMMKP_00107	contig_4	73917	74420	+	LNHIMF_01998	1	persistent	2	0	0
ONMMKP_00108	contig_4	74657	76318	+	LNHIMF_01997	1	persistent	2	0	0
ONMMKP_00109	contig_4	76479	77345	+	LNHIMF_01996	1	persistent	2	0	0
ONMMKP_00110	contig_4	77342	78391	+	GEGEGB_01026	1	persistent	2	0	0
ONMMKP_00111	contig_4	78409	78798	+	GEGEGB_01027	1	persistent	2	0	0
ONMMKP_00112	contig_4	78806	79453	+	LNHIMF_01993	1	persistent	2	0	1
ONMMKP_00113	contig_4	79361	79555	-	ODDLKH_02410	1	cloud	2	0	0
ONMMKP_00114	contig_4	79647	80798	+	GEGEGB_01029	1	persistent	2	0	1
ONMMKP_00115	contig_4	80791	82869	+	GEGEGB_01030	1	persistent	2	0	0
ONMMKP_00116	contig_4	82869	83261	+	GEGEGB_01031	1	persistent	2	0	0
ONMMKP_00117	contig_4	83498	84637	+	LNHIMF_01988	1	persistent	2	0	0
ONMMKP_00118	contig_4	84691	86562	-	LNHIMF_01987	1	persistent	2	0	0
ONMMKP_00119	contig_4	86751	88484	-	GEGEGB_01035	1	persistent	2	0	0
ONMMKP_00120	contig_4	88721	89290	+	LNHIMF_01985	1	persistent	2	0	0
ONMMKP_00121	contig_4	89310	90056	+	LNHIMF_01984	1	persistent	2	0	0
ONMMKP_00123	contig_4	90292	91263	-	GEGEGB_01039	1	persistent	2	0	0
ONMMKP_00124	contig_4	91260	92003	-	GEGEGB_01040	1	persistent	2	0	0
ONMMKP_00125	contig_4	92044	92439	-	GEGEGB_01041	1	persistent	2	0	0
ONMMKP_00126	contig_4	92492	93310	-	GEGEGB_01042	1	persistent	2	0	0
ONMMKP_00127	contig_4	93307	93873	-	GEGEGB_01043	1	persistent	2	0	0
ONMMKP_00128	contig_4	94198	95970	+	LNHIMF_01977	1	persistent	2	0	0
ONMMKP_00129	contig_4	96073	96525	+	GEGEGB_01045	1	persistent	2	0	0
ONMMKP_00130	contig_4	96555	97295	+	GEGEGB_01046	1	persistent	2	0	0
ONMMKP_00131	contig_4	97332	97853	+	GEGEGB_01047	1	persistent	2	0	1
ONMMKP_00132	contig_4	97884	99380	+	ONMMKP_00132	1	cloud	2	0	0
ONMMKP_00133	contig_4	99480	100076	-	LNHIMF_01973	1	persistent	2	1	3
ONMMKP_00134	contig_4	100285	100977	+	LNHIMF_01972	1	shell	2	0	1
ONMMKP_00135	contig_4	101337	101948	+	LNHIMF_01971	1	persistent	2	1	1
ONMMKP_00136	contig_4	101957	102967	+	GEGEGB_01051	1	persistent	2	0	1
ONMMKP_00137	contig_4	103046	103831	-	GEGEGB_01052	1	persistent	2	0	0
ONMMKP_00138	contig_4	103828	104583	-	LNHIMF_01968	1	persistent	2	0	0
ONMMKP_00139	contig_4	104605	105606	+	LNHIMF_01967	1	persistent	2	0	0
ONMMKP_00140	contig_4	105622	106941	+	LNHIMF_01966	1	persistent	2	0	1
ONMMKP_00141	contig_4	107058	108029	+	GEGEGB_01056	1	persistent	2	1	0
ONMMKP_00142	contig_4	108102	109544	-	GEGEGB_01057	1	persistent	2	1	0
ONMMKP_00143	contig_4	109668	110537	-	GEGEGB_01058	1	persistent	2	0	1
ONMMKP_00144	contig_4	110879	112354	+	LNHIMF_01962	1	persistent	2	0	0
ONMMKP_00145	contig_4	112589	114400	+	GEGEGB_01060	1	persistent	2	0	0
ONMMKP_00146	contig_4	114438	115079	+	LNHIMF_01960	1	persistent	2	0	0
ONMMKP_00147	contig_4	115179	116357	-	GEGEGB_01062	1	persistent	2	0	0
ONMMKP_00148	contig_4	116488	116778	+	GEGEGB_01063	1	persistent	2	0	0
ONMMKP_00149	contig_4	116846	117199	+	GEGEGB_01064	1	persistent	2	0	0
ONMMKP_00150	contig_4	117293	117952	+	LNHIMF_01956	1	persistent	2	0	0
ONMMKP_00151	contig_4	118165	120216	+	GEGEGB_01066	1	persistent	2	0	0
ONMMKP_00152	contig_4	120251	120949	-	GEGEGB_01067	1	persistent	2	0	0
ONMMKP_00153	contig_4	120973	121629	-	LNHIMF_01953	1	persistent	2	0	0
ONMMKP_00154	contig_4	121737	121967	-	GEGEGB_01069	1	persistent	2	0	0
ONMMKP_00155	contig_4	122105	122479	+	LNHIMF_01951	1	persistent	2	0	0
ONMMKP_00156	contig_4	122480	123355	+	LNHIMF_01950	1	persistent	2	0	0
ONMMKP_00157	contig_4	123372	123725	+	GEGEGB_01072	1	persistent	2	0	1
ONMMKP_00160	contig_4	124088	124357	-	PAPNPA_00762	2	persistent	1	1	8
ONMMKP_00161	contig_4	124372	124941	-	PAPNPA_00762	2	persistent	1	1	8
ONMMKP_00162	contig_4	125001	125654	-	ODDLKH_02363	1	shell	1	1	0
ONMMKP_00163	contig_4	125685	125915	+	AJBGEP_01966	1	shell	0	2	2
ONMMKP_00164	contig_4	125969	126502	+	AJBGEP_01965	1	shell	0	2	5
ONMMKP_00165	contig_4	126759	126926	-	LNHIMF_01943	1	shell	0	2	2
ONMMKP_00166	contig_4	127234	127725	+	IKCLMC_04289	1	shell	0	3	4
ONMMKP_00167	contig_4	127712	127891	+	LNHIMF_01941	1	shell	0	3	1
ONMMKP_00168	contig_4	127911	128312	+	HFCAGB_01376	1	shell	0	4	1
ONMMKP_00169	contig_4	128278	129060	+	IKCLMC_04291	2	cloud	0	4	0
ONMMKP_00170	contig_4	129195	129881	+	IKCLMC_04291	2	cloud	0	4	0
ONMMKP_00171	contig_4	129830	130330	+	AJBGEP_02770	2	shell	0	9	5
ONMMKP_00172	contig_4	131898	132020	+	BENMGJ_03766	1	shell	0	4	2
ONMMKP_00173	contig_4	132469	133083	-	LNHIMF_01935	1	shell	0	2	1
ONMMKP_00174	contig_4	133093	133251	-	GEGEGB_01081	1	shell	0	2	0
ONMMKP_00175	contig_4	133384	134298	-	AJBGEP_01956	1	shell	1	2	3
ONMMKP_00176	contig_4	135584	135952	-	AJBGEP_01955	1	shell	0	2	1
ONMMKP_00177	contig_4	136076	137284	+	ONMMKP_00177	1	cloud	1	1	2
ONMMKP_00178	contig_4	138378	138797	+	LNHIMF_01928	1	persistent	1	2	6
ONMMKP_00179	contig_4	139184	139660	-	LNHIMF_01927	1	persistent	2	0	2
ONMMKP_00180	contig_4	139990	140385	-	LNHIMF_01926	1	persistent	2	0	0
ONMMKP_00181	contig_4	141326	141790	+	BEJGEH_01210	1	persistent	2	0	0
ONMMKP_00182	contig_4	142075	142239	+	GEGEGB_01090	1	persistent	3	0	1
ONMMKP_00183	contig_4	142212	142445	+	HFCAGB_01423	1	persistent	2	0	0
ONMMKP_00184	contig_4	142463	143113	+	GEGEGB_01092	1	persistent	3	0	0
ONMMKP_00185	contig_4	143132	143323	-	GEGEGB_01093	1	persistent	2	0	1
ONMMKP_00186	contig_4	143434	143673	-	GEGEGB_01094	1	persistent	2	0	0
ONMMKP_00187	contig_4	143788	145329	-	LNHIMF_01920	1	persistent	2	0	0
ONMMKP_00188	contig_4	145305	147938	-	GEGEGB_01096	1	persistent	2	0	0
ONMMKP_00189	contig_4	147907	149190	-	LNHIMF_01918	1	persistent	2	0	0
ONMMKP_00190	contig_4	149247	149816	+	LNHIMF_01917	1	persistent	2	0	0
ONMMKP_00191	contig_4	149914	150600	+	GEGEGB_01099	1	persistent	2	0	0
ONMMKP_00192	contig_4	150620	152668	+	GEGEGB_01100	1	persistent	2	0	0
ONMMKP_00193	contig_4	152861	153742	+	GEGEGB_01101	1	persistent	2	0	0
ONMMKP_00194	contig_4	153790	155163	-	BEJGEH_01222	1	persistent	2	1	0
ONMMKP_00195	contig_4	155228	155335	+	BEJGEH_01223	1	shell	2	0	0
ONMMKP_00196	contig_4	155339	156130	+	LNHIMF_01912	1	persistent	2	1	0
ONMMKP_00197	contig_4	156342	156581	-	GEGEGB_01105	1	persistent	2	0	0
ONMMKP_00198	contig_4	156739	156882	+	GEGEGB_01106	1	persistent	2	0	0
ONMMKP_00199	contig_4	156953	157240	+	GEGEGB_01107	1	persistent	2	0	0
ONMMKP_00200	contig_4	158045	158254	+	GEGEGB_01108	2	persistent	4	0	0
ONMMKP_00201	contig_4	158474	160219	+	GEGEGB_01109	1	persistent	2	0	0
ONMMKP_00202	contig_4	160285	161094	+	LNHIMF_01906	1	persistent	2	0	0
ONMMKP_00203	contig_4	161091	161657	-	GEGEGB_01111	1	persistent	2	0	0
ONMMKP_00204	contig_4	162067	162525	-	GEGEGB_01112	1	persistent	2	0	0
ONMMKP_00205	contig_4	162584	163435	-	GEGEGB_01113	1	persistent	2	0	0
ONMMKP_00206	contig_4	163448	164248	-	GEGEGB_01114	1	persistent	2	0	0
ONMMKP_00207	contig_4	164301	165269	-	GEGEGB_01115	1	persistent	2	0	0
ONMMKP_00208	contig_4	165742	167301	+	LNHIMF_01900	1	persistent	2	0	0
ONMMKP_00209	contig_4	167323	168924	-	LNHIMF_01899	1	persistent	2	0	0
ONMMKP_00210	contig_4	169062	170426	-	GEGEGB_01118	1	persistent	2	0	0
ONMMKP_00211	contig_4	170690	171268	-	LNHIMF_01897	1	persistent	2	0	0
ONMMKP_00212	contig_4	171272	172636	-	GEGEGB_01120	1	persistent	2	0	0
ONMMKP_00213	contig_4	172717	172896	+	GEGEGB_01121	1	persistent	2	0	0
ONMMKP_00214	contig_4	172902	173246	-	LNHIMF_01894	1	persistent	2	0	0
ONMMKP_00215	contig_4	173378	175288	+	GEGEGB_01123	1	persistent	2	0	0
ONMMKP_00216	contig_4	175346	176041	+	GEGEGB_01124	1	persistent	2	0	0
ONMMKP_00217	contig_4	176113	176694	+	GEGEGB_01125	1	persistent	2	0	0
ONMMKP_00218	contig_4	176833	178584	+	GEGEGB_01126	1	persistent	2	1	0
ONMMKP_00220	contig_4	178669	179784	+	GEGEGB_01128	1	persistent	2	1	0
ONMMKP_00221	contig_4	179906	180172	-	GEGEGB_01129	1	persistent	2	0	0
ONMMKP_00222	contig_4	180176	180988	-	LNHIMF_01886	1	persistent	2	0	0
ONMMKP_00223	contig_4	181012	181719	-	GEGEGB_01131	1	persistent	2	0	0
ONMMKP_00224	contig_4	181845	182138	+	LNHIMF_01884	1	persistent	2	0	0
ONMMKP_00225	contig_4	182188	182847	+	GEGEGB_01133	1	persistent	2	0	0
ONMMKP_00226	contig_4	182940	183386	+	LNHIMF_01882	1	persistent	2	0	0
ONMMKP_00227	contig_4	183738	183875	+	GEGEGB_01135	1	persistent	2	0	0
ONMMKP_00228	contig_4	184067	184240	+	GEGEGB_01136	1	persistent	2	0	0
ONMMKP_00229	contig_4	184312	184653	-	GEGEGB_01137	1	persistent	2	0	0
ONMMKP_00230	contig_4	184762	185292	-	GEGEGB_01138	1	persistent	2	0	0
ONMMKP_00231	contig_4	185434	186978	-	GEGEGB_01139	1	persistent	2	0	0
ONMMKP_00232	contig_4	187198	187917	+	LNHIMF_01876	1	persistent	2	0	0
ONMMKP_00233	contig_4	187964	189496	-	GEGEGB_01141	1	persistent	2	0	0
ONMMKP_00234	contig_4	189819	191117	+	LNHIMF_01874	1	persistent	2	0	0
ONMMKP_00235	contig_4	191131	192201	+	LNHIMF_01873	1	persistent	2	0	0
ONMMKP_00236	contig_4	192263	193996	-	GEGEGB_01144	1	persistent	2	0	0
ONMMKP_00237	contig_4	194093	195007	-	GEGEGB_01145	1	persistent	2	0	0
ONMMKP_00238	contig_4	195178	195789	+	GEGEGB_01146	1	persistent	2	0	0
ONMMKP_00239	contig_4	195803	196537	-	LNHIMF_01869	1	persistent	2	0	0
ONMMKP_00240	contig_4	196706	196960	+	GEGEGB_01148	1	persistent	2	0	0
ONMMKP_00241	contig_4	197023	198735	-	LNHIMF_01867	1	persistent	2	0	0
ONMMKP_00242	contig_4	198949	200223	-	LNHIMF_01866	1	persistent	2	0	0
ONMMKP_00243	contig_4	200618	200707	-	GEGEGB_01153	1	persistent	2	0	0
ONMMKP_00244	contig_4	200720	201856	-	LNHIMF_01864	1	persistent	2	0	0
ONMMKP_00245	contig_4	201868	203412	-	LNHIMF_01863	1	persistent	2	0	0
ONMMKP_00246	contig_4	203487	204335	-	GEGEGB_01156	1	persistent	2	0	0
ONMMKP_00247	contig_4	204332	204736	-	GEGEGB_01157	1	persistent	2	0	0
ONMMKP_00248	contig_4	204726	205322	-	GEGEGB_01158	1	persistent	2	0	0
ONMMKP_00249	contig_4	205319	206050	-	LNHIMF_01859	1	persistent	2	0	0
ONMMKP_00250	contig_4	206069	207862	-	GEGEGB_01160	1	persistent	2	0	0
ONMMKP_00251	contig_4	207859	208977	-	LNHIMF_01857	1	persistent	2	0	1
ONMMKP_00252	contig_4	209472	210737	+	BEJGEH_01280	1	persistent	2	0	2
ONMMKP_00253	contig_4	210896	211987	-	GEGEGB_01164	1	persistent	2	0	2
ONMMKP_00254	contig_4	212104	212688	-	GEGEGB_01165	1	persistent	2	0	0
ONMMKP_00255	contig_4	212964	213242	+	LNHIMF_01852	1	persistent	2	0	0
ONMMKP_00256	contig_4	213287	214945	-	GEGEGB_01167	1	persistent	2	0	0
ONMMKP_00257	contig_4	215097	216044	-	GEGEGB_01168	1	persistent	2	0	0
ONMMKP_00258	contig_4	216250	217101	-	GEGEGB_01169	1	persistent	2	0	0
ONMMKP_00259	contig_4	217098	217721	-	LNHIMF_01848	1	persistent	2	0	0
ONMMKP_00260	contig_4	218035	219291	+	GEGEGB_01171	1	persistent	2	0	0
ONMMKP_00261	contig_4	219332	220414	+	GEGEGB_01172	1	persistent	2	0	0
ONMMKP_00262	contig_4	220414	221247	+	LNHIMF_01845	1	persistent	2	0	0
ONMMKP_00263	contig_4	221244	221633	+	GEGEGB_01174	1	persistent	2	0	0
ONMMKP_00264	contig_4	221637	222446	+	GEGEGB_01175	1	persistent	2	0	0
ONMMKP_00265	contig_4	222484	223338	+	GEGEGB_01176	1	persistent	2	1	0
ONMMKP_00266	contig_4	223392	224492	-	LNHIMF_01841	1	persistent	2	1	0
ONMMKP_00267	contig_4	224759	224989	+	GEGEGB_01777	1	persistent	2	0	0
ONMMKP_00268	contig_4	225069	225422	-	GEGEGB_01776	1	persistent	2	0	0
ONMMKP_00269	contig_4	225599	227023	+	PAPNPA_00575	1	persistent	2	0	0
ONMMKP_00270	contig_4	227024	227674	-	LNHIMF_01837	1	persistent	2	0	0
ONMMKP_00271	contig_4	227667	229463	-	LNHIMF_01836	1	persistent	2	0	0
ONMMKP_00272	contig_4	229804	231201	+	GEGEGB_01772	1	persistent	2	0	0
ONMMKP_00273	contig_4	231589	235332	+	GEGEGB_01771	1	persistent	2	0	0
ONMMKP_00274	contig_4	235329	236867	+	GEGEGB_01575	2	persistent	4	0	0
ONMMKP_00275	contig_4	236864	237574	+	LNHIMF_01832	1	persistent	2	0	0
ONMMKP_00276	contig_4	237574	238251	+	LNHIMF_01831	1	persistent	3	0	1
ONMMKP_00277	contig_4	238494	240023	+	BEJGEH_01307	1	persistent	2	0	0
ONMMKP_00280	contig_4	241536	242378	-	GEGEGB_01765	1	persistent	3	0	1
ONMMKP_00281	contig_4	242429	242887	-	BEJGEH_01311	1	persistent	2	0	0
ONMMKP_00282	contig_4	243007	243903	+	LNHIMF_01825	1	persistent	2	0	0
ONMMKP_00283	contig_4	243994	245007	+	GEGEGB_01762	1	persistent	2	0	0
ONMMKP_00284	contig_4	245210	246118	+	GEGEGB_01761	1	persistent	2	0	0
ONMMKP_00285	contig_4	246250	246663	-	GEGEGB_01760	1	persistent	2	0	0
ONMMKP_00286	contig_4	247326	247943	+	GEGEGB_01759	1	persistent	2	0	0
ONMMKP_00287	contig_4	248140	250818	-	GEGEGB_01758	1	persistent	3	0	1
ONMMKP_00288	contig_4	251295	251942	+	GEGEGB_01757	1	persistent	2	0	0
ONMMKP_00289	contig_4	252719	254350	+	BEJGEH_01319	1	persistent	2	0	0
ONMMKP_00290	contig_4	254473	255393	+	BEJGEH_01320	1	persistent	2	0	0
ONMMKP_00291	contig_4	255408	256316	+	LNHIMF_01816	1	persistent	2	0	0
ONMMKP_00292	contig_4	256328	257335	+	LNHIMF_01815	1	persistent	2	0	0
ONMMKP_00293	contig_4	257332	258336	+	GEGEGB_01751	1	persistent	2	0	0
ONMMKP_00294	contig_4	258384	259220	+	LNHIMF_01813	1	persistent	2	0	0
ONMMKP_00295	contig_4	259268	259597	-	GEGEGB_01749	1	persistent	2	0	0
ONMMKP_00296	contig_4	259631	261091	-	GEGEGB_01748	1	persistent	2	0	0
ONMMKP_00297	contig_4	261234	261407	+	GEGEGB_01747	1	persistent	2	0	0
ONMMKP_00298	contig_4	261451	261747	-	GEGEGB_01746	1	persistent	2	0	0
ONMMKP_00299	contig_4	261971	262699	+	LNHIMF_01808	1	persistent	2	0	0
ONMMKP_00300	contig_4	262759	263160	-	GEGEGB_01744	1	persistent	2	0	0
ONMMKP_00301	contig_4	263321	263860	-	GEGEGB_01743	1	persistent	2	0	0
ONMMKP_00302	contig_4	263917	264660	-	GEGEGB_01742	1	persistent	3	0	0
ONMMKP_00303	contig_4	264686	265090	-	GEGEGB_01741	1	persistent	2	0	0
ONMMKP_00304	contig_4	265428	266066	+	GEGEGB_01740	1	persistent	3	0	0
ONMMKP_00305	contig_4	266148	267026	-	LNHIMF_01802	1	persistent	2	0	0
ONMMKP_00306	contig_4	267046	267552	-	GEGEGB_01738	1	persistent	2	0	0
ONMMKP_00307	contig_4	267626	268129	-	GEGEGB_01737	1	persistent	2	0	0
ONMMKP_00308	contig_4	268219	268401	-	GEGEGB_01513	3	persistent	6	0	0
ONMMKP_00309	contig_4	268881	269687	-	GEGEGB_01735	1	persistent	2	0	0
ONMMKP_00310	contig_4	269687	270880	-	GEGEGB_01734	1	persistent	2	0	0
ONMMKP_00311	contig_4	270890	272248	-	GEGEGB_01733	1	persistent	2	0	0
ONMMKP_00312	contig_4	272252	273847	-	GEGEGB_01732	1	persistent	2	0	0
ONMMKP_00313	contig_4	273847	275409	-	LNHIMF_01794	1	persistent	2	0	0
ONMMKP_00314	contig_4	275504	275566	-	GEGEGB_01730	1	persistent	2	0	0
ONMMKP_00315	contig_4	275682	276551	+	GEGEGB_01729	1	persistent	2	0	0
ONMMKP_00316	contig_4	276559	277179	+	GEGEGB_01728	1	persistent	2	0	0
ONMMKP_00317	contig_4	277280	278155	+	GEGEGB_01727	1	persistent	2	0	0
ONMMKP_00318	contig_4	278242	278832	-	LNHIMF_01789	1	persistent	2	0	0
ONMMKP_00319	contig_4	278829	279590	-	GEGEGB_01725	1	persistent	2	0	0
ONMMKP_00320	contig_4	279828	280874	+	LNHIMF_01787	1	persistent	2	0	0
ONMMKP_00321	contig_4	280916	281167	-	GEGEGB_01723	1	persistent	2	0	0
ONMMKP_00322	contig_4	281570	284167	+	GEGEGB_01722	1	persistent	2	0	0
ONMMKP_00324	contig_4	284578	285552	+	GEGEGB_01720	1	persistent	2	0	0
ONMMKP_00325	contig_4	285845	285973	+	GEGEGB_01719	1	persistent	2	0	0
ONMMKP_00327	contig_4	286529	289204	+	LNHIMF_01780	1	persistent	2	0	0
ONMMKP_00328	contig_4	289260	289850	-	GEGEGB_01716	1	persistent	2	0	0
ONMMKP_00329	contig_4	290046	290810	+	GEGEGB_01715	1	persistent	2	0	0
ONMMKP_00330	contig_4	290960	291268	+	GEGEGB_01714	1	persistent	2	0	0
