gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
LNHIMF_00060	contig_1	68634	69677	+	GEGEGB_00063	1	persistent	2	0	0
LNHIMF_00061	contig_1	69707	70000	+	GEGEGB_00064	1	persistent	2	0	0
LNHIMF_00062	contig_1	69997	70866	+	LNHIMF_00062	1	persistent	2	0	0
LNHIMF_00063	contig_1	70877	72397	+	LNHIMF_00063	1	persistent	2	0	0
LNHIMF_00064	contig_1	72397	72948	+	GEGEGB_00067	1	persistent	2	0	0
LNHIMF_00065	contig_1	72926	73834	+	LNHIMF_00065	1	persistent	2	0	0
LNHIMF_00066	contig_1	74014	74835	+	GEGEGB_00069	1	persistent	2	1	1
LNHIMF_00067	contig_1	74962	75126	-	AJBGEP_00067	1	shell	2	0	0
LNHIMF_00068	contig_1	75873	77021	+	LNHIMF_00068	1	persistent	2	1	1
LNHIMF_00069	contig_1	77040	80267	+	LNHIMF_00069	1	persistent	2	1	0
LNHIMF_00070	contig_1	80541	80936	+	GEGEGB_00072	1	persistent	2	1	0
LNHIMF_00071	contig_1	81013	81609	-	GEGEGB_00073	1	persistent	2	0	0
LNHIMF_00072	contig_1	81719	82504	-	LNHIMF_00072	1	persistent	2	0	0
LNHIMF_00073	contig_1	82558	84111	-	LNHIMF_00073	1	persistent	2	0	0
LNHIMF_00074	contig_1	84174	85391	-	GEGEGB_00076	1	persistent	2	0	0
LNHIMF_00075	contig_1	85503	86645	-	GEGEGB_00077	1	persistent	2	0	0
LNHIMF_00076	contig_1	86680	88197	-	LNHIMF_00076	1	persistent	2	0	0
LNHIMF_00077	contig_1	88678	89448	+	GEGEGB_00079	1	persistent	2	0	0
LNHIMF_00078	contig_1	89464	90405	+	GEGEGB_00080	1	persistent	2	0	0
LNHIMF_00079	contig_1	90455	91741	+	GEGEGB_00081	1	persistent	2	0	0
LNHIMF_00080	contig_1	91738	92025	+	GEGEGB_00082	1	persistent	2	0	0
LNHIMF_00082	contig_1	92172	93512	+	GEGEGB_00084	1	persistent	2	0	0
LNHIMF_00083	contig_1	93601	93831	+	GEGEGB_00085	1	persistent	3	0	0
LNHIMF_00084	contig_1	94125	94547	+	GEGEGB_00086	1	persistent	2	0	0
LNHIMF_00086	contig_1	94771	95061	-	GEGEGB_00088	1	persistent	2	0	0
LNHIMF_00087	contig_1	95959	97848	+	BEJGEH_00088	1	persistent	2	0	0
LNHIMF_00088	contig_1	98402	98932	+	LNHIMF_00088	1	persistent	3	0	0
LNHIMF_00089	contig_1	98925	100787	+	GEGEGB_00093	1	persistent	2	0	0
LNHIMF_00090	contig_1	100986	101465	+	GEGEGB_00094	1	persistent	2	0	0
LNHIMF_00091	contig_1	101573	102421	-	GEGEGB_00095	1	persistent	2	0	0
LNHIMF_00092	contig_1	102432	102809	-	LNHIMF_00092	1	persistent	2	0	0
LNHIMF_00093	contig_1	102812	103633	-	GEGEGB_00097	1	persistent	2	0	0
LNHIMF_00094	contig_1	103630	104619	-	GEGEGB_00098	1	persistent	2	0	0
LNHIMF_00095	contig_1	104619	105905	-	GEGEGB_00099	1	persistent	2	0	0
LNHIMF_00096	contig_1	105959	108313	-	GEGEGB_00100	1	persistent	2	0	0
LNHIMF_00097	contig_1	108567	109379	+	GEGEGB_00101	1	persistent	2	0	0
LNHIMF_00098	contig_1	109474	110133	-	LNHIMF_00098	1	persistent	2	0	0
LNHIMF_00099	contig_1	110145	113051	-	GEGEGB_00103	1	persistent	2	0	0
LNHIMF_00100	contig_1	113225	115576	-	LNHIMF_00100	1	persistent	2	0	2
LNHIMF_00101	contig_1	115620	116240	-	HFCAGB_00098	1	persistent	2	0	1
LNHIMF_00102	contig_1	116758	117177	+	GEGEGB_00109	1	persistent	2	0	1
LNHIMF_00103	contig_1	117183	117878	-	BEJGEH_00107	1	persistent	2	0	1
LNHIMF_00104	contig_1	118019	119521	-	LNHIMF_00104	1	persistent	2	0	0
LNHIMF_00105	contig_1	119532	121241	-	GEGEGB_00112	1	persistent	2	0	0
LNHIMF_00106	contig_1	121582	122427	+	LNHIMF_00106	1	persistent	2	0	0
LNHIMF_00107	contig_1	122546	123313	+	GEGEGB_00114	1	persistent	2	0	0
LNHIMF_00108	contig_1	123352	124059	-	GEGEGB_00115	1	persistent	2	0	0
LNHIMF_00109	contig_1	124043	125653	-	LNHIMF_00109	1	persistent	2	0	0
LNHIMF_00110	contig_1	125629	126612	-	GEGEGB_00117	1	persistent	2	0	0
LNHIMF_00111	contig_1	126790	128448	-	GEGEGB_00118	1	persistent	2	0	0
LNHIMF_00113	contig_1	128541	128663	+	GEGEGB_00120	1	persistent	2	0	1
LNHIMF_00114	contig_1	128949	129554	-	LNHIMF_00114	1	persistent	2	0	1
LNHIMF_00115	contig_1	129565	130965	-	GEGEGB_00122	1	persistent	2	0	0
LNHIMF_00116	contig_1	130968	132059	-	LNHIMF_00116	1	persistent	2	0	0
LNHIMF_00117	contig_1	132059	133630	-	LNHIMF_00117	1	persistent	2	0	0
LNHIMF_00118	contig_1	133719	133805	-	LNHIMF_00118	1	persistent	2	0	0
LNHIMF_00119	contig_1	134462	135406	+	LNHIMF_00119	1	persistent	2	0	0
LNHIMF_00120	contig_1	135728	137452	+	BEJGEH_00124	1	persistent	2	0	0
LNHIMF_00121	contig_1	137452	137961	+	LNHIMF_00121	1	persistent	2	0	0
LNHIMF_00122	contig_1	138228	139232	+	GEGEGB_00129	1	persistent	2	0	0
LNHIMF_00123	contig_1	139839	140297	+	LNHIMF_00123	1	persistent	2	0	0
LNHIMF_00124	contig_1	140299	141240	+	LNHIMF_00124	1	persistent	2	0	0
LNHIMF_00125	contig_1	141237	141602	+	GEGEGB_00132	1	persistent	2	0	0
LNHIMF_00126	contig_1	141618	143384	+	GEGEGB_00133	1	persistent	2	0	0
LNHIMF_00127	contig_1	143371	144858	+	GEGEGB_00134	1	persistent	2	0	0
LNHIMF_00128	contig_1	144855	146213	+	LNHIMF_00128	1	persistent	2	0	0
LNHIMF_00129	contig_1	146207	147289	+	GEGEGB_00136	1	persistent	2	0	0
LNHIMF_00130	contig_1	147292	148608	+	LNHIMF_00130	1	persistent	2	0	0
LNHIMF_00131	contig_1	148608	149852	+	GEGEGB_00138	1	persistent	2	0	0
LNHIMF_00132	contig_1	149849	150916	+	LNHIMF_00132	1	persistent	2	0	0
LNHIMF_00133	contig_1	151035	152510	+	GEGEGB_00140	1	persistent	2	0	0
LNHIMF_00134	contig_1	152503	153423	+	HFCAGB_00133	1	persistent	2	0	0
LNHIMF_00135	contig_1	153425	154255	+	GEGEGB_00142	1	persistent	2	0	0
LNHIMF_00136	contig_1	154252	155514	+	GEGEGB_00143	1	persistent	2	0	0
LNHIMF_00138	contig_1	155576	156727	+	LNHIMF_00138	1	persistent	2	0	0
LNHIMF_00139	contig_1	156828	157745	+	LNHIMF_00139	1	persistent	2	0	0
LNHIMF_00140	contig_1	158024	158521	+	GEGEGB_00147	1	persistent	2	0	0
LNHIMF_00141	contig_1	158583	161288	+	LNHIMF_00141	1	persistent	2	0	0
LNHIMF_00143	contig_1	161440	161835	+	GEGEGB_00150	1	persistent	2	0	2
LNHIMF_00144	contig_1	162150	162341	-	GEGEGB_00153	1	persistent	2	0	1
LNHIMF_00145	contig_1	162351	163094	-	GEGEGB_00154	1	persistent	2	0	0
LNHIMF_00146	contig_1	163094	163714	-	GEGEGB_00155	1	persistent	2	0	0
LNHIMF_00147	contig_1	163940	164983	+	GEGEGB_00156	1	persistent	2	0	0
LNHIMF_00148	contig_1	165014	166216	-	LNHIMF_00148	1	persistent	2	0	0
LNHIMF_00149	contig_1	166206	167591	-	LNHIMF_00149	1	persistent	2	0	0
LNHIMF_00150	contig_1	167601	168038	-	GEGEGB_00159	1	persistent	2	0	0
LNHIMF_00151	contig_1	168260	169153	-	LNHIMF_00151	1	persistent	2	0	0
LNHIMF_00152	contig_1	169241	169804	+	GEGEGB_00161	1	persistent	2	0	0
LNHIMF_00153	contig_1	169801	170655	+	LNHIMF_00153	1	persistent	2	0	0
LNHIMF_00154	contig_1	170747	171697	-	LNHIMF_00154	1	persistent	2	0	0
LNHIMF_00155	contig_1	171697	173103	-	BEJGEH_00161	1	persistent	2	0	0
LNHIMF_00156	contig_1	173267	174637	-	GEGEGB_00165	1	persistent	2	0	0
LNHIMF_00157	contig_1	175203	175967	+	GEGEGB_00166	1	persistent	2	0	0
LNHIMF_00159	contig_1	176127	178790	+	GEGEGB_00168	1	persistent	2	0	0
LNHIMF_00160	contig_1	178805	180691	+	BEJGEH_00166	1	persistent	2	0	0
LNHIMF_00161	contig_1	180891	182315	+	GEGEGB_00170	1	persistent	2	0	0
LNHIMF_00163	contig_1	182604	182888	+	GEGEGB_00172	1	persistent	2	0	0
LNHIMF_00164	contig_1	182926	183717	-	GEGEGB_00173	1	persistent	2	0	0
LNHIMF_00165	contig_1	183730	185325	-	GEGEGB_00174	1	persistent	2	0	0
LNHIMF_00166	contig_1	185714	188311	+	GEGEGB_00175	1	persistent	2	1	2
LNHIMF_00167	contig_1	188500	188862	+	BEJGEH_00180	1	persistent	2	1	1
LNHIMF_00168	contig_1	189096	190049	+	GEGEGB_00177	1	persistent	2	0	0
LNHIMF_00169	contig_1	190046	191317	+	LNHIMF_00169	1	persistent	2	0	0
LNHIMF_00170	contig_1	191307	192290	+	LNHIMF_00170	1	persistent	2	0	0
LNHIMF_00171	contig_1	192300	193067	+	GEGEGB_00180	1	persistent	2	0	0
LNHIMF_00172	contig_1	193097	193891	-	GEGEGB_00181	1	persistent	2	0	0
LNHIMF_00173	contig_1	193912	194772	-	BEJGEH_00186	1	persistent	2	0	0
LNHIMF_00174	contig_1	194879	195265	-	GEGEGB_00183	1	persistent	2	0	0
LNHIMF_00175	contig_1	195428	197038	+	GEGEGB_00184	1	persistent	2	0	0
LNHIMF_00176	contig_1	197116	199506	-	GEGEGB_00185	1	persistent	2	0	0
LNHIMF_00177	contig_1	199712	200248	+	LNHIMF_00177	1	persistent	2	0	0
LNHIMF_00178	contig_1	200306	200968	-	LNHIMF_00178	1	persistent	2	0	0
LNHIMF_00179	contig_1	201077	202003	+	LNHIMF_00179	1	persistent	2	0	0
LNHIMF_00180	contig_1	202000	202770	+	GEGEGB_00189	1	persistent	3	0	0
LNHIMF_00181	contig_1	202888	203964	-	BEJGEH_00194	1	persistent	2	0	0
LNHIMF_00182	contig_1	203973	206531	-	LNHIMF_00182	1	persistent	2	0	0
LNHIMF_00183	contig_1	206546	207229	-	BEJGEH_00196	1	persistent	2	0	0
LNHIMF_00184	contig_1	207277	207828	-	PAPNPA_03682	1	persistent	2	0	0
LNHIMF_00185	contig_1	208194	208634	+	LNHIMF_00185	1	persistent	3	0	0
LNHIMF_00186	contig_1	208696	209925	+	BEJGEH_00199	1	persistent	2	0	1
LNHIMF_00187	contig_1	209932	210312	-	GEGEGB_00192	1	persistent	2	0	1
LNHIMF_00188	contig_1	210407	211261	-	LNHIMF_00188	1	persistent	2	0	0
LNHIMF_00189	contig_1	211387	212181	-	LNHIMF_00189	1	persistent	2	0	2
LNHIMF_00190	contig_1	212303	213571	-	ALJMDI_04216	1	cloud	1	0	1
LNHIMF_00191	contig_1	213593	214189	-	ALJMDI_04217	1	cloud	0	0	2
LNHIMF_00192	contig_1	214189	214797	-	ALJMDI_04218	1	cloud	0	0	2
LNHIMF_00193	contig_1	214812	215378	-	ALJMDI_04219	1	cloud	0	0	3
LNHIMF_00194	contig_1	215365	218031	-	LNHIMF_00194	1	cloud	0	0	3
LNHIMF_00195	contig_1	218031	218768	-	ALJMDI_04221	1	cloud	0	0	2
LNHIMF_00196	contig_1	219034	219627	-	ALJMDI_04222	1	cloud	1	0	1
LNHIMF_00197	contig_1	220030	220509	-	GEGEGB_00202	1	persistent	2	0	2
LNHIMF_00198	contig_1	220506	221924	-	LNHIMF_00198	1	persistent	2	0	0
LNHIMF_00199	contig_1	222065	223006	-	GEGEGB_00204	1	persistent	2	0	0
LNHIMF_00200	contig_1	223030	223485	-	GEGEGB_00205	1	persistent	2	0	0
LNHIMF_00201	contig_1	223662	224366	-	LNHIMF_00201	1	persistent	2	0	0
LNHIMF_00202	contig_1	224383	224913	-	GEGEGB_00207	1	persistent	2	0	0
LNHIMF_00203	contig_1	224941	227415	+	LNHIMF_00203	1	persistent	2	0	0
LNHIMF_00204	contig_1	227556	230078	+	LNHIMF_00204	1	persistent	2	0	1
LNHIMF_00205	contig_1	230371	232560	+	LNHIMF_00205	1	persistent	2	0	0
LNHIMF_00206	contig_1	232609	233406	+	GEGEGB_00212	1	persistent	2	0	1
LNHIMF_00207	contig_1	233406	234296	+	LNHIMF_00207	1	persistent	2	0	0
LNHIMF_00208	contig_1	234293	236350	+	LNHIMF_00208	1	persistent	2	2	1
LNHIMF_00209	contig_1	236441	237721	-	GEGEGB_00215	1	persistent	2	1	1
LNHIMF_00210	contig_1	237891	239312	+	LNHIMF_00210	1	persistent	2	0	0
LNHIMF_00211	contig_1	239394	239738	+	GEGEGB_00217	1	persistent	2	0	1
LNHIMF_00212	contig_1	239839	240462	-	GEGEGB_00218	1	persistent	2	0	1
LNHIMF_00213	contig_1	240499	241299	-	LNHIMF_00213	1	persistent	2	0	0
LNHIMF_00214	contig_1	241292	241990	-	GEGEGB_00220	1	persistent	2	0	0
LNHIMF_00215	contig_1	242075	243592	+	GEGEGB_00221	1	persistent	2	0	0
LNHIMF_00216	contig_1	243722	245149	+	LNHIMF_00216	1	persistent	2	0	0
LNHIMF_00217	contig_1	245302	246459	+	GEGEGB_00223	1	persistent	2	0	1
LNHIMF_00218	contig_1	246581	249550	-	ALJMDI_04244	1	cloud	2	0	0
LNHIMF_00219	contig_1	249736	250122	-	GEGEGB_00224	1	persistent	2	0	2
LNHIMF_00220	contig_1	250369	251670	+	BEJGEH_00234	1	persistent	2	0	1
LNHIMF_00221	contig_1	251707	252531	-	LNHIMF_00221	1	persistent	2	0	0
LNHIMF_00222	contig_1	252561	255233	-	GEGEGB_00228	1	persistent	2	0	0
LNHIMF_00223	contig_1	255471	256265	-	GEGEGB_00229	1	persistent	2	0	1
LNHIMF_00225	contig_1	256716	257441	+	GEGEGB_00231	1	persistent	2	0	0
LNHIMF_00227	contig_1	257627	258550	+	GEGEGB_00233	1	persistent	2	0	0
LNHIMF_00228	contig_1	258695	259420	+	GEGEGB_00234	1	persistent	2	0	0
LNHIMF_00229	contig_1	259567	260124	+	GEGEGB_00235	1	persistent	2	0	0
LNHIMF_00230	contig_1	260266	261462	+	LNHIMF_00230	1	persistent	2	0	0
LNHIMF_00231	contig_1	261844	262533	+	BEJGEH_00245	1	persistent	2	0	0
LNHIMF_00232	contig_1	262546	263403	+	GEGEGB_00238	1	persistent	2	0	0
LNHIMF_00233	contig_1	263415	264767	+	GEGEGB_00239	1	persistent	2	0	0
LNHIMF_00234	contig_1	264799	267231	+	GEGEGB_00240	1	persistent	2	0	0
LNHIMF_00235	contig_1	267354	267839	+	GEGEGB_00241	1	persistent	2	0	0
LNHIMF_00236	contig_1	267843	268868	+	GEGEGB_00242	1	persistent	2	0	0
LNHIMF_00237	contig_1	268974	269429	+	GEGEGB_00243	1	persistent	2	0	0
LNHIMF_00238	contig_1	269433	270221	+	LNHIMF_00238	1	persistent	2	0	0
LNHIMF_00239	contig_1	270221	271369	+	GEGEGB_00245	1	persistent	2	0	0
LNHIMF_00240	contig_1	271366	271962	+	GEGEGB_00246	1	persistent	2	0	0
LNHIMF_00241	contig_1	271986	275468	+	GEGEGB_00247	1	persistent	2	0	0
LNHIMF_00242	contig_1	275481	276440	+	GEGEGB_00248	1	persistent	2	1	0
LNHIMF_00243	contig_1	276619	276711	+	BEJGEH_00257	2	persistent	2	1	0
LNHIMF_00244	contig_1	276708	278369	+	BEJGEH_00257	2	persistent	2	1	0
LNHIMF_00245	contig_1	278445	280586	+	LNHIMF_00245	1	persistent	2	0	0
LNHIMF_00246	contig_1	280642	281031	+	GEGEGB_00254	1	persistent	2	0	0
LNHIMF_00247	contig_1	281094	282386	+	GEGEGB_00255	1	persistent	2	0	0
LNHIMF_00248	contig_1	282470	282730	-	GEGEGB_00256	1	persistent	2	0	0
LNHIMF_00249	contig_1	282717	282917	-	GEGEGB_00257	1	persistent	2	0	0
LNHIMF_00250	contig_1	283115	283660	+	GEGEGB_00258	1	persistent	2	0	0
LNHIMF_00251	contig_1	283657	284079	+	GEGEGB_00259	1	persistent	2	0	0
LNHIMF_00252	contig_1	284111	284812	+	GEGEGB_00260	1	persistent	2	2	0
LNHIMF_00253	contig_1	284886	286604	-	GEGEGB_00264	1	persistent	2	1	1
LNHIMF_00254	contig_1	286715	287422	-	LNHIMF_00254	1	persistent	2	0	0
LNHIMF_00255	contig_1	287419	287823	-	GEGEGB_00266	1	persistent	2	0	0
LNHIMF_00256	contig_1	287942	288757	-	LNHIMF_00256	1	persistent	2	0	0
LNHIMF_00257	contig_1	288796	289449	-	LNHIMF_00257	1	persistent	2	0	0
LNHIMF_00258	contig_1	289442	290473	-	LNHIMF_00258	1	persistent	2	0	0
LNHIMF_00259	contig_1	290663	291229	+	GEGEGB_00270	1	persistent	3	0	0
LNHIMF_00267	contig_1	297075	297878	+	LNHIMF_00267	1	persistent	3	0	0
LNHIMF_00268	contig_1	297900	298814	-	LNHIMF_00268	1	persistent	2	0	0
LNHIMF_00269	contig_1	298919	300094	+	LNHIMF_00269	1	persistent	2	0	0
LNHIMF_00270	contig_1	300226	301026	+	LNHIMF_00270	1	persistent	2	0	0
LNHIMF_00271	contig_1	301104	301874	+	LNHIMF_00271	1	persistent	2	0	0
LNHIMF_00272	contig_1	301930	303150	-	GEGEGB_02743	1	persistent	2	0	0
LNHIMF_00273	contig_1	303369	304124	-	LNHIMF_00273	1	persistent	2	0	0
LNHIMF_00274	contig_1	304159	304881	+	LNHIMF_00274	1	persistent	2	0	0
LNHIMF_00275	contig_1	304878	305345	-	GEGEGB_02740	1	persistent	2	0	0
LNHIMF_00276	contig_1	305400	306140	+	GEGEGB_02739	1	persistent	2	0	2
LNHIMF_00278	contig_1	306670	307719	-	HFCAGB_00281	1	persistent	1	1	1
LNHIMF_00279	contig_1	307730	308725	-	AJBGEP_00282	1	shell	1	1	0
LNHIMF_00280	contig_1	308722	310605	-	LNHIMF_00280	1	shell	0	2	0
LNHIMF_00281	contig_1	310621	311115	-	GEGEGB_02733	1	shell	0	2	0
LNHIMF_00282	contig_1	311112	311936	-	LNHIMF_00282	1	shell	0	2	0
LNHIMF_00283	contig_1	311923	312825	-	GEGEGB_02731	1	shell	0	3	1
LNHIMF_00284	contig_1	313193	315856	+	IKCLMC_02021	1	shell	0	2	1
LNHIMF_00285	contig_1	315841	315939	+	GEGEGB_02729	1	cloud	0	1	1
LNHIMF_00286	contig_1	315942	316232	+	IKCLMC_02023	1	cloud	0	1	1
LNHIMF_00287	contig_1	316294	316836	+	GEGEGB_02727	1	shell	0	2	1
LNHIMF_00288	contig_1	316860	318368	+	LNHIMF_00288	1	shell	0	2	2
LNHIMF_00289	contig_1	318555	319001	+	HFCAGB_00291	1	shell	0	2	1
LNHIMF_00290	contig_1	319255	319740	+	GEGEGB_02722	2	shell	0	4	1
LNHIMF_00291	contig_1	320034	320519	+	AJBGEP_00292	1	shell	0	3	0
LNHIMF_00292	contig_1	320516	320887	+	PAPNPA_01836	1	shell	0	2	0
LNHIMF_00293	contig_1	321030	321515	+	GEGEGB_02722	2	shell	0	4	1
LNHIMF_00294	contig_1	321582	322118	+	GEGEGB_02721	1	shell	0	3	0
LNHIMF_00295	contig_1	322122	323465	+	GEGEGB_02720	1	shell	0	2	0
LNHIMF_00296	contig_1	323462	324766	+	GEGEGB_02719	1	shell	0	2	0
LNHIMF_00297	contig_1	324771	325544	+	HFCAGB_00296	1	shell	0	2	2
LNHIMF_00298	contig_1	325735	325908	+	LNHIMF_00298	1	cloud	0	2	0
LNHIMF_00299	contig_1	325934	326155	+	AJBGEP_00299	1	shell	0	2	1
LNHIMF_00300	contig_1	326189	330058	+	HFCAGB_00298	1	shell	0	2	1
LNHIMF_00301	contig_1	330058	330840	+	HFCAGB_00299	1	shell	0	3	2
LNHIMF_00302	contig_1	330837	331676	+	LNHIMF_00302	1	cloud	0	1	1
LNHIMF_00303	contig_1	331666	331926	+	LNHIMF_00303	1	cloud	0	1	1
LNHIMF_00304	contig_1	332051	334243	+	PAPNPA_01857	1	shell	0	2	2
LNHIMF_00305	contig_1	334267	334713	+	GEGEGB_02708	1	shell	0	2	0
LNHIMF_00306	contig_1	334732	338418	+	AJBGEP_00306	1	shell	0	2	7
LNHIMF_00307	contig_1	338475	338777	-	LNHIMF_00307	1	cloud	0	2	2
LNHIMF_00308	contig_1	338804	339250	+	LNHIMF_00308	1	shell	0	2	3
LNHIMF_00309	contig_1	339579	339716	-	OEKLIE_01806	1	cloud	0	2	1
LNHIMF_00310	contig_1	339769	340251	+	LNHIMF_00310	1	cloud	0	0	2
LNHIMF_00312	contig_1	340445	340819	-	LNHIMF_00312	1	cloud	0	1	1
LNHIMF_00313	contig_1	341049	341270	+	AJBGEP_00314	1	shell	0	3	3
LNHIMF_00314	contig_1	341337	341579	-	GEGEGB_02702	1	cloud	0	3	1
LNHIMF_00315	contig_1	342127	342405	+	AJBGEP_00317	1	shell	1	4	4
LNHIMF_00316	contig_1	343169	343663	+	LNHIMF_00316	1	cloud	1	1	0
LNHIMF_00317	contig_1	343879	344484	+	PAPNPA_01873	1	persistent	1	2	3
LNHIMF_00318	contig_1	344508	347018	+	BEJGEH_00308	1	persistent	2	0	0
LNHIMF_00319	contig_1	347040	347510	+	GEGEGB_02695	1	persistent	2	0	0
LNHIMF_00320	contig_1	347917	348738	+	LNHIMF_00320	1	persistent	2	0	1
LNHIMF_00321	contig_1	349555	350502	+	LNHIMF_00321	1	persistent	2	1	4
LNHIMF_00322	contig_1	350425	350793	-	LNHIMF_00322	1	cloud	1	0	1
LNHIMF_00323	contig_1	351055	351432	-	GEGEGB_02690	1	cloud	1	1	4
LNHIMF_00324	contig_1	351604	351834	+	LNHIMF_00324	1	cloud	0	0	2
LNHIMF_00325	contig_1	352723	353358	+	GEGEGB_02689	1	cloud	0	0	3
LNHIMF_00326	contig_1	353466	353984	+	BENMGJ_03898	1	cloud	0	0	2
LNHIMF_00327	contig_1	354093	356780	+	LNHIMF_00327	1	cloud	0	0	4
LNHIMF_00328	contig_1	356802	357851	+	LNHIMF_00328	1	cloud	0	0	2
LNHIMF_00329	contig_1	357984	358439	+	GEGEGB_02685	1	cloud	1	0	4
