gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
PAPNPA_00032	contig_15	5339	5989	-	GEGEGB_01092	1	persistent	3	0	0
PAPNPA_00033	contig_16	113	847	-	GEGEGB_01826	1	persistent	2	0	0
PAPNPA_00034	contig_16	860	1789	-	GEGEGB_01827	1	persistent	2	0	0
PAPNPA_00035	contig_16	1805	2758	-	LNHIMF_01229	1	persistent	2	0	0
PAPNPA_00036	contig_16	2838	3887	-	GEGEGB_01829	1	persistent	2	0	0
PAPNPA_00037	contig_16	4051	4224	-	GEGEGB_01830	1	persistent	2	0	0
PAPNPA_00038	contig_16	4276	4797	-	GEGEGB_01831	1	persistent	2	0	0
PAPNPA_00040	contig_16	4995	5579	+	LNHIMF_01224	1	persistent	4	0	0
PAPNPA_00041	contig_16	5650	5874	-	LNHIMF_01223	1	persistent	2	0	0
PAPNPA_00043	contig_17	215	688	+	HFCAGB_02262	1	shell	0	3	4
PAPNPA_00045	contig_17	1163	2035	+	PAPNPA_00045	1	cloud	0	3	4
PAPNPA_00046	contig_17	2547	4715	+	HFCAGB_02266	1	shell	0	2	2
PAPNPA_00047	contig_17	4772	6502	+	HFCAGB_02267	1	shell	0	2	0
PAPNPA_00048	contig_17	6712	6885	+	BEJGEH_02009	1	shell	1	2	0
PAPNPA_00049	contig_17	7406	8860	-	GEGEGB_00920	1	persistent	2	3	1
PAPNPA_00050	contig_17	9055	9381	-	LNHIMF_02081	1	persistent	2	0	1
PAPNPA_00051	contig_17	9375	9839	-	PAPNPA_00051	1	cloud	2	0	0
PAPNPA_00052	contig_18	281	835	+	GEGEGB_04339	1	persistent	3	0	0
PAPNPA_00053	contig_18	811	1068	-	LNHIMF_03453	1	persistent	2	0	0
PAPNPA_00054	contig_18	1065	1886	-	LNHIMF_03454	1	persistent	2	0	0
PAPNPA_00055	contig_18	1888	2460	-	LNHIMF_03455	1	persistent	2	0	0
PAPNPA_00056	contig_18	2465	3007	-	LNHIMF_03456	1	persistent	2	0	0
PAPNPA_00057	contig_18	3034	3507	-	GEGEGB_04334	1	persistent	2	0	0
PAPNPA_00058	contig_18	3479	4603	-	LNHIMF_03458	1	persistent	2	0	0
PAPNPA_00059	contig_18	4735	5244	+	GEGEGB_04332	1	persistent	2	0	0
PAPNPA_00060	contig_18	5260	6207	+	GEGEGB_04331	1	persistent	2	0	0
PAPNPA_00061	contig_18	6259	7548	+	LNHIMF_03461	1	persistent	2	0	0
PAPNPA_00062	contig_18	7570	8946	+	GEGEGB_04329	1	persistent	2	0	0
PAPNPA_00063	contig_18	9088	9501	+	GEGEGB_04328	1	persistent	2	0	0
PAPNPA_00064	contig_18	9437	9706	-	GEGEGB_04327	1	persistent	2	0	0
PAPNPA_00065	contig_18	9764	10189	-	LNHIMF_03465	1	persistent	2	0	0
PAPNPA_00066	contig_18	10200	10568	-	LNHIMF_03466	1	persistent	2	0	0
PAPNPA_00067	contig_19	10	1050	-	LNHIMF_03907	1	persistent	2	0	1
PAPNPA_00068	contig_19	1216	2589	-	LNHIMF_03908	1	persistent	2	0	1
PAPNPA_00069	contig_19	2638	3456	-	GEGEGB_03871	1	persistent	2	0	0
PAPNPA_00070	contig_19	3518	5308	+	GEGEGB_03870	1	persistent	2	0	1
PAPNPA_00071	contig_19	5459	7288	-	LNHIMF_03911	1	persistent	2	0	1
PAPNPA_00072	contig_19	7476	8846	-	GEGEGB_03863	1	persistent	2	0	0
PAPNPA_00074	contig_19	9166	9864	-	LNHIMF_03914	1	persistent	2	0	0
PAPNPA_00075	contig_19	10094	10513	-	GEGEGB_03860	1	persistent	2	0	0
PAPNPA_00076	contig_19	10534	10779	-	GEGEGB_03859	1	persistent	2	0	0
PAPNPA_00077	contig_20	414	2060	+	LNHIMF_03895	1	persistent	2	0	0
PAPNPA_00078	contig_20	2202	3566	+	BEJGEH_03895	1	persistent	2	0	2
PAPNPA_00079	contig_20	3749	4936	+	LNHIMF_03897	1	persistent	2	0	4
PAPNPA_00080	contig_20	4905	5864	+	LNHIMF_03898	1	persistent	2	0	0
PAPNPA_00081	contig_20	6022	6777	+	GEGEGB_03881	1	persistent	2	0	0
PAPNPA_00082	contig_20	6795	7361	+	HFCAGB_04099	1	persistent	2	0	1
PAPNPA_00083	contig_20	7406	8743	-	LNHIMF_03901	1	persistent	2	0	2
PAPNPA_00084	contig_20	8912	9577	+	LNHIMF_03902	1	persistent	2	0	1
PAPNPA_00085	contig_20	9672	10397	-	GEGEGB_03877	1	persistent	2	0	0
PAPNPA_00086	contig_20	10412	11185	-	GEGEGB_03876	1	persistent	2	0	0
PAPNPA_00087	contig_20	11272	12162	-	LNHIMF_03905	1	persistent	2	0	0
PAPNPA_00088	contig_20	12162	13121	-	GEGEGB_03874	1	persistent	2	0	0
PAPNPA_00089	contig_21	220	1809	+	BEJGEH_04235	1	persistent	3	0	0
PAPNPA_00090	contig_21	1825	3114	+	GEGEGB_03642	1	persistent	2	0	0
PAPNPA_00091	contig_21	3111	4436	-	LNHIMF_04220	1	persistent	2	0	0
PAPNPA_00092	contig_21	4442	6028	-	BEJGEH_04232	1	persistent	2	0	0
PAPNPA_00093	contig_21	6093	6548	+	GEGEGB_03645	1	persistent	2	0	0
PAPNPA_00094	contig_21	6590	7282	-	GEGEGB_03646	1	persistent	2	0	0
PAPNPA_00095	contig_21	7294	7566	-	GEGEGB_03647	1	persistent	2	0	0
PAPNPA_00096	contig_21	7753	8343	-	GEGEGB_03648	1	persistent	2	0	0
PAPNPA_00097	contig_21	8385	9056	-	GEGEGB_03649	1	persistent	2	0	0
PAPNPA_00098	contig_21	9066	10130	-	GEGEGB_03650	1	persistent	2	0	0
PAPNPA_00099	contig_21	10171	10944	-	LNHIMF_04212	1	persistent	2	0	0
PAPNPA_00100	contig_21	11037	11525	+	LNHIMF_04211	1	persistent	2	0	0
PAPNPA_00101	contig_21	11889	13784	+	LNHIMF_04210	1	persistent	2	0	0
PAPNPA_00102	contig_21	13784	14419	+	LNHIMF_04209	1	persistent	2	0	0
PAPNPA_00103	contig_21	14412	15170	+	LNHIMF_04208	1	persistent	3	0	0
PAPNPA_00104	contig_21	15353	16123	+	LNHIMF_04206	1	persistent	3	0	0
PAPNPA_00105	contig_21	16120	17253	+	LNHIMF_04205	1	persistent	1	2	2
PAPNPA_00106	contig_21	17474	18484	-	BEJGEH_04217	1	shell	1	2	1
PAPNPA_00107	contig_21	18792	18929	+	GEGEGB_03659	1	shell	2	2	1
PAPNPA_00108	contig_21	18883	19227	+	ODDLKH_00015	1	shell	2	2	0
PAPNPA_00109	contig_21	19229	19510	-	LNHIMF_04203	1	persistent	1	2	1
PAPNPA_00110	contig_21	19597	22707	-	GEGEGB_03661	1	persistent	2	1	1
PAPNPA_00111	contig_22	75	428	+	PAPNPA_00111	1	cloud	1	0	0
PAPNPA_00112	contig_22	434	1297	-	LNHIMF_03917	1	persistent	2	0	2
PAPNPA_00113	contig_22	1348	2889	-	GEGEGB_03857	1	persistent	2	0	0
PAPNPA_00114	contig_22	2902	3435	-	GEGEGB_03856	1	persistent	2	0	1
PAPNPA_00115	contig_22	3450	3848	-	GEGEGB_03855	1	persistent	2	0	0
PAPNPA_00116	contig_22	4005	4229	-	GEGEGB_03854	1	persistent	2	0	0
PAPNPA_00117	contig_22	4276	5091	-	GEGEGB_03853	1	persistent	2	0	0
PAPNPA_00118	contig_22	5100	5480	-	LNHIMF_03923	1	persistent	2	0	1
PAPNPA_00119	contig_22	6096	6719	-	GEGEGB_03851	1	persistent	2	0	0
PAPNPA_00120	contig_22	6822	8711	-	LNHIMF_03925	1	persistent	2	0	0
PAPNPA_00121	contig_22	9090	9533	-	GEGEGB_03849	1	persistent	2	0	0
PAPNPA_00122	contig_22	9623	10081	-	GEGEGB_03848	1	persistent	2	0	0
PAPNPA_00123	contig_22	10232	11224	+	LNHIMF_03928	1	persistent	2	0	0
PAPNPA_00124	contig_22	11229	12680	-	LNHIMF_03929	1	persistent	2	0	0
PAPNPA_00125	contig_22	12674	14170	-	LNHIMF_03930	1	persistent	2	0	0
PAPNPA_00126	contig_22	14518	16386	+	LNHIMF_03931	1	persistent	2	0	0
PAPNPA_00127	contig_22	16583	17002	+	LNHIMF_03932	1	persistent	2	0	0
PAPNPA_00128	contig_22	17010	18515	+	HFCAGB_04133	1	persistent	2	0	0
PAPNPA_00129	contig_22	18521	19486	+	GEGEGB_03841	1	persistent	2	0	0
PAPNPA_00130	contig_22	19511	20401	+	GEGEGB_03840	1	persistent	2	0	0
PAPNPA_00131	contig_22	20534	21463	+	LNHIMF_03936	1	persistent	2	0	0
PAPNPA_00132	contig_22	21476	22465	+	GEGEGB_03838	1	persistent	2	0	0
PAPNPA_00133	contig_22	22431	23858	-	LNHIMF_03938	1	persistent	2	0	0
PAPNPA_00134	contig_22	23870	24574	-	GEGEGB_03835	1	persistent	3	0	0
PAPNPA_00135	contig_23	201	563	-	GEGEGB_00610	2	persistent	3	0	0
PAPNPA_00136	contig_23	605	1861	-	GEGEGB_03187	1	persistent	3	0	1
PAPNPA_00137	contig_23	2078	3163	-	GEGEGB_03186	1	persistent	2	0	1
PAPNPA_00138	contig_23	3276	3551	-	GEGEGB_03185	1	persistent	2	0	0
PAPNPA_00139	contig_23	3579	4631	-	LNHIMF_03155	1	persistent	2	0	0
PAPNPA_00140	contig_23	4786	5505	+	LNHIMF_03154	1	persistent	2	0	0
PAPNPA_00141	contig_23	5505	5831	+	GEGEGB_03182	1	persistent	2	0	0
PAPNPA_00142	contig_23	5881	6600	+	GEGEGB_03181	1	persistent	2	1	0
PAPNPA_00143	contig_23	6789	7835	+	GEGEGB_03178	1	persistent	2	1	0
PAPNPA_00144	contig_23	7968	8975	+	GEGEGB_03177	1	persistent	2	0	0
PAPNPA_00145	contig_23	9067	10203	-	GEGEGB_03176	1	persistent	2	0	0
PAPNPA_00146	contig_23	10196	10789	-	LNHIMF_03148	1	persistent	2	0	0
PAPNPA_00147	contig_23	10797	11087	-	GEGEGB_03174	1	persistent	2	0	0
PAPNPA_00148	contig_23	11084	11650	-	GEGEGB_03173	1	persistent	2	0	0
PAPNPA_00149	contig_23	11669	12373	-	GEGEGB_03172	1	persistent	2	0	0
PAPNPA_00150	contig_23	12391	13371	+	LNHIMF_03144	1	persistent	2	0	0
PAPNPA_00151	contig_23	13503	14189	+	LNHIMF_03143	1	persistent	2	0	0
PAPNPA_00152	contig_23	14236	14652	-	GEGEGB_03169	1	persistent	2	0	0
PAPNPA_00153	contig_23	14652	15215	-	GEGEGB_03168	1	persistent	2	0	0
PAPNPA_00154	contig_23	15431	16378	-	LNHIMF_03140	1	persistent	2	0	0
PAPNPA_00155	contig_23	16398	17129	-	GEGEGB_03166	1	persistent	2	0	0
PAPNPA_00156	contig_23	17206	17913	-	LNHIMF_03138	1	persistent	2	0	0
PAPNPA_00157	contig_23	18008	18463	-	GEGEGB_03164	1	persistent	2	0	0
PAPNPA_00158	contig_23	18584	19978	-	GEGEGB_03163	1	persistent	2	0	0
PAPNPA_00159	contig_23	20471	21625	-	GEGEGB_03162	1	persistent	2	0	0
PAPNPA_00160	contig_23	22415	24391	+	GEGEGB_03161	1	persistent	2	1	1
PAPNPA_00161	contig_23	24536	25267	+	BEJGEH_03102	1	shell	1	1	0
PAPNPA_00162	contig_23	25472	26221	+	BEJGEH_03101	1	shell	0	2	0
PAPNPA_00163	contig_23	27453	28925	+	BEJGEH_03100	1	shell	0	2	0
PAPNPA_00164	contig_24	1	1179	-	GEGEGB_03132	1	persistent	2	0	1
PAPNPA_00165	contig_24	1176	2492	-	GEGEGB_03133	1	persistent	2	0	1
PAPNPA_00166	contig_24	2518	3096	-	LNHIMF_03106	1	persistent	2	0	0
PAPNPA_00167	contig_24	3263	3592	+	GEGEGB_03135	1	persistent	2	0	0
PAPNPA_00169	contig_24	3886	4434	+	BEJGEH_03077	1	persistent	2	0	0
PAPNPA_00171	contig_24	4816	6048	-	GEGEGB_03139	1	persistent	2	0	0
PAPNPA_00172	contig_24	6315	6974	-	GEGEGB_03140	1	persistent	2	0	0
PAPNPA_00173	contig_24	7128	8021	+	GEGEGB_03141	1	persistent	2	0	0
PAPNPA_00174	contig_24	8287	9033	-	GEGEGB_03142	1	persistent	2	0	0
PAPNPA_00175	contig_24	9127	9762	-	LNHIMF_03115	1	persistent	2	0	0
PAPNPA_00176	contig_24	9963	10823	-	GEGEGB_03144	1	persistent	2	1	0
PAPNPA_00177	contig_24	11056	12135	-	GEGEGB_03148	1	persistent	2	0	1
PAPNPA_00178	contig_24	12237	13400	-	GEGEGB_03149	1	persistent	2	0	0
PAPNPA_00179	contig_24	13422	14468	-	GEGEGB_03150	1	persistent	2	0	0
PAPNPA_00180	contig_24	14842	15267	+	GEGEGB_03151	1	persistent	2	0	0
PAPNPA_00181	contig_24	15293	15871	+	GEGEGB_03152	1	persistent	2	0	0
PAPNPA_00182	contig_24	15872	16579	+	LNHIMF_03122	1	persistent	2	0	0
PAPNPA_00183	contig_24	16567	17244	+	LNHIMF_03123	1	persistent	2	0	0
PAPNPA_00184	contig_24	17238	17927	+	LNHIMF_03124	1	persistent	2	1	1
PAPNPA_00185	contig_24	17896	18612	-	PAPNPA_00185	1	cloud	1	0	1
PAPNPA_00186	contig_24	18609	19118	-	PAPNPA_00186	1	cloud	0	0	2
PAPNPA_00187	contig_24	19332	20303	-	LNHIMF_03127	1	cloud	0	0	2
PAPNPA_00188	contig_24	20300	21574	-	LNHIMF_03128	1	cloud	0	0	2
PAPNPA_00189	contig_24	21598	22977	-	LNHIMF_03129	1	cloud	0	0	2
PAPNPA_00190	contig_24	23005	23448	-	LNHIMF_03130	1	cloud	1	0	1
PAPNPA_00191	contig_24	23763	25754	-	GEGEGB_03158	1	persistent	2	1	1
PAPNPA_00192	contig_24	26030	26788	+	GEGEGB_03159	1	persistent	2	0	0
PAPNPA_00193	contig_24	26889	27809	-	GEGEGB_03160	1	persistent	2	1	1
PAPNPA_00194	contig_24	28014	28640	-	PAPNPA_00194	1	cloud	1	1	0
PAPNPA_00195	contig_24	28900	29394	-	BEJGEH_03097	1	shell	0	2	1
PAPNPA_00196	contig_24	29433	30440	-	BEJGEH_03098	1	shell	0	2	0
PAPNPA_00197	contig_24	30454	30999	-	BEJGEH_03099	1	shell	0	2	0
PAPNPA_00198	contig_25	422	991	+	LNHIMF_01917	1	persistent	2	0	0
PAPNPA_00199	contig_25	1089	1775	+	GEGEGB_01099	1	persistent	2	0	0
PAPNPA_00200	contig_25	1795	3843	+	GEGEGB_01100	1	persistent	2	0	0
PAPNPA_00201	contig_25	4037	4918	+	GEGEGB_01101	1	persistent	2	0	0
PAPNPA_00202	contig_25	4966	6339	-	BEJGEH_01222	1	persistent	2	1	0
PAPNPA_00203	contig_25	6404	6511	+	BEJGEH_01223	1	shell	2	0	0
PAPNPA_00204	contig_25	6515	7306	+	LNHIMF_01912	1	persistent	2	1	0
PAPNPA_00205	contig_25	7518	7757	-	GEGEGB_01105	1	persistent	2	0	0
PAPNPA_00206	contig_25	7915	8058	+	GEGEGB_01106	1	persistent	2	0	0
PAPNPA_00207	contig_25	8129	8416	+	GEGEGB_01107	1	persistent	2	0	0
PAPNPA_00208	contig_25	9221	9430	+	GEGEGB_01108	2	persistent	4	0	0
PAPNPA_00209	contig_25	9650	11395	+	GEGEGB_01109	1	persistent	2	0	0
PAPNPA_00210	contig_25	11461	12270	+	LNHIMF_01906	1	persistent	2	0	0
PAPNPA_00211	contig_25	12267	12833	-	GEGEGB_01111	1	persistent	2	0	0
PAPNPA_00212	contig_25	13243	13701	-	GEGEGB_01112	1	persistent	2	0	0
PAPNPA_00213	contig_25	13760	14611	-	GEGEGB_01113	1	persistent	2	0	0
PAPNPA_00214	contig_25	14624	15424	-	GEGEGB_01114	1	persistent	2	0	0
PAPNPA_00215	contig_25	15477	16445	-	GEGEGB_01115	1	persistent	2	0	0
PAPNPA_00216	contig_25	16918	18477	+	LNHIMF_01900	1	persistent	2	0	0
PAPNPA_00217	contig_25	18499	20100	-	LNHIMF_01899	1	persistent	2	0	0
PAPNPA_00218	contig_25	20238	21602	-	GEGEGB_01118	1	persistent	2	0	0
PAPNPA_00219	contig_25	21866	22444	-	LNHIMF_01897	1	persistent	2	0	0
PAPNPA_00220	contig_25	22448	23812	-	GEGEGB_01120	1	persistent	2	0	0
PAPNPA_00221	contig_25	23893	24072	+	GEGEGB_01121	1	persistent	2	0	0
PAPNPA_00222	contig_25	24078	24422	-	LNHIMF_01894	1	persistent	2	0	0
PAPNPA_00223	contig_25	24553	26463	+	GEGEGB_01123	1	persistent	2	0	0
PAPNPA_00224	contig_25	26521	27216	+	GEGEGB_01124	1	persistent	2	0	0
PAPNPA_00225	contig_25	27288	27869	+	GEGEGB_01125	1	persistent	2	0	0
PAPNPA_00226	contig_25	28008	29759	+	GEGEGB_01126	1	persistent	2	1	0
PAPNPA_00228	contig_25	29844	30959	+	GEGEGB_01128	1	persistent	2	1	0
PAPNPA_00229	contig_25	31081	31347	-	GEGEGB_01129	1	persistent	2	0	0
PAPNPA_00230	contig_25	31351	32163	-	LNHIMF_01886	1	persistent	2	0	0
PAPNPA_00233	contig_26	351	1187	-	GEGEGB_03633	1	persistent	3	0	0
PAPNPA_00234	contig_26	1306	1644	+	GEGEGB_03632	1	persistent	2	1	0
PAPNPA_00235	contig_26	1669	3189	-	LNHIMF_03949	1	persistent	2	1	2
PAPNPA_00236	contig_26	3779	5425	+	GEGEGB_03584	1	persistent	2	0	0
PAPNPA_00237	contig_26	5422	5685	+	GEGEGB_03583	1	persistent	2	0	0
PAPNPA_00238	contig_26	5703	6632	+	GEGEGB_03582	1	persistent	2	0	0
PAPNPA_00239	contig_26	6793	8643	+	LNHIMF_03953	1	persistent	2	0	0
PAPNPA_00240	contig_26	8646	10190	+	LNHIMF_03954	1	persistent	2	1	1
PAPNPA_00241	contig_26	10428	10790	+	HFCAGB_04155	1	shell	2	0	0
PAPNPA_00242	contig_26	10787	11128	+	BEJGEH_03957	1	persistent	2	1	0
PAPNPA_00243	contig_26	11131	12018	-	GEGEGB_03577	1	persistent	2	0	1
PAPNPA_00244	contig_26	12183	13658	+	GEGEGB_03576	1	persistent	2	0	0
PAPNPA_00245	contig_26	13752	14033	-	GEGEGB_03575	1	persistent	2	0	1
PAPNPA_00246	contig_26	14137	14928	+	LNHIMF_03961	1	cloud	1	0	1
PAPNPA_00247	contig_26	14957	15700	+	GEGEGB_03572	1	cloud	0	0	2
PAPNPA_00248	contig_26	15700	16428	+	LNHIMF_03963	1	cloud	1	0	1
PAPNPA_00249	contig_26	16528	18552	+	GEGEGB_03570	1	persistent	2	0	1
PAPNPA_00250	contig_26	18592	20073	-	GEGEGB_03569	1	persistent	2	0	0
PAPNPA_00251	contig_26	20192	21457	-	GEGEGB_03568	1	persistent	2	0	0
PAPNPA_00252	contig_26	21601	21930	+	GEGEGB_03567	1	persistent	2	0	0
PAPNPA_00253	contig_26	22349	23608	+	GEGEGB_03566	1	persistent	2	0	0
PAPNPA_00254	contig_26	24021	24941	+	GEGEGB_03565	1	persistent	2	0	0
PAPNPA_00255	contig_26	24953	25999	+	LNHIMF_03970	1	persistent	2	0	0
PAPNPA_00256	contig_26	26100	27185	+	LNHIMF_03971	1	persistent	2	0	0
PAPNPA_00257	contig_26	27182	28444	+	GEGEGB_03562	1	persistent	2	0	0
PAPNPA_00258	contig_26	28444	29511	+	LNHIMF_03973	1	persistent	1	1	1
PAPNPA_00259	contig_26	29544	29768	+	BEJGEH_03974	1	shell	2	0	0
PAPNPA_00260	contig_26	29746	30423	+	LNHIMF_03975	1	persistent	1	1	1
PAPNPA_00261	contig_26	30428	31558	+	GEGEGB_03558	1	persistent	2	0	0
PAPNPA_00262	contig_26	31560	32810	+	GEGEGB_03557	1	persistent	2	0	0
PAPNPA_00263	contig_26	32807	33886	+	LNHIMF_03978	1	persistent	2	0	0
PAPNPA_00264	contig_26	33883	35241	+	LNHIMF_03979	1	persistent	2	0	0
PAPNPA_00265	contig_26	35238	35978	+	LNHIMF_03980	1	persistent	2	0	0
PAPNPA_00266	contig_26	36185	37570	+	HFCAGB_04177	1	persistent	2	0	0
PAPNPA_00267	contig_27	39	2612	-	GEGEGB_02756	1	persistent	3	0	1
PAPNPA_00269	contig_27	2742	3473	-	LNHIMF_02753	1	persistent	2	0	0
PAPNPA_00270	contig_27	3470	4450	-	GEGEGB_02759	1	persistent	2	0	0
PAPNPA_00271	contig_27	4582	5319	+	BEJGEH_02653	1	persistent	2	0	0
PAPNPA_00272	contig_27	5591	5929	+	GEGEGB_02761	1	persistent	2	0	1
PAPNPA_00273	contig_27	6180	7340	+	LNHIMF_02757	1	persistent	2	0	1
PAPNPA_00274	contig_27	7301	8209	-	LNHIMF_02758	1	persistent	2	0	0
PAPNPA_00275	contig_27	8267	9388	-	GEGEGB_02764	1	persistent	2	0	0
PAPNPA_00276	contig_27	9398	10468	-	GEGEGB_02765	1	persistent	2	0	0
PAPNPA_00277	contig_27	10908	11426	+	GEGEGB_02766	1	persistent	2	0	0
PAPNPA_00278	contig_27	11419	12639	+	LNHIMF_02762	1	persistent	2	0	0
PAPNPA_00279	contig_27	12796	13143	-	GEGEGB_02768	1	persistent	2	0	0
PAPNPA_00280	contig_27	13184	13951	-	GEGEGB_02769	1	persistent	2	0	0
PAPNPA_00281	contig_27	13996	14544	-	GEGEGB_02770	1	persistent	2	0	0
PAPNPA_00282	contig_27	14563	14811	-	GEGEGB_02771	1	persistent	2	0	1
PAPNPA_00283	contig_27	14973	15692	-	PAPNPA_00283	1	cloud	2	0	0
PAPNPA_00284	contig_27	15828	17189	-	GEGEGB_02772	1	persistent	2	0	1
PAPNPA_00285	contig_27	17355	18146	+	GEGEGB_02773	1	persistent	2	0	0
PAPNPA_00286	contig_27	18211	19452	+	GEGEGB_02774	1	persistent	2	0	1
PAPNPA_00287	contig_27	19573	20178	+	BEJGEH_02701	1	persistent	2	0	1
PAPNPA_00288	contig_27	20213	20803	-	LNHIMF_02771	1	persistent	2	0	1
PAPNPA_00289	contig_27	20926	21804	+	AJBGEP_02882	1	persistent	2	0	1
PAPNPA_00290	contig_27	21890	23551	+	LNHIMF_02773	1	persistent	2	0	0
PAPNPA_00291	contig_27	23700	24038	+	GEGEGB_02779	1	persistent	2	0	0
PAPNPA_00292	contig_27	24204	24494	-	LNHIMF_02775	1	persistent	2	0	0
PAPNPA_00293	contig_27	24484	24921	-	GEGEGB_02781	1	persistent	2	0	0
PAPNPA_00294	contig_27	25065	25592	+	GEGEGB_02782	1	persistent	2	0	0
PAPNPA_00295	contig_27	26212	37686	+	GEGEGB_02783	1	persistent	2	0	0
PAPNPA_00297	contig_27	37751	38734	+	LNHIMF_02780	2	persistent	2	0	0
PAPNPA_00298	contig_27	38747	39160	+	LNHIMF_02780	2	persistent	2	0	0
PAPNPA_00299	contig_27	39157	41337	+	LNHIMF_02781	1	persistent	2	0	0
PAPNPA_00300	contig_28	23	1855	-	GEGEGB_01000	1	persistent	2	0	0
PAPNPA_00301	contig_28	1852	2508	-	GEGEGB_00999	1	persistent	2	1	0
PAPNPA_00302	contig_28	2571	2648	-	GEGEGB_00998	1	shell	2	0	0
PAPNPA_00303	contig_28	2972	3196	+	GEGEGB_00997	1	persistent	2	1	0
PAPNPA_00304	contig_28	3263	3472	-	LNHIMF_02027	2	persistent	2	0	0
PAPNPA_00305	contig_28	3529	3984	-	LNHIMF_02027	2	persistent	2	0	0
PAPNPA_00306	contig_28	4216	4968	-	GEGEGB_00995	1	persistent	2	0	0
PAPNPA_00307	contig_28	4965	5633	-	GEGEGB_00994	1	persistent	2	0	0
PAPNPA_00308	contig_28	5654	6640	-	LNHIMF_02030	1	persistent	2	0	0
PAPNPA_00309	contig_28	6794	7594	-	GEGEGB_00992	1	persistent	2	0	0
PAPNPA_00310	contig_28	7864	8292	-	GEGEGB_00991	1	persistent	2	0	0
PAPNPA_00311	contig_28	8351	9070	-	GEGEGB_00990	1	persistent	2	1	0
PAPNPA_00312	contig_28	9267	10472	-	LNHIMF_02034	1	persistent	1	3	2
PAPNPA_00313	contig_28	10551	12038	-	ONMMKP_00070	1	shell	2	0	0
PAPNPA_00314	contig_28	12295	13698	+	GEGEGB_00986	1	persistent	1	2	1
PAPNPA_00315	contig_28	13713	14120	+	LNHIMF_02037	1	persistent	2	0	1
PAPNPA_00316	contig_28	14120	14488	+	GEGEGB_00984	1	persistent	2	0	0
PAPNPA_00317	contig_28	14560	16044	+	LNHIMF_02039	1	persistent	2	0	0
PAPNPA_00318	contig_28	16084	16497	-	AJBGEP_02065	1	persistent	2	0	0
PAPNPA_00319	contig_28	16683	17888	+	LNHIMF_02041	1	persistent	2	0	0
PAPNPA_00320	contig_28	17885	18118	+	GEGEGB_00980	1	persistent	2	1	0
PAPNPA_00321	contig_28	18417	18770	+	BEJGEH_01100	1	shell	2	0	0
PAPNPA_00322	contig_28	18890	19204	-	LNHIMF_02043	1	persistent	2	1	0
PAPNPA_00323	contig_28	19421	21103	+	LNHIMF_02044	1	persistent	2	0	0
PAPNPA_00324	contig_28	21096	22091	+	GEGEGB_00976	1	persistent	2	0	0
PAPNPA_00325	contig_28	22084	22791	+	GEGEGB_00975	1	persistent	2	0	0
PAPNPA_00326	contig_28	22791	24161	+	LNHIMF_02047	1	persistent	2	0	0
PAPNPA_00327	contig_28	24183	24626	+	GEGEGB_00973	1	persistent	2	0	0
PAPNPA_00328	contig_28	24623	25846	+	LNHIMF_02049	1	persistent	2	0	0
