gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
HFCAGB_00066	contig_1	72394	72945	+	GEGEGB_00067	1	persistent	2	0	0
HFCAGB_00067	contig_1	72923	73831	+	LNHIMF_00065	1	persistent	2	0	0
HFCAGB_00068	contig_1	74011	74832	+	GEGEGB_00069	1	persistent	2	1	1
HFCAGB_00069	contig_1	75696	76844	+	LNHIMF_00068	1	persistent	2	1	1
HFCAGB_00070	contig_1	76863	80090	+	LNHIMF_00069	1	persistent	2	1	0
HFCAGB_00071	contig_1	80364	80759	+	GEGEGB_00072	1	persistent	2	1	0
HFCAGB_00072	contig_1	80836	81432	-	GEGEGB_00073	1	persistent	2	0	0
HFCAGB_00073	contig_1	81542	82327	-	LNHIMF_00072	1	persistent	2	0	0
HFCAGB_00074	contig_1	82381	83934	-	LNHIMF_00073	1	persistent	2	0	0
HFCAGB_00075	contig_1	83997	85214	-	GEGEGB_00076	1	persistent	2	0	0
HFCAGB_00076	contig_1	85326	86468	-	GEGEGB_00077	1	persistent	2	0	0
HFCAGB_00077	contig_1	86503	88020	-	LNHIMF_00076	1	persistent	2	0	0
HFCAGB_00078	contig_1	88501	89271	+	GEGEGB_00079	1	persistent	2	0	0
HFCAGB_00079	contig_1	89287	90228	+	GEGEGB_00080	1	persistent	2	0	0
HFCAGB_00080	contig_1	90278	91564	+	GEGEGB_00081	1	persistent	2	0	0
HFCAGB_00081	contig_1	91561	91848	+	GEGEGB_00082	1	persistent	2	0	0
HFCAGB_00083	contig_1	91995	93335	+	GEGEGB_00084	1	persistent	2	0	0
HFCAGB_00084	contig_1	93424	93654	+	GEGEGB_00085	1	persistent	3	0	0
HFCAGB_00085	contig_1	93754	94284	+	LNHIMF_00088	1	persistent	3	0	0
HFCAGB_00086	contig_1	94277	96139	+	GEGEGB_00093	1	persistent	2	0	0
HFCAGB_00087	contig_1	96338	96817	+	GEGEGB_00094	1	persistent	2	0	0
HFCAGB_00088	contig_1	96923	97771	-	GEGEGB_00095	1	persistent	2	0	0
HFCAGB_00089	contig_1	97782	98159	-	LNHIMF_00092	1	persistent	2	0	0
HFCAGB_00090	contig_1	98162	98983	-	GEGEGB_00097	1	persistent	2	0	0
HFCAGB_00091	contig_1	98980	99969	-	GEGEGB_00098	1	persistent	2	0	0
HFCAGB_00092	contig_1	99969	101255	-	GEGEGB_00099	1	persistent	2	0	0
HFCAGB_00093	contig_1	101309	103669	-	GEGEGB_00100	1	persistent	2	0	0
HFCAGB_00094	contig_1	103923	104735	+	GEGEGB_00101	1	persistent	2	0	0
HFCAGB_00095	contig_1	104830	105489	-	LNHIMF_00098	1	persistent	2	0	0
HFCAGB_00096	contig_1	105501	108407	-	GEGEGB_00103	1	persistent	2	0	0
HFCAGB_00097	contig_1	108581	110932	-	LNHIMF_00100	1	persistent	2	0	2
HFCAGB_00098	contig_1	110976	111596	-	HFCAGB_00098	1	persistent	2	0	1
HFCAGB_00099	contig_1	112114	112359	+	GEGEGB_00109	1	persistent	2	0	1
HFCAGB_00100	contig_1	112360	112539	-	HFCAGB_00100	1	cloud	2	0	0
HFCAGB_00101	contig_1	112539	113234	-	BEJGEH_00107	1	persistent	2	0	1
HFCAGB_00102	contig_1	113375	114877	-	LNHIMF_00104	1	persistent	2	0	0
HFCAGB_00103	contig_1	114888	116597	-	GEGEGB_00112	1	persistent	2	0	0
HFCAGB_00104	contig_1	116937	117782	+	LNHIMF_00106	1	persistent	2	0	0
HFCAGB_00105	contig_1	117901	118668	+	GEGEGB_00114	1	persistent	2	0	0
HFCAGB_00106	contig_1	118707	119414	-	GEGEGB_00115	1	persistent	2	0	0
HFCAGB_00107	contig_1	119398	121008	-	LNHIMF_00109	1	persistent	2	0	0
HFCAGB_00108	contig_1	120984	121967	-	GEGEGB_00117	1	persistent	2	0	0
HFCAGB_00109	contig_1	122145	123803	-	GEGEGB_00118	1	persistent	2	0	0
HFCAGB_00111	contig_1	123896	124018	+	GEGEGB_00120	1	persistent	2	0	1
HFCAGB_00112	contig_1	124338	124619	+	HFCAGB_00112	1	cloud	2	0	0
HFCAGB_00113	contig_1	124673	125278	-	LNHIMF_00114	1	persistent	2	0	1
HFCAGB_00114	contig_1	125289	126689	-	GEGEGB_00122	1	persistent	2	0	0
HFCAGB_00115	contig_1	126692	127783	-	LNHIMF_00116	1	persistent	2	0	0
HFCAGB_00116	contig_1	127783	129354	-	LNHIMF_00117	1	persistent	2	0	0
HFCAGB_00117	contig_1	129442	129528	-	LNHIMF_00118	1	persistent	2	0	0
HFCAGB_00118	contig_1	130185	131129	+	LNHIMF_00119	1	persistent	2	0	0
HFCAGB_00119	contig_1	131451	133175	+	BEJGEH_00124	1	persistent	2	0	0
HFCAGB_00120	contig_1	133175	133669	+	LNHIMF_00121	1	persistent	2	0	0
HFCAGB_00121	contig_1	133953	134957	+	GEGEGB_00129	1	persistent	2	0	0
HFCAGB_00122	contig_1	135563	136021	+	LNHIMF_00123	1	persistent	2	0	0
HFCAGB_00123	contig_1	136023	136964	+	LNHIMF_00124	1	persistent	2	0	0
HFCAGB_00124	contig_1	136961	137326	+	GEGEGB_00132	1	persistent	2	0	0
HFCAGB_00125	contig_1	137342	139108	+	GEGEGB_00133	1	persistent	2	0	0
HFCAGB_00126	contig_1	139095	140582	+	GEGEGB_00134	1	persistent	2	0	0
HFCAGB_00127	contig_1	140579	141937	+	LNHIMF_00128	1	persistent	2	0	0
HFCAGB_00128	contig_1	141931	143013	+	GEGEGB_00136	1	persistent	2	0	0
HFCAGB_00129	contig_1	143016	144332	+	LNHIMF_00130	1	persistent	2	0	0
HFCAGB_00130	contig_1	144332	145576	+	GEGEGB_00138	1	persistent	2	0	0
HFCAGB_00131	contig_1	145573	146640	+	LNHIMF_00132	1	persistent	2	0	0
HFCAGB_00132	contig_1	146759	148234	+	GEGEGB_00140	1	persistent	2	0	0
HFCAGB_00133	contig_1	148227	149084	+	HFCAGB_00133	1	persistent	2	0	0
HFCAGB_00134	contig_1	149086	149916	+	GEGEGB_00142	1	persistent	2	0	0
HFCAGB_00135	contig_1	149913	151175	+	GEGEGB_00143	1	persistent	2	0	0
HFCAGB_00137	contig_1	151236	152387	+	LNHIMF_00138	1	persistent	2	0	0
HFCAGB_00138	contig_1	152488	153405	+	LNHIMF_00139	1	persistent	2	0	0
HFCAGB_00139	contig_1	153684	154181	+	GEGEGB_00147	1	persistent	2	0	0
HFCAGB_00140	contig_1	154243	156948	+	LNHIMF_00141	1	persistent	2	0	0
HFCAGB_00142	contig_1	157100	157495	+	GEGEGB_00150	1	persistent	2	0	2
HFCAGB_00143	contig_1	157529	158518	-	BEJGEH_00148	1	cloud	1	0	1
HFCAGB_00144	contig_1	158622	159545	+	BEJGEH_00149	1	cloud	2	0	1
HFCAGB_00145	contig_1	159542	159733	-	GEGEGB_00153	1	persistent	2	0	1
HFCAGB_00146	contig_1	159743	160486	-	GEGEGB_00154	1	persistent	2	0	0
HFCAGB_00147	contig_1	160486	161106	-	GEGEGB_00155	1	persistent	2	0	0
HFCAGB_00148	contig_1	161332	162375	+	GEGEGB_00156	1	persistent	2	0	0
HFCAGB_00149	contig_1	162406	163608	-	LNHIMF_00148	1	persistent	2	0	0
HFCAGB_00150	contig_1	163598	164983	-	LNHIMF_00149	1	persistent	2	0	0
HFCAGB_00151	contig_1	164993	165430	-	GEGEGB_00159	1	persistent	2	0	0
HFCAGB_00152	contig_1	165652	166545	-	LNHIMF_00151	1	persistent	2	0	0
HFCAGB_00153	contig_1	166633	167196	+	GEGEGB_00161	1	persistent	2	0	0
HFCAGB_00154	contig_1	167193	168047	+	LNHIMF_00153	1	persistent	2	0	0
HFCAGB_00155	contig_1	168139	169089	-	LNHIMF_00154	1	persistent	2	0	0
HFCAGB_00156	contig_1	169089	170495	-	BEJGEH_00161	1	persistent	2	0	0
HFCAGB_00157	contig_1	170659	172029	-	GEGEGB_00165	1	persistent	2	0	0
HFCAGB_00158	contig_1	172595	173359	+	GEGEGB_00166	1	persistent	2	0	0
HFCAGB_00160	contig_1	173519	176182	+	GEGEGB_00168	1	persistent	2	0	0
HFCAGB_00161	contig_1	176197	178086	+	BEJGEH_00166	1	persistent	2	0	0
HFCAGB_00162	contig_1	178287	179711	+	GEGEGB_00170	1	persistent	2	0	0
HFCAGB_00164	contig_1	180000	180284	+	GEGEGB_00172	1	persistent	2	0	0
HFCAGB_00165	contig_1	180322	181113	-	GEGEGB_00173	1	persistent	2	0	0
HFCAGB_00166	contig_1	181126	182751	-	GEGEGB_00174	1	persistent	2	0	0
HFCAGB_00167	contig_1	183140	185737	+	GEGEGB_00175	1	persistent	2	1	2
HFCAGB_00168	contig_1	185777	186241	-	BEJGEH_00178	1	shell	1	1	2
HFCAGB_00169	contig_1	186659	186982	-	BEJGEH_00179	1	shell	1	1	1
HFCAGB_00170	contig_1	187253	187615	+	BEJGEH_00180	1	persistent	2	1	1
HFCAGB_00171	contig_1	187850	188803	+	GEGEGB_00177	1	persistent	2	0	0
HFCAGB_00172	contig_1	188800	190071	+	LNHIMF_00169	1	persistent	2	0	0
HFCAGB_00173	contig_1	190061	191044	+	LNHIMF_00170	1	persistent	2	0	0
HFCAGB_00174	contig_1	191054	191821	+	GEGEGB_00180	1	persistent	2	0	0
HFCAGB_00175	contig_1	191851	192645	-	GEGEGB_00181	1	persistent	2	0	0
HFCAGB_00176	contig_1	192666	193526	-	BEJGEH_00186	1	persistent	2	0	0
HFCAGB_00177	contig_1	193633	194019	-	GEGEGB_00183	1	persistent	2	0	0
HFCAGB_00178	contig_1	194182	195792	+	GEGEGB_00184	1	persistent	2	0	0
HFCAGB_00179	contig_1	195870	198260	-	GEGEGB_00185	1	persistent	2	0	0
HFCAGB_00180	contig_1	198466	199002	+	LNHIMF_00177	1	persistent	2	0	0
HFCAGB_00181	contig_1	199060	199722	-	LNHIMF_00178	1	persistent	2	0	0
HFCAGB_00182	contig_1	199831	200757	+	LNHIMF_00179	1	persistent	2	0	0
HFCAGB_00183	contig_1	200754	201524	+	GEGEGB_00189	1	persistent	3	0	0
HFCAGB_00184	contig_1	201644	202723	-	BEJGEH_00194	1	persistent	2	0	0
HFCAGB_00185	contig_1	202732	205290	-	LNHIMF_00182	1	persistent	2	0	0
HFCAGB_00186	contig_1	205305	205988	-	BEJGEH_00196	1	persistent	2	0	0
HFCAGB_00187	contig_1	206036	206575	-	PAPNPA_03682	1	persistent	2	0	0
HFCAGB_00188	contig_1	206945	207385	+	LNHIMF_00185	1	persistent	3	0	0
HFCAGB_00189	contig_1	207447	208676	+	BEJGEH_00199	1	persistent	2	0	1
HFCAGB_00190	contig_1	208683	209063	-	GEGEGB_00192	1	persistent	2	0	1
HFCAGB_00191	contig_1	209158	210012	-	LNHIMF_00188	1	persistent	2	0	0
HFCAGB_00192	contig_1	210138	210929	-	LNHIMF_00189	1	persistent	2	0	2
HFCAGB_00193	contig_1	211050	211529	-	GEGEGB_00202	1	persistent	2	0	2
HFCAGB_00194	contig_1	211526	212944	-	LNHIMF_00198	1	persistent	2	0	0
HFCAGB_00195	contig_1	213085	214026	-	GEGEGB_00204	1	persistent	2	0	0
HFCAGB_00196	contig_1	214050	214505	-	GEGEGB_00205	1	persistent	2	0	0
HFCAGB_00197	contig_1	214682	215386	-	LNHIMF_00201	1	persistent	2	0	0
HFCAGB_00198	contig_1	215403	215933	-	GEGEGB_00207	1	persistent	2	0	0
HFCAGB_00199	contig_1	215961	218435	+	LNHIMF_00203	1	persistent	2	0	0
HFCAGB_00200	contig_1	218576	221098	+	LNHIMF_00204	1	persistent	2	0	1
HFCAGB_00201	contig_1	221391	223580	+	LNHIMF_00205	1	persistent	2	0	0
HFCAGB_00202	contig_1	223629	224426	+	GEGEGB_00212	1	persistent	2	0	1
HFCAGB_00203	contig_1	224426	225316	+	LNHIMF_00207	1	persistent	2	0	0
HFCAGB_00204	contig_1	225313	227370	+	LNHIMF_00208	1	persistent	2	2	1
HFCAGB_00205	contig_1	227407	227613	+	HFCAGB_00205	1	shell	1	1	0
HFCAGB_00206	contig_1	228310	228870	+	BEJGEH_00216	1	shell	1	2	1
HFCAGB_00207	contig_1	228956	231613	+	HFCAGB_00207	1	shell	0	2	0
HFCAGB_00208	contig_1	231631	232383	+	BEJGEH_00218	1	shell	0	2	0
HFCAGB_00209	contig_1	232402	232914	+	BEJGEH_00219	1	shell	0	2	0
HFCAGB_00210	contig_1	232911	233387	+	BEJGEH_00220	1	shell	0	2	0
HFCAGB_00211	contig_1	233387	233917	+	HFCAGB_00211	1	shell	0	2	1
HFCAGB_00212	contig_1	233914	234756	+	HFCAGB_00212	1	shell	1	1	0
HFCAGB_00213	contig_1	234864	236144	-	GEGEGB_00215	1	persistent	2	1	1
HFCAGB_00214	contig_1	236314	237735	+	LNHIMF_00210	1	persistent	2	0	0
HFCAGB_00215	contig_1	237817	238161	+	GEGEGB_00217	1	persistent	2	0	1
HFCAGB_00216	contig_1	238262	238885	-	GEGEGB_00218	1	persistent	2	0	1
HFCAGB_00217	contig_1	238922	239722	-	LNHIMF_00213	1	persistent	2	0	0
HFCAGB_00218	contig_1	239715	240413	-	GEGEGB_00220	1	persistent	2	0	0
HFCAGB_00219	contig_1	240498	242015	+	GEGEGB_00221	1	persistent	2	0	0
HFCAGB_00220	contig_1	242145	243572	+	LNHIMF_00216	1	persistent	2	0	0
HFCAGB_00221	contig_1	243725	244882	+	GEGEGB_00223	1	persistent	2	0	1
HFCAGB_00222	contig_1	244939	247971	-	ALJMDI_04244	1	cloud	2	0	0
HFCAGB_00223	contig_1	248157	248543	-	GEGEGB_00224	1	persistent	2	0	2
HFCAGB_00224	contig_1	248790	250091	+	BEJGEH_00234	1	persistent	2	0	1
HFCAGB_00225	contig_1	250127	250951	-	LNHIMF_00221	1	persistent	2	0	0
HFCAGB_00226	contig_1	250981	253653	-	GEGEGB_00228	1	persistent	2	0	0
HFCAGB_00227	contig_1	253891	254685	-	GEGEGB_00229	1	persistent	2	0	1
HFCAGB_00229	contig_1	255136	255861	+	GEGEGB_00231	1	persistent	2	0	0
HFCAGB_00231	contig_1	256047	256970	+	GEGEGB_00233	1	persistent	2	0	0
HFCAGB_00232	contig_1	257115	257840	+	GEGEGB_00234	1	persistent	2	0	0
HFCAGB_00233	contig_1	257987	258544	+	GEGEGB_00235	1	persistent	2	0	0
HFCAGB_00234	contig_1	258685	259881	+	LNHIMF_00230	1	persistent	2	0	0
HFCAGB_00235	contig_1	260263	260952	+	BEJGEH_00245	1	persistent	2	0	0
HFCAGB_00236	contig_1	260965	261822	+	GEGEGB_00238	1	persistent	2	0	0
HFCAGB_00237	contig_1	261834	263186	+	GEGEGB_00239	1	persistent	2	0	0
HFCAGB_00238	contig_1	263218	265632	+	GEGEGB_00240	1	persistent	2	0	0
HFCAGB_00239	contig_1	265755	266240	+	GEGEGB_00241	1	persistent	2	0	0
HFCAGB_00240	contig_1	266244	267269	+	GEGEGB_00242	1	persistent	2	0	0
HFCAGB_00241	contig_1	267375	267830	+	GEGEGB_00243	1	persistent	2	0	0
HFCAGB_00242	contig_1	267834	268622	+	LNHIMF_00238	1	persistent	2	0	0
HFCAGB_00243	contig_1	268622	269770	+	GEGEGB_00245	1	persistent	2	0	0
HFCAGB_00244	contig_1	269767	270363	+	GEGEGB_00246	1	persistent	2	0	0
HFCAGB_00245	contig_1	270387	273869	+	GEGEGB_00247	1	persistent	2	0	0
HFCAGB_00246	contig_1	273882	274841	+	GEGEGB_00248	1	persistent	2	1	0
HFCAGB_00247	contig_1	275021	276784	+	BEJGEH_00257	1	persistent	2	1	0
HFCAGB_00248	contig_1	276860	279001	+	LNHIMF_00245	1	persistent	2	0	0
HFCAGB_00249	contig_1	279057	279446	+	GEGEGB_00254	1	persistent	2	0	0
HFCAGB_00250	contig_1	279509	280801	+	GEGEGB_00255	1	persistent	2	0	0
HFCAGB_00251	contig_1	280885	281145	-	GEGEGB_00256	1	persistent	2	0	0
HFCAGB_00252	contig_1	281132	281332	-	GEGEGB_00257	1	persistent	2	0	0
HFCAGB_00253	contig_1	281530	282075	+	GEGEGB_00258	1	persistent	2	0	0
HFCAGB_00254	contig_1	282072	282494	+	GEGEGB_00259	1	persistent	2	0	0
HFCAGB_00255	contig_1	282526	283227	+	GEGEGB_00260	1	persistent	2	2	0
HFCAGB_00256	contig_1	283301	285019	-	GEGEGB_00264	1	persistent	2	1	1
HFCAGB_00257	contig_1	285130	285837	-	LNHIMF_00254	1	persistent	2	0	0
HFCAGB_00258	contig_1	285834	286238	-	GEGEGB_00266	1	persistent	2	0	0
HFCAGB_00259	contig_1	286357	287172	-	LNHIMF_00256	1	persistent	2	0	0
HFCAGB_00260	contig_1	287211	287864	-	LNHIMF_00257	1	persistent	2	0	0
HFCAGB_00261	contig_1	287857	288888	-	LNHIMF_00258	1	persistent	2	0	0
HFCAGB_00262	contig_1	289078	289644	+	GEGEGB_00270	1	persistent	3	0	0
HFCAGB_00270	contig_1	295905	296708	+	LNHIMF_00267	1	persistent	3	0	0
HFCAGB_00271	contig_1	296729	297643	-	LNHIMF_00268	1	persistent	2	0	0
HFCAGB_00272	contig_1	297748	298923	+	LNHIMF_00269	1	persistent	2	0	0
HFCAGB_00273	contig_1	299055	299855	+	LNHIMF_00270	1	persistent	2	0	0
HFCAGB_00274	contig_1	299933	300703	+	LNHIMF_00271	1	persistent	2	0	0
HFCAGB_00275	contig_1	300759	301979	-	GEGEGB_02743	1	persistent	2	0	0
HFCAGB_00276	contig_1	302198	302953	-	LNHIMF_00273	1	persistent	2	0	0
HFCAGB_00277	contig_1	302988	303710	+	LNHIMF_00274	1	persistent	2	0	0
HFCAGB_00278	contig_1	303707	304174	-	GEGEGB_02740	1	persistent	2	0	0
HFCAGB_00279	contig_1	304229	304969	+	GEGEGB_02739	1	persistent	2	0	2
HFCAGB_00281	contig_1	305501	306556	-	HFCAGB_00281	1	persistent	1	1	1
HFCAGB_00282	contig_1	306567	307502	-	AJBGEP_00282	1	shell	1	1	0
HFCAGB_00283	contig_1	307474	309396	-	LNHIMF_00280	1	shell	0	2	0
HFCAGB_00284	contig_1	309412	309906	-	GEGEGB_02733	1	shell	0	2	0
HFCAGB_00285	contig_1	309903	310727	-	LNHIMF_00282	1	shell	0	2	0
HFCAGB_00286	contig_1	310714	311616	-	GEGEGB_02731	1	shell	0	3	1
HFCAGB_00287	contig_1	311984	314623	+	IKCLMC_02021	1	shell	0	2	1
HFCAGB_00288	contig_1	314723	315265	+	GEGEGB_02727	1	shell	0	2	1
HFCAGB_00289	contig_1	315289	316797	+	LNHIMF_00288	1	shell	0	2	2
HFCAGB_00290	contig_1	316864	317250	+	IKCLMC_02026	1	cloud	0	2	0
HFCAGB_00291	contig_1	317263	317709	+	HFCAGB_00291	1	shell	0	2	1
HFCAGB_00292	contig_1	317961	318446	+	GEGEGB_02722	1	shell	0	4	1
HFCAGB_00293	contig_1	318513	319049	+	GEGEGB_02721	1	shell	0	3	0
HFCAGB_00294	contig_1	319053	320396	+	GEGEGB_02720	1	shell	0	2	0
HFCAGB_00295	contig_1	320393	321697	+	GEGEGB_02719	1	shell	0	2	0
HFCAGB_00296	contig_1	321702	322475	+	HFCAGB_00296	1	shell	0	2	2
HFCAGB_00297	contig_1	322753	323109	+	AJBGEP_00299	1	shell	0	2	1
HFCAGB_00298	contig_1	323143	327012	+	HFCAGB_00298	1	shell	0	2	1
HFCAGB_00299	contig_1	327012	327800	+	HFCAGB_00299	1	shell	0	3	2
HFCAGB_00300	contig_1	327827	328213	+	GEGEGB_02711	1	shell	0	3	2
HFCAGB_00301	contig_1	328240	328758	+	BENMGJ_03886	1	shell	0	2	0
HFCAGB_00302	contig_1	329155	331344	+	PAPNPA_01857	1	shell	0	2	2
HFCAGB_00303	contig_1	331368	331814	+	GEGEGB_02708	1	shell	0	2	0
HFCAGB_00304	contig_1	331833	335519	+	AJBGEP_00306	1	shell	0	2	7
HFCAGB_00305	contig_1	335909	336346	+	HFCAGB_00305	1	cloud	0	1	1
HFCAGB_00306	contig_1	336750	336878	+	HFCAGB_00306	1	cloud	0	0	2
HFCAGB_00307	contig_1	336930	337022	+	HFCAGB_00307	1	cloud	0	0	2
HFCAGB_00308	contig_1	337145	337483	+	HFCAGB_00308	1	cloud	0	0	2
HFCAGB_00309	contig_1	337906	340680	+	PAPNPA_01859	1	cloud	0	1	7
HFCAGB_00310	contig_1	340677	341123	+	PAPNPA_01864	1	cloud	0	0	2
HFCAGB_00311	contig_1	341189	341446	-	PAPNPA_01865	1	cloud	0	0	6
HFCAGB_00313	contig_1	342519	342767	+	BEJGEH_00301	1	cloud	0	1	2
HFCAGB_00314	contig_1	342922	343353	+	BEJGEH_00302	1	cloud	0	1	2
HFCAGB_00315	contig_1	343726	343947	+	AJBGEP_00314	1	shell	0	3	3
HFCAGB_00316	contig_1	344014	344256	-	GEGEGB_02702	1	cloud	0	3	1
HFCAGB_00317	contig_1	344803	345081	+	AJBGEP_00317	1	shell	1	4	4
HFCAGB_00318	contig_1	346558	347070	+	PAPNPA_01873	1	persistent	1	2	3
HFCAGB_00319	contig_1	347186	349696	+	BEJGEH_00308	1	persistent	2	0	0
HFCAGB_00320	contig_1	349718	350188	+	GEGEGB_02695	1	persistent	2	0	0
HFCAGB_00321	contig_1	350596	351417	+	LNHIMF_00320	1	persistent	2	0	1
HFCAGB_00322	contig_1	351299	351910	-	HFCAGB_00322	1	cloud	2	0	0
HFCAGB_00323	contig_1	352232	353179	+	LNHIMF_00321	1	persistent	2	1	4
HFCAGB_00324	contig_1	353518	354237	-	LNHIMF_00332	1	persistent	2	0	3
HFCAGB_00325	contig_1	354568	354975	-	GEGEGB_02682	1	persistent	2	0	0
HFCAGB_00326	contig_1	355285	356052	-	LNHIMF_00334	1	persistent	2	0	0
HFCAGB_00327	contig_1	356161	358605	-	LNHIMF_00335	1	persistent	2	0	0
HFCAGB_00328	contig_1	358845	359423	+	GEGEGB_02679	1	persistent	2	0	0
HFCAGB_00329	contig_1	359636	360403	+	LNHIMF_00337	1	persistent	2	0	0
